Varia por patamar?      ,    0,Unidade ,     MW,     4,     1,  2037,
Varia por serie?        ,    0
# de agentes            ,   16
Estg,Ser.,Pat.,PoR U1      ,Elf RapidsU1,GR U1       ,McA U1      ,DR U1       ,CF U1       ,TalR U1     ,MadridU1    ,TF U1       ,Tor U1      ,Ath U1 E    ,Ath U2 R    ,ES U1 E     ,ES U2 R     ,NeF U1 E    ,NeF U2 R    
  12,   1,   1,    65.76072,    53.59228,    92.64734,    39.32635,    92.57667,    65.34631,   306.27081,   136.18732,   197.10490,   256.24741,   271.43240,     0.00000,    94.00000,     0.00000,   233.60501,     0.00000
  13,   1,   1,    65.56554,    53.59483,    92.40806,    39.32635,    92.25506,    65.17542,     0.00000,    69.60831,   152.03775,   240.02524,   271.44443,     0.00000,   553.69037,     0.00000,   230.00000,     0.00000
  14,   1,   1,    65.67662,    53.46502,    92.44015,    39.32635,    92.41586,    65.34637,     0.00000,   146.90645,   197.17523,   304.99976,   271.45639,     0.00000,    94.00000,     0.00000,   495.56952,     0.00000
  15,   1,   1,    65.73354,    53.49312,    92.44015,    39.34000,    92.43182,    65.28930,   247.39204,   109.96518,   197.16678,   275.38132,   345.71475,     0.00000,    94.00000,     0.00000,   230.00000,     0.00000
  16,   1,   1,    65.60822,    53.69760,    92.44015,    39.50431,    92.63992,    65.23222,   247.37515,    85.11131,   197.15833,   304.70367,   320.92215,     0.00000,   115.16912,     0.00000,   230.00000,     0.00000
  17,   1,   1,    65.62053,    53.49312,    92.44015,    39.23545,    92.51767,    65.29496,   247.35826,    69.60831,   197.14987,   304.41934,   271.50613,     0.00000,   181.70888,     0.00000,   230.00000,     0.00000
  18,   1,   1,    65.64944,    53.43712,    92.44015,    39.22563,    92.19181,    65.37449,   247.34137,   102.89781,   197.14142,   304.75436,   672.73340,     0.00000,   114.93947,     0.00000,   230.00000,     0.00000
  19,   1,   1,    65.64944,    53.56799,    92.44015,    39.42681,    92.57637,    65.51884,   247.32448,   211.37787,   197.13295,   543.67181,  1081.29456,     0.00000,   876.27075,     0.00000,   791.01019,     0.00000
  20,   1,   1,    65.64944,    53.56798,    92.47224,    39.22588,    92.41586,    65.24590,   247.30760,   211.27173,   197.12450,   543.80865,  1079.79321,     0.00000,   865.54694,     0.00000,   803.90771,     0.00000
  21,   1,   1,    65.73354,    53.60183,    92.87195,    39.44044,    92.27100,    65.15287,   247.29071,   211.16566,   197.11604,   543.62805,   873.95441,     0.00000,   632.58881,     0.00000,  1242.42590,     0.00000
  22,   1,   1,    65.56554,    53.70353,    92.42154,    39.45576,    92.89729,    65.46014,   247.27383,   211.05971,   197.10759,   638.30603,   853.12708,     0.00000,   592.19995,     0.00000,  1208.63916,     0.00000
  23,   1,   1,    65.64944,    53.40049,    92.08590,    39.12040,    92.20145,    65.12400,    83.99691,    69.60831,   197.09914,   192.69226,   271.47507,     0.00000,   555.02789,     0.00000,   230.00000,     0.00000
  24,   1,   1,    65.67662,    53.64790,    92.64735,    39.46336,    92.49606,    65.52263,     0.00000,   117.14923,   197.09068,   638.74957,   296.56812,     0.00000,   223.49983,     0.00000,   287.49557,     0.00000
  25,   1,   1,    65.73354,    53.50842,    92.51780,    39.38095,    92.47911,    65.38407,   114.40391,    69.60831,   197.08223,   231.42110,    95.16338,     0.00000,   554.81427,     0.00000,   494.94809,     0.00000
  26,   1,   1,    65.56554,    53.70353,    92.29320,    39.27175,    92.57667,    65.24165,    83.99894,    69.60831,   197.07376,   233.18666,   703.82605,     0.00000,   183.91190,     0.00000,   287.87738,     0.00000
  27,   1,   1,    65.64944,    53.40047,    92.15009,    39.18933,    92.03101,    65.22634,    83.99942,    69.60831,   145.86261,   233.47974,    95.14491,     0.00000,    94.00000,     0.00000,   702.70709,     0.00000
  28,   1,   1,    65.64944,    53.58328,    92.85606,    39.40876,    92.35202,    65.48270,     0.00000,    69.60831,   197.15602,   292.76630,   124.58110,     0.00000,   106.54030,     0.00000,   493.92627,     0.00000
  29,   1,   1,    65.67662,    53.64790,    92.34180,    39.43555,    92.80072,    65.20977,   161.41118,    69.60831,   197.14757,   255.32675,   213.37364,     0.00000,    94.00000,     0.00000,   285.94626,     0.00000
  30,   1,   1,    65.64944,    53.47466,    92.05317,    39.13474,    92.15869,    65.13003,     0.00000,    69.60831,   192.00752,   193.32980,   838.71790,     0.00000,   389.26385,     0.00000,   285.77661,     0.00000
  31,   1,   1,    65.67662,    53.63261,    92.44015,    39.32635,    92.19181,    65.28937,    84.00234,    69.60831,   174.90833,   153.86510,   672.78149,     0.00000,   555.02789,     0.00000,   286.25687,     0.00000
  32,   1,   1,    65.64944,    53.47458,    92.44015,    39.32635,    92.41586,    65.33462,   103.48663,    69.60831,   197.17523,   300.89780,   264.41577,     0.00000,   555.02789,     0.00000,   494.34927,     0.00000
  33,   1,   1,    65.76072,    53.65114,    92.47224,    39.40825,    92.67243,    65.23236,     0.00000,    74.53022,   197.16678,   304.21921,   430.88736,     0.00000,   614.00690,     0.00000,   683.98444,     0.00000
  34,   1,   1,    65.64964,    53.62867,    92.83986,    39.44971,    92.65588,    65.20977,   270.01154,    69.60831,   197.15833,   410.60596,   250.45628,     0.00000,   554.28687,     0.00000,   536.15710,     0.00000
  35,   1,   1,    65.56554,    53.52076,    91.98962,    39.17569,    92.22314,    65.26649,   116.02557,    69.60831,   197.14987,   235.41147,   690.92145,     0.00000,   388.25058,     0.00000,   287.87738,     0.00000
  36,   1,   1,    65.67662,    53.48032,    92.74360,    39.42241,    92.51283,    65.57943,   247.35393,   149.22813,   197.14142,   412.08405,   247.87585,     0.00000,   222.77954,     0.00000,   495.48987,     0.00000
  37,   1,   1,    65.64944,    53.47464,    92.15009,    39.31270,    92.35142,    65.19221,    84.00215,    69.60831,   197.13295,   219.55148,   664.02313,     0.00000,    94.00000,     0.00000,   287.73584,     0.00000
  38,   1,   1,    65.67662,    53.64790,    92.83986,    39.32635,    92.56071,    65.36918,   247.34439,    69.60831,   197.12450,   254.23428,   329.00259,     0.00000,   221.58849,     0.00000,   287.48645,     0.00000
  39,   1,   1,    65.73354,    53.49322,    91.98962,    39.32635,    92.25506,    65.18697,     0.00000,    69.60831,   197.11604,   258.30731,   252.87990,     0.00000,   555.02789,     0.00000,   287.64307,     0.00000
  40,   1,   1,    65.56554,    53.68824,    92.44015,    39.32635,    92.41586,    65.43171,   247.34824,   140.26590,   197.10759,   444.16864,   237.72066,     0.00000,   210.82326,     0.00000,   495.56952,     0.00000
  41,   1,   1,    65.67662,    53.46499,    92.60183,    39.32635,    92.41586,    65.28363,     0.00000,    69.60831,   197.09914,   235.31421,  1106.74109,     0.00000,    94.36843,     0.00000,   287.79156,     0.00000
  42,   1,   1,    65.64944,    53.47461,    92.27847,    39.32635,    92.41586,    65.11834,    85.03539,    98.81922,   197.09068,   241.41081,  1183.93713,     0.00000,   917.01019,     0.00000,   287.87738,     0.00000
  43,   1,   1,    65.64944,    53.58328,    92.74360,    39.32635,    92.57667,    65.40317,   444.30032,   211.37787,   208.00000,   562.59125,  1224.00000,     0.00000,   989.34332,     0.00000,  1261.70691,     0.00000
  44,   1,   1,    65.64944,    53.56806,    92.11800,    39.34000,    92.27102,    65.17542,   444.27954,   211.27173,   208.00000,   563.32617,  1221.48669,     0.00000,   996.74976,     0.00000,  1257.53015,     0.00000
  45,   1,   1,    65.73354,    53.58647,    92.70843,    39.55621,    92.89729,    65.34637,   444.25876,   211.60388,   208.00000,   645.98181,  1223.60852,     0.00000,  1003.20111,     0.00000,  1387.83813,     0.00000
  46,   1,   1,    65.64964,    53.72208,    92.63583,    39.29566,    92.72052,    65.40884,   444.23795,   211.51089,   208.00000,   646.33502,  1223.20239,     0.00000,  1003.70709,     0.00000,  1385.70312,     0.00000
  47,   1,   1,    65.53836,    53.47133,    92.38945,    39.10675,    91.99828,    65.29489,   362.00311,   210.94601,   196.68781,   246.13446,   114.18121,     0.00000,   876.90234,     0.00000,  1200.52625,     0.00000
  48,   1,   1,    65.67662,    53.55848,    92.22643,    39.42241,    92.43222,    65.68219,     0.00000,   206.80249,   196.67935,   312.22360,   759.31799,     0.00000,   389.26385,     0.00000,  1044.47815,     0.00000
  49,   1,   1,    65.67662,    53.53925,    92.20334,    39.36730,    92.57607,    65.24921,     0.00000,   188.38541,   196.67090,   303.93774,   672.44238,     0.00000,   555.02789,     0.00000,   703.15680,     0.00000
  50,   1,   1,    65.67662,    53.55449,    92.74360,    39.27175,    92.39990,    65.03300,     0.00000,    69.60831,   196.66245,   307.85043,   471.92001,     0.00000,   555.02789,     0.00000,   703.15710,     0.00000
  51,   1,   1,    65.64944,    53.47464,    92.15009,    39.20298,    92.04697,    65.35197,     0.00000,    69.60831,   196.65399,   308.81598,   471.91782,     0.00000,   554.92676,     0.00000,   703.15741,     0.00000
  52,   1,   1,    65.76072,    53.66645,    92.83986,    39.54945,    92.72918,    65.45437,     0.00000,    69.60831,   196.64554,   609.90405,   672.15588,     0.00000,    94.00000,     0.00000,   335.06473,     0.00000
  53,   1,   1,    65.53836,    53.53027,    92.15130,    39.22350,    92.43155,    65.03882,     0.00000,    69.60831,   167.03001,    93.48792,   671.37592,     0.00000,   555.02789,     0.00000,   702.75476,     0.00000
  54,   1,   1,    65.64944,    53.49385,    92.27847,    39.16176,    92.10314,    65.26956,     0.00000,    69.60831,   196.68658,   203.89163,   672.38074,     0.00000,   555.02789,     0.00000,   495.08023,     0.00000
  55,   1,   1,    65.73354,    53.58653,    92.44015,    39.32635,    92.22341,    65.40607,     0.00000,    69.60831,   196.67813,   252.64592,   672.33215,     0.00000,   555.02789,     0.00000,   703.15533,     0.00000
  56,   1,   1,    65.64964,    53.72208,    92.58197,    39.32635,    92.57667,    65.29774,     0.00000,   123.14989,   196.66968,   364.86795,   471.80246,     0.00000,   556.44238,     0.00000,   703.15631,     0.00000
  57,   1,   1,    65.62247,    53.47461,    92.31177,    39.34000,    92.27102,    64.99611,   173.02983,    69.60831,   196.66121,   253.70876,   672.30109,     0.00000,   555.02789,     0.00000,   703.15936,     0.00000
  58,   1,   1,    65.64964,    53.64790,    92.87195,    39.50431,    92.80072,    65.39194,     0.00000,    93.23995,   196.65276,   307.09781,   672.26160,     0.00000,   389.26385,     0.00000,   758.69958,     0.00000
  59,   1,   1,    65.56554,    53.52074,    92.08590,    39.13474,    92.23910,    65.18108,     0.00000,    69.60831,   196.64430,   256.15170,   672.22980,     0.00000,   555.02789,     0.00000,   702.65314,     0.00000
  60,   1,   1,    65.67662,    53.46500,    92.54816,    39.46336,    92.51283,    65.48837,     0.00000,    69.60831,   196.63585,   364.93625,   495.88089,     0.00000,   555.02789,     0.00000,   737.34869,     0.00000
  61,   1,   1,    65.73354,    53.49312,    92.44029,    39.20298,    92.27102,    65.24928,     0.00000,    98.72903,   196.62740,   255.49811,   270.99292,     0.00000,   555.02789,     0.00000,   494.91229,     0.00000
  62,   1,   1,    65.56554,    53.70353,    92.50713,    39.50431,    92.64051,    65.37484,   247.36311,    72.09023,   196.61894,   380.08987,   271.01022,     0.00000,    94.00000,     0.00000,   597.80780,     0.00000
  63,   1,   1,    65.64944,    53.40048,    92.11800,    39.13474,    92.23910,    65.15842,   244.08965,    69.60831,   196.61049,   253.24281,   271.04538,     0.00000,   554.74530,     0.00000,   287.11087,     0.00000
  64,   1,   1,    65.64944,    53.56794,    92.63393,    39.32635,    92.19181,    65.31762,     0.00000,    69.60831,   207.20804,   275.44156,   271.05740,     0.00000,   554.03094,     0.00000,   495.20331,     0.00000
  65,   1,   1,    65.67662,    53.63262,    92.37476,    39.39511,    92.65707,    65.42017,     0.00000,    69.60831,   208.00000,   482.89606,   471.79367,     0.00000,   144.34399,     0.00000,   495.40601,     0.00000
  66,   1,   1,    65.64944,    53.47461,    92.31177,    39.25758,    92.25506,    65.03315,     0.00000,    69.60831,   208.00000,   367.03983,   672.32050,     0.00000,   553.98602,     0.00000,   287.72379,     0.00000
  67,   1,   1,    65.67662,    53.63260,    92.47224,    39.46336,    92.65647,    65.29539,   444.31265,   211.39328,   208.00000,   647.05591,  1100.52844,     0.00000,   874.92487,     0.00000,  1290.11914,     0.00000
  68,   1,   1,    65.64944,    53.48987,    92.87195,    39.18933,    92.41586,    65.31783,   444.29184,   211.42030,   208.00000,   646.02692,  1100.46240,     0.00000,   879.68732,     0.00000,  1286.74048,     0.00000
  69,   1,   1,    65.67662,    53.64790,    92.25990,    39.44044,    92.38907,    65.31762,   444.27106,   210.83904,   208.00000,   644.99609,  1100.39624,     0.00000,   884.93048,     0.00000,  1283.50098,     0.00000
  70,   1,   1,    65.76072,    53.57304,    92.58318,    39.45576,    92.73648,    65.48857,   444.25024,   211.19948,   208.00000,   644.12585,  1100.33020,     0.00000,   887.60846,     0.00000,  1280.40051,     0.00000
  71,   1,   1,    65.56554,    53.61012,    92.38945,    39.24376,    92.50650,    65.27979,   247.17050,    69.60831,   208.00000,   571.19293,   672.29358,     0.00000,   554.14709,     0.00000,   287.24011,     0.00000
  72,   1,   1,    65.67662,    53.48032,    92.29320,    39.23545,    92.21301,    65.39359,     0.00000,    69.60831,   208.00000,   237.83530,   471.82040,     0.00000,   554.07635,     0.00000,   762.58099,     0.00000
  73,   1,   1,    65.64944,    53.47462,    92.22523,    39.22563,    92.03100,    65.32140,     0.00000,    69.60831,   205.98018,   241.38583,   672.29535,     0.00000,    94.00000,     0.00000,   702.67114,     0.00000
  74,   1,   1,    65.67662,    53.64790,    92.76474,    39.46336,    92.61911,    65.36334,   247.19513,    69.60831,   208.00000,   290.00839,   271.05081,     0.00000,    94.00000,     0.00000,   286.59372,     0.00000
  75,   1,   1,    65.64944,    53.47468,    91.98962,    39.20298,    92.27102,    64.96681,    83.99176,    69.60831,   196.06096,   242.85677,   271.06918,     0.00000,   554.92151,     0.00000,   230.00000,     0.00000
  76,   1,   1,    65.64944,    53.56797,    92.51491,    39.50431,    92.64051,    65.33871,     0.00000,    69.60831,   208.00000,   464.38376,   355.89655,     0.00000,    94.00000,     0.00000,   287.19205,     0.00000
  77,   1,   1,    65.64944,    53.56795,    92.60172,    39.20350,    92.48031,    65.31003,     0.00000,    69.60831,   208.00000,   248.63509,    94.71396,     0.00000,    94.00000,     0.00000,   286.88074,     0.00000
  78,   1,   1,    65.64944,    53.56804,    92.20383,    39.25758,    92.19181,    65.31762,     0.00000,    69.60831,   208.00000,   249.56723,    94.74848,     0.00000,    94.00000,     0.00000,   286.56879,     0.00000
  79,   1,   1,    65.73354,    53.60183,    92.74360,    39.32635,    92.33546,    65.39191,     0.00000,    69.60831,   208.00000,   315.91919,   471.91275,     0.00000,    94.00000,     0.00000,   286.25687,     0.00000
  80,   1,   1,    65.56554,    53.68831,    92.11800,    39.39460,    92.33486,    65.11877,     0.00000,    69.60831,   208.00000,   238.48889,   271.19962,     0.00000,   555.02789,     0.00000,   230.00000,     0.00000
  81,   1,   1,    65.76072,    53.49887,    92.74360,    39.27175,    92.59263,    65.29510,     0.00000,    69.60831,   208.00000,   341.02789,   471.92322,     0.00000,   554.56470,     0.00000,   494.36905,     0.00000
  82,   1,   1,    65.56554,    53.59486,    92.31177,    39.51796,    92.41527,    65.11813,    84.00039,    69.60831,   205.73373,   238.88588,   271.21484,     0.00000,   554.13641,     0.00000,   230.00000,     0.00000
  83,   1,   1,    65.67662,    53.46500,    92.53644,    39.17569,    92.46375,    65.32329,    84.00087,    69.60831,   208.00000,   240.62968,   271.22360,     0.00000,    94.00000,     0.00000,   495.45959,     0.00000
  84,   1,   1,    65.73354,    53.49315,    92.31177,    39.37228,    92.29340,    65.46570,    84.00135,    69.60831,   208.00000,   259.43402,   672.43634,     0.00000,   553.84259,     0.00000,   287.68015,     0.00000
  85,   1,   1,    65.56554,    53.68827,    92.27847,    39.32641,    92.46965,    65.30608,    84.00183,    69.60831,   207.96532,   254.22508,   271.19330,     0.00000,   553.70032,     0.00000,   694.28418,     0.00000
  86,   1,   1,    65.64944,    53.40037,    92.60183,    39.36276,    92.61932,    65.14895,    84.00231,    69.60831,   207.90843,   246.34465,   271.20477,     0.00000,   552.98602,     0.00000,   703.46533,     0.00000
  87,   1,   1,    65.64944,    53.56802,    92.27847,    39.18933,    92.13743,    65.26492,    84.00279,    69.60831,   207.85155,   247.89778,   271.21469,     0.00000,    94.00000,     0.00000,   495.56952,     0.00000
  88,   1,   1,    65.64944,    53.56799,    92.44015,    39.40876,    92.35202,    65.49448,   247.35414,   142.54427,   207.79466,   462.54785,   471.94522,     0.00000,    94.00000,     0.00000,   494.86301,     0.00000
  89,   1,   1,    65.67662,    53.63261,    92.44015,    39.29853,    92.47971,    65.26268,   247.33725,   105.77905,   207.73778,   319.71378,   340.00403,     0.00000,   553.20441,     0.00000,   349.52359,     0.00000
  90,   1,   1,    65.64944,    53.47458,    92.44015,    39.27175,    92.31950,    65.05393,   247.32036,    69.60831,   207.68091,   346.77982,   471.99304,     0.00000,   552.65955,     0.00000,   230.00000,     0.00000
  91,   1,   1,    65.64944,    53.56798,    92.47224,    39.34000,    92.36798,    65.28930,   247.30347,   211.12233,   207.62402,   561.05908,  1068.88367,     0.00000,   570.97772,     0.00000,  1249.16064,     0.00000
  92,   1,   1,    65.76072,    53.66645,    92.83986,    39.55621,    92.89729,    65.39162,   419.35196,   211.01642,   207.56714,   645.23950,  1102.54419,     0.00000,   807.31781,     0.00000,   702.76556,     0.00000
  93,   1,   1,    65.56554,    53.59487,    92.25848,    39.18865,    92.55952,    65.23809,     0.00000,   210.91058,   207.51025,   614.83380,  1067.52124,     0.00000,   806.32318,     0.00000,  1238.76440,     0.00000
  94,   1,   1,    65.64944,    53.41570,    92.60316,    39.39511,    92.33526,    65.44318,     0.00000,   210.80486,   207.45337,   625.19855,  1067.14331,     0.00000,   812.12750,     0.00000,  1222.66882,     0.00000
  95,   1,   1,    65.67662,    53.64790,    92.29320,    39.31270,    92.48031,    65.51116,     0.00000,   210.69922,   207.39650,   552.31885,   271.26288,     0.00000,   553.42792,     0.00000,   494.80042,     0.00000
  96,   1,   1,    65.64944,    53.47464,    92.15009,    39.27175,    92.33606,    65.31168,     0.00000,   210.59367,   207.33961,   377.95816,   271.33826,     0.00000,   532.01654,     0.00000,   371.18973,     0.00000
  97,   1,   1,    65.67662,    53.64790,    92.83986,    39.23494,    92.24513,    65.28356,   247.32018,    82.09525,   207.28273,   241.64583,    94.95747,     0.00000,   386.53986,     0.00000,   703.38501,     0.00000
  98,   1,   1,    65.64944,    53.47468,    91.98962,    39.47235,    92.31890,    65.16997,    83.99995,    69.60831,    65.05253,   243.14955,   672.60925,     0.00000,    94.00000,     0.00000,   287.87738,     0.00000
  99,   1,   1,    65.64944,    53.56799,    92.44015,    39.13474,    92.36253,    65.31425,    84.00043,    69.60831,    90.68225,   304.18451,   819.44482,     0.00000,    94.00000,     0.00000,   287.57230,     0.00000
 100,   1,   1,    65.64944,    53.56799,    92.44015,    39.35814,    92.22898,    65.08041,    84.00091,    69.60831,    68.57639,   306.62451,   362.05035,     0.00000,    94.00000,     0.00000,   287.26465,     0.00000
 101,   1,   1,    65.64944,    53.56793,    92.67638,    39.39506,    92.69419,    65.34982,    84.00139,    69.60831,   117.61191,   345.12421,   271.33102,     0.00000,    94.00000,     0.00000,   286.95474,     0.00000
 102,   1,   1,    65.64944,    53.56804,    92.20393,    39.22584,    92.21788,    65.09016,     0.00000,    69.60831,    65.32757,   242.92358,   271.35983,     0.00000,    94.00000,     0.00000,   286.64389,     0.00000
 103,   1,   1,    65.64944,    53.56799,    92.44015,    39.46336,    92.45855,    65.32175,    84.00323,    69.60831,   195.97426,   306.10776,   352.55667,     0.00000,    94.00000,     0.00000,   230.00000,     0.00000
 104,   1,   1,    65.73354,    53.58648,    92.63393,    39.18933,    92.57667,    65.43169,   152.28284,    69.60831,   195.96581,   305.70825,   196.59406,     0.00000,   389.26385,     0.00000,   286.27246,     0.00000
 105,   1,   1,    65.64964,    53.72208,    92.67823,    39.46336,    92.41586,    65.23417,   147.02751,    69.60831,   195.95735,   401.94897,   271.42471,     0.00000,   223.40222,     0.00000,   286.59274,     0.00000
 106,   1,   1,    65.64964,    53.53930,    91.98962,    39.27175,    92.35143,    65.24765,    84.00340,    69.60831,    87.88728,   237.70067,   271.46460,     0.00000,    94.00000,     0.00000,   493.82281,     0.00000
 107,   1,   1,    65.56554,    53.53595,    92.74360,    39.36730,    92.56071,    65.46025,    84.00388,    69.60831,   196.15100,   310.72073,   531.49091,     0.00000,   223.49983,     0.00000,   285.88120,     0.00000
 108,   1,   1,    65.64944,    53.40048,    92.11800,    39.27175,    92.23910,    65.15255,    84.00436,    69.60831,    65.46553,   240.43399,   514.99054,     0.00000,   555.02789,     0.00000,   286.04150,     0.00000
 109,   1,   1,    65.64944,    53.56793,    92.67638,    39.25758,    92.27161,    65.31783,    84.00484,    69.60831,    85.69045,   305.28937,   487.05170,     0.00000,   389.26385,     0.00000,   286.76172,     0.00000
 110,   1,   1,    65.67662,    53.63266,    92.20393,    39.39511,    92.41586,    65.27796,   110.92422,    69.60831,   196.59477,   304.97662,   134.70001,     0.00000,   389.26385,     0.00000,   494.45419,     0.00000
 111,   1,   1,    65.67662,    53.53920,    92.44015,    39.25758,    92.57667,    65.28922,   247.38870,    69.60831,   196.58632,   307.89108,   283.47385,     0.00000,    94.00000,     0.00000,   494.31213,     0.00000
 112,   1,   1,    65.64944,    53.47458,    92.44015,    39.32635,    92.17465,    65.12422,    84.00443,    69.60831,   137.89467,   301.20267,   271.50613,     0.00000,   554.74017,     0.00000,   286.53070,     0.00000
 113,   1,   1,    65.64944,    53.56799,    92.44015,    39.32635,    92.57667,    65.46025,   186.37033,    69.60831,   196.68367,   304.65735,   605.28510,     0.00000,    94.00000,     0.00000,   494.40088,     0.00000
 114,   1,   1,    65.64944,    53.56799,    92.44015,    39.32635,    92.25506,    65.14688,     0.00000,    69.60831,   169.93994,   304.84589,   577.88928,     0.00000,   555.00885,     0.00000,   286.62003,     0.00000
 115,   1,   1,    65.64944,    53.56799,    92.44015,    39.34000,    92.59263,    65.37463,   247.39204,   115.72284,   196.71912,   359.40268,  1080.32202,     0.00000,   865.60083,     0.00000,  1205.72876,     0.00000
 116,   1,   1,    65.64944,    53.56798,    92.47224,    39.50431,    92.63992,    65.28930,   247.37515,    76.89386,   196.71066,   484.82095,  1076.60010,     0.00000,   867.59259,     0.00000,  1125.31860,     0.00000
 117,   1,   1,    65.67662,    53.64790,    92.87195,    39.24908,    92.37281,    65.18108,   247.35826,    92.17426,   196.70221,   519.20490,  1074.38977,     0.00000,   750.78857,     0.00000,  1193.03040,     0.00000
 118,   1,   1,    65.76072,    53.57304,    92.42154,    39.40361,    92.41586,    65.54544,   247.34137,    69.60831,   196.69376,   552.30566,  1072.66968,     0.00000,   762.58020,     0.00000,  1174.98254,     0.00000
 119,   1,   1,    65.56554,    53.61012,    92.38945,    39.27175,    92.60316,    65.35354,     0.00000,    69.60831,   196.68529,   351.29388,   271.33286,     0.00000,   596.03778,     0.00000,   313.56659,     0.00000
 120,   1,   1,    65.64944,    53.40051,    91.98962,    39.20298,    92.04697,    65.16014,     0.00000,    69.60831,   106.55521,   242.82079,   271.36285,     0.00000,    94.00000,     0.00000,   701.86395,     0.00000
 121,   1,   1,    65.64944,    53.58328,    92.58197,    39.50431,    92.64051,    65.46965,   247.36597,    69.60831,   196.84332,   319.02435,   828.43323,     0.00000,   389.26385,     0.00000,   237.70439,     0.00000
 122,   1,   1,    65.64944,    53.56797,    92.51611,    39.13474,    92.39990,    65.22484,   247.34908,    69.60831,   196.83485,   294.70743,   639.17981,     0.00000,   555.02789,     0.00000,   286.50168,     0.00000
 123,   1,   1,    65.64944,    53.56799,    92.44025,    39.32635,    92.19181,    65.12422,   247.33218,    69.60831,   196.82640,   306.85464,   302.19498,     0.00000,   555.02789,     0.00000,   287.30188,     0.00000
 124,   1,   1,    65.64944,    53.56802,    92.27869,    39.32635,    92.25506,    65.47724,     0.00000,    69.60831,   196.81795,   325.82785,   343.30038,     0.00000,   223.33408,     0.00000,   321.45212,     0.00000
 125,   1,   1,    65.64944,    53.56800,    92.36508,    39.42682,    92.53334,    65.20410,   247.33604,    69.60831,   196.80949,   347.76163,    94.92692,     0.00000,   223.49983,     0.00000,   287.87738,     0.00000
 126,   1,   1,    65.73354,    53.58653,    92.44015,    39.22588,    92.57667,    65.15269,     0.00000,    69.60831,   196.80104,   259.27579,    94.98046,     0.00000,    94.00000,     0.00000,   287.81525,     0.00000
 127,   1,   1,    65.56554,    53.68822,    92.51491,    39.32635,    92.13758,    65.16004,   247.33990,   102.89781,   196.79259,   289.65057,   473.84598,     0.00000,    94.00000,     0.00000,   287.50333,     0.00000
 128,   1,   1,    65.73354,    53.41896,    92.36539,    39.40876,    92.51223,    65.38807,     0.00000,   102.89781,   196.78413,   305.31302,   271.42957,     0.00000,   782.85022,     0.00000,   358.29742,     0.00000
 129,   1,   1,    65.64964,    53.72208,    92.74360,    39.43555,    92.80072,    65.36147,     0.00000,   136.18732,   196.77567,   581.06232,   672.67017,     0.00000,   223.00055,     0.00000,   703.43573,     0.00000
