Varia por patamar?      ,    0,Unidade ,   m3/s,     4,     1,  2037,
Varia por serie?        ,    0
# de agentes            ,   18
Estg,Ser.,Pat.,Point Rapids,Elf Rapids  ,Giant Rapids,McArthur    ,Dog Rapids  ,Cat Falls   ,London      ,Tall Rapids ,Madrid      ,Tin Falls   ,Toronto     ,Athens      ,EastSpruce  ,New Falls   ,Edmonton    ,Moscow      ,Calgary     ,Furry Rapids
  11,   1,   1,  631.20    ,  630.97    ,  629.87    ,  632.30    ,  632.30    ,  630.09    ,  943.00    ,  469.39    ,  636.00    ,  996.00    ,  1246.6    ,  1000.0    ,  420.89    ,  2084.8    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  12,   1,   1,  633.40    ,  632.75    ,  633.85    ,  632.30    ,  633.41    ,  632.85    ,  943.00    ,  918.89    ,  1394.8    ,  996.00    ,  1360.0    ,  1000.0    ,  419.64    ,  802.85    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  13,   1,   1,  631.20    ,  632.96    ,  632.08    ,  632.30    ,  631.19    ,  631.19    ,  943.00    ,  0.0000    ,  636.00    ,  767.96    ,  1249.8    ,  1000.0    ,  2500.0    ,  789.62    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  14,   1,   1,  632.30    ,  631.42    ,  632.30    ,  632.30    ,  632.30    ,  632.85    ,  943.00    ,  0.0000    ,  1517.0    ,  996.00    ,  1687.1    ,  1000.0    ,  421.61    ,  1750.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  15,   1,   1,  633.40    ,  631.41    ,  632.30    ,  632.52    ,  632.41    ,  632.30    ,  943.00    ,  710.53    ,  1095.9    ,  996.00    ,  1489.1    ,  1277.4    ,  420.24    ,  789.68    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  16,   1,   1,  631.76    ,  634.18    ,  632.30    ,  635.17    ,  633.84    ,  631.75    ,  943.00    ,  710.49    ,  812.69    ,  996.00    ,  1687.1    ,  1184.7    ,  514.21    ,  790.36    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  17,   1,   1,  631.74    ,  631.75    ,  632.30    ,  630.83    ,  633.00    ,  632.35    ,  943.00    ,  710.44    ,  636.00    ,  996.00    ,  1687.1    ,  1000.0    ,  813.91    ,  790.78    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  18,   1,   1,  632.30    ,  630.75    ,  632.30    ,  630.68    ,  630.76    ,  633.13    ,  943.00    ,  710.40    ,  1015.4    ,  996.00    ,  1687.1    ,  2500.0    ,  510.75    ,  790.86    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  19,   1,   1,  632.30    ,  632.30    ,  632.30    ,  633.92    ,  633.41    ,  634.53    ,  943.00    ,  710.35    ,  2253.2    ,  996.00    ,  3300.2    ,  4028.9    ,  3957.8    ,  2819.3    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  20,   1,   1,  632.30    ,  632.30    ,  632.52    ,  630.68    ,  632.30    ,  631.88    ,  943.00    ,  710.31    ,  2252.1    ,  996.00    ,  3299.1    ,  4023.4    ,  3908.9    ,  2863.6    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  21,   1,   1,  633.40    ,  632.52    ,  635.39    ,  634.14    ,  631.30    ,  630.98    ,  943.00    ,  710.27    ,  2251.0    ,  996.00    ,  3298.0    ,  3253.2    ,  2850.9    ,  4442.8    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  22,   1,   1,  631.20    ,  634.07    ,  632.30    ,  634.88    ,  635.62    ,  633.96    ,  943.00    ,  710.22    ,  2249.9    ,  996.00    ,  3953.6    ,  3175.3    ,  2668.2    ,  4324.1    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  23,   1,   1,  632.30    ,  630.31    ,  629.87    ,  628.98    ,  630.82    ,  630.70    ,  943.00    ,  253.00    ,  636.00    ,  996.00    ,  1030.4    ,  1000.0    ,  2500.0    ,  792.69    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  24,   1,   1,  632.30    ,  633.41    ,  633.85    ,  634.51    ,  632.85    ,  634.57    ,  943.00    ,  0.0000    ,  1177.8    ,  996.00    ,  3982.8    ,  1093.7    ,  1000.0    ,  1000.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  25,   1,   1,  633.40    ,  631.41    ,  632.96    ,  633.18    ,  632.74    ,  633.22    ,  943.00    ,  338.05    ,  636.00    ,  996.00    ,  1211.9    ,  342.00    ,  2500.0    ,  1750.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  26,   1,   1,  631.20    ,  634.07    ,  631.42    ,  631.42    ,  633.41    ,  631.84    ,  943.00    ,  253.00    ,  636.00    ,  996.00    ,  1219.6    ,  2616.0    ,  823.78    ,  1000.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  27,   1,   1,  632.30    ,  630.31    ,  630.31    ,  630.09    ,  629.65    ,  631.69    ,  943.00    ,  253.00    ,  636.00    ,  736.80    ,  1220.9    ,  342.00    ,  414.08    ,  2500.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  28,   1,   1,  632.30    ,  632.30    ,  635.28    ,  633.63    ,  631.86    ,  634.18    ,  943.00    ,  0.0000    ,  636.00    ,  996.00    ,  1622.1    ,  451.66    ,  470.92    ,  1750.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  29,   1,   1,  632.30    ,  633.41    ,  631.75    ,  634.06    ,  634.95    ,  631.53    ,  943.00    ,  469.62    ,  636.00    ,  996.00    ,  1376.6    ,  782.70    ,  414.08    ,  1000.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  30,   1,   1,  632.30    ,  631.19    ,  629.65    ,  629.21    ,  630.53    ,  630.75    ,  943.00    ,  0.0000    ,  636.00    ,  969.91    ,  1035.1    ,  3120.6    ,  1750.0    ,  1000.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  31,   1,   1,  632.30    ,  633.41    ,  632.30    ,  632.30    ,  630.76    ,  632.30    ,  943.00    ,  253.00    ,  636.00    ,  883.48    ,  850.66    ,  2500.0    ,  2500.0    ,  1000.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  32,   1,   1,  632.30    ,  631.19    ,  632.30    ,  632.30    ,  632.30    ,  632.74    ,  943.00    ,  307.49    ,  636.00    ,  996.00    ,  1665.0    ,  973.50    ,  2500.0    ,  1750.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  33,   1,   1,  633.40    ,  633.63    ,  632.52    ,  633.62    ,  634.07    ,  631.75    ,  943.00    ,  0.0000    ,  692.09    ,  996.00    ,  1687.1    ,  1595.8    ,  2768.7    ,  2433.3    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  34,   1,   1,  632.30    ,  633.18    ,  635.17    ,  634.29    ,  633.95    ,  631.53    ,  943.00    ,  790.40    ,  636.00    ,  996.00    ,  2415.6    ,  921.31    ,  2500.0    ,  1898.9    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  35,   1,   1,  631.20    ,  632.08    ,  629.21    ,  629.87    ,  630.97    ,  632.08    ,  943.00    ,  342.58    ,  636.00    ,  996.00    ,  1229.5    ,  2567.8    ,  1750.0    ,  1000.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  36,   1,   1,  632.30    ,  631.42    ,  634.51    ,  633.85    ,  632.97    ,  635.12    ,  943.00    ,  710.43    ,  1543.4    ,  996.00    ,  2429.3    ,  911.67    ,  1000.0    ,  1750.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  37,   1,   1,  632.30    ,  631.19    ,  630.31    ,  632.08    ,  631.86    ,  631.36    ,  943.00    ,  253.00    ,  636.00    ,  996.00    ,  1156.2    ,  2467.3    ,  416.82    ,  1000.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  38,   1,   1,  632.30    ,  633.41    ,  635.17    ,  632.30    ,  633.30    ,  633.08    ,  943.00    ,  710.41    ,  636.00    ,  996.00    ,  1356.0    ,  1214.9    ,  991.35    ,  1000.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  39,   1,   1,  633.40    ,  631.41    ,  629.21    ,  632.30    ,  631.19    ,  631.31    ,  943.00    ,  0.0000    ,  636.00    ,  996.00    ,  1381.3    ,  930.37    ,  2500.0    ,  1000.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  40,   1,   1,  631.20    ,  634.07    ,  632.30    ,  632.30    ,  632.30    ,  633.68    ,  943.00    ,  710.42    ,  1441.3    ,  996.00    ,  2647.0    ,  873.71    ,  944.12    ,  1750.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  41,   1,   1,  632.30    ,  631.42    ,  633.41    ,  632.30    ,  632.30    ,  632.24    ,  943.00    ,  0.0000    ,  636.00    ,  996.00    ,  1229.0    ,  4140.0    ,  415.95    ,  1000.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  42,   1,   1,  632.30    ,  631.19    ,  631.19    ,  632.30    ,  632.30    ,  630.64    ,  943.00    ,  255.89    ,  968.92    ,  996.00    ,  1256.0    ,  4591.4    ,  4137.8    ,  1000.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  43,   1,   1,  632.30    ,  632.30    ,  634.51    ,  632.30    ,  633.41    ,  633.41    ,  943.00    ,  1437.1    ,  2253.2    ,  1097.8    ,  3420.3    ,  4833.0    ,  4641.3    ,  4508.3    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  44,   1,   1,  632.30    ,  632.30    ,  630.09    ,  632.52    ,  631.30    ,  631.19    ,  943.00    ,  1437.1    ,  2252.1    ,  1098.3    ,  3420.7    ,  4839.9    ,  4741.3    ,  4492.8    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  45,   1,   1,  633.40    ,  632.52    ,  634.14    ,  636.50    ,  635.62    ,  632.85    ,  943.00    ,  1437.1    ,  2296.1    ,  1098.7    ,  3982.8    ,  4839.9    ,  4741.3    ,  5142.5    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  46,   1,   1,  632.30    ,  634.29    ,  633.77    ,  632.30    ,  634.40    ,  633.46    ,  943.00    ,  1437.1    ,  2296.0    ,  1112.3    ,  3982.8    ,  4839.9    ,  4741.3    ,  5142.5    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  47,   1,   1,  631.20    ,  630.97    ,  632.08    ,  628.76    ,  629.42    ,  632.35    ,  943.00    ,  1117.7    ,  2248.7    ,  996.00    ,  1276.8    ,  414.18    ,  3956.3    ,  4287.9    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  48,   1,   1,  632.30    ,  632.53    ,  630.83    ,  633.85    ,  632.41    ,  636.11    ,  943.00    ,  0.0000    ,  2199.6    ,  996.00    ,  1717.0    ,  2824.9    ,  1750.0    ,  3726.9    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  49,   1,   1,  632.30    ,  632.30    ,  630.68    ,  632.96    ,  633.40    ,  631.91    ,  943.00    ,  0.0000    ,  1989.7    ,  996.00    ,  1658.8    ,  2500.0    ,  2500.0    ,  2500.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  50,   1,   1,  632.30    ,  632.30    ,  634.51    ,  631.42    ,  632.19    ,  629.81    ,  943.00    ,  0.0000    ,  636.00    ,  996.00    ,  1684.8    ,  1750.0    ,  2500.0    ,  2500.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  51,   1,   1,  632.30    ,  631.19    ,  630.31    ,  630.31    ,  629.76    ,  632.91    ,  943.00    ,  0.0000    ,  636.00    ,  996.00    ,  1691.2    ,  1750.0    ,  2500.0    ,  2500.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  52,   1,   1,  633.40    ,  633.63    ,  635.17    ,  636.39    ,  634.46    ,  633.90    ,  943.00    ,  0.0000    ,  636.00    ,  996.00    ,  3756.7    ,  2499.0    ,  414.08    ,  1170.4    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  53,   1,   1,  631.20    ,  631.85    ,  630.32    ,  630.64    ,  632.41    ,  629.87    ,  943.00    ,  0.0000    ,  636.00    ,  844.51    ,  569.00    ,  2496.0    ,  2500.0    ,  2500.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  54,   1,   1,  632.30    ,  631.42    ,  631.19    ,  629.65    ,  630.14    ,  632.11    ,  943.00    ,  0.0000    ,  636.00    ,  996.00    ,  1080.1    ,  2500.0    ,  2500.0    ,  1750.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  55,   1,   1,  633.40    ,  632.52    ,  632.30    ,  632.30    ,  630.97    ,  633.43    ,  943.00    ,  0.0000    ,  636.00    ,  996.00    ,  1305.6    ,  2500.0    ,  2500.0    ,  2500.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  56,   1,   1,  632.30    ,  634.29    ,  633.40    ,  632.30    ,  633.41    ,  632.38    ,  943.00    ,  0.0000    ,  1246.2    ,  996.00    ,  2064.0    ,  1750.0    ,  2506.4    ,  2500.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  57,   1,   1,  632.30    ,  631.19    ,  631.42    ,  632.52    ,  631.30    ,  629.45    ,  943.00    ,  502.17    ,  636.00    ,  996.00    ,  1310.2    ,  2500.0    ,  2500.0    ,  2500.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  58,   1,   1,  632.30    ,  633.41    ,  635.39    ,  635.17    ,  634.95    ,  633.30    ,  943.00    ,  0.0000    ,  905.33    ,  996.00    ,  1669.8    ,  2500.0    ,  1750.0    ,  2700.5    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  59,   1,   1,  631.20    ,  632.08    ,  629.87    ,  629.21    ,  631.08    ,  631.25    ,  943.00    ,  0.0000    ,  636.00    ,  996.00    ,  1321.0    ,  2500.0    ,  2500.0    ,  2500.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  60,   1,   1,  632.30    ,  631.42    ,  633.04    ,  634.51    ,  632.97    ,  634.23    ,  943.00    ,  0.0000    ,  636.00    ,  996.00    ,  2056.1    ,  1840.5    ,  2500.0    ,  2625.1    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  61,   1,   1,  633.40    ,  631.41    ,  632.30    ,  630.31    ,  631.30    ,  631.91    ,  943.00    ,  0.0000    ,  967.89    ,  996.00    ,  1318.1    ,  1000.0    ,  2500.0    ,  1750.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  62,   1,   1,  631.20    ,  634.07    ,  632.89    ,  635.17    ,  633.85    ,  633.13    ,  943.00    ,  710.45    ,  664.29    ,  996.00    ,  2163.3    ,  1000.0    ,  414.88    ,  2121.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  63,   1,   1,  632.30    ,  630.31    ,  630.09    ,  629.21    ,  631.08    ,  631.03    ,  943.00    ,  701.28    ,  636.00    ,  996.00    ,  1308.2    ,  1000.0    ,  2500.0    ,  1000.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  64,   1,   1,  632.30    ,  632.30    ,  633.63    ,  632.30    ,  630.76    ,  632.58    ,  943.00    ,  0.0000    ,  636.00    ,  1094.9    ,  1457.2    ,  1000.0    ,  2500.0    ,  1750.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  65,   1,   1,  632.30    ,  633.41    ,  631.85    ,  633.41    ,  633.96    ,  633.57    ,  943.00    ,  0.0000    ,  636.00    ,  1102.9    ,  2867.9    ,  1750.0    ,  647.54    ,  1750.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  66,   1,   1,  632.30    ,  631.19    ,  631.42    ,  631.19    ,  631.19    ,  629.81    ,  943.00    ,  0.0000    ,  636.00    ,  1103.4    ,  2074.4    ,  2500.0    ,  2500.0    ,  1000.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  67,   1,   1,  632.30    ,  633.41    ,  632.52    ,  634.51    ,  633.96    ,  632.36    ,  943.00    ,  1437.1    ,  2271.7    ,  1103.9    ,  3982.8    ,  4140.0    ,  4020.4    ,  4660.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  68,   1,   1,  632.30    ,  631.19    ,  635.39    ,  630.09    ,  632.30    ,  632.58    ,  943.00    ,  1437.1    ,  2296.0    ,  1104.4    ,  3982.8    ,  4140.0    ,  4045.8    ,  4660.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  69,   1,   1,  632.30    ,  633.41    ,  631.19    ,  634.14    ,  632.12    ,  632.58    ,  943.00    ,  1437.1    ,  2247.6    ,  1104.9    ,  3982.8    ,  4140.0    ,  4074.8    ,  4660.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  70,   1,   1,  633.40    ,  632.52    ,  633.41    ,  634.88    ,  634.51    ,  634.23    ,  943.00    ,  1437.1    ,  2295.8    ,  1105.4    ,  3982.8    ,  4140.0    ,  4089.1    ,  4660.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  71,   1,   1,  631.20    ,  632.96    ,  632.08    ,  630.97    ,  632.92    ,  632.21    ,  943.00    ,  709.95    ,  636.00    ,  1105.9    ,  3507.2    ,  2500.0    ,  2500.0    ,  1000.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  72,   1,   1,  632.30    ,  631.42    ,  631.42    ,  630.83    ,  630.90    ,  633.31    ,  943.00    ,  0.0000    ,  636.00    ,  1106.4    ,  1240.2    ,  1750.0    ,  2500.0    ,  2714.7    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  73,   1,   1,  632.30    ,  631.19    ,  630.83    ,  630.68    ,  629.65    ,  632.61    ,  943.00    ,  0.0000    ,  636.00    ,  1087.8    ,  1255.8    ,  2500.0    ,  417.93    ,  2500.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  74,   1,   1,  632.30    ,  633.41    ,  634.65    ,  634.51    ,  633.70    ,  633.02    ,  943.00    ,  710.01    ,  636.00    ,  1107.4    ,  1582.1    ,  1000.0    ,  414.08    ,  1000.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  75,   1,   1,  632.30    ,  631.19    ,  629.21    ,  630.31    ,  631.30    ,  629.17    ,  943.00    ,  253.00    ,  636.00    ,  996.00    ,  1262.3    ,  1000.0    ,  2500.0    ,  793.57    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  76,   1,   1,  632.30    ,  632.30    ,  632.81    ,  635.17    ,  633.85    ,  632.78    ,  943.00    ,  0.0000    ,  636.00    ,  1108.0    ,  2769.4    ,  1316.9    ,  415.91    ,  1000.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  77,   1,   1,  632.30    ,  632.30    ,  633.41    ,  630.32    ,  632.74    ,  632.50    ,  943.00    ,  0.0000    ,  636.00    ,  1108.5    ,  1315.2    ,  342.00    ,  414.38    ,  1000.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  78,   1,   1,  632.30    ,  632.30    ,  630.68    ,  631.19    ,  630.76    ,  632.58    ,  943.00    ,  0.0000    ,  636.00    ,  1109.0    ,  1320.2    ,  342.00    ,  414.53    ,  1000.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  79,   1,   1,  633.40    ,  632.52    ,  634.51    ,  632.30    ,  631.75    ,  633.30    ,  943.00    ,  0.0000    ,  636.00    ,  1109.5    ,  1766.0    ,  1750.0    ,  414.08    ,  1000.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  80,   1,   1,  631.20    ,  634.07    ,  630.09    ,  633.40    ,  631.74    ,  630.64    ,  943.00    ,  0.0000    ,  636.00    ,  1110.0    ,  1243.1    ,  1000.0    ,  2500.0    ,  794.80    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  81,   1,   1,  633.40    ,  631.64    ,  634.51    ,  631.42    ,  633.52    ,  632.36    ,  943.00    ,  0.0000    ,  636.00    ,  1110.6    ,  1934.0    ,  1750.0    ,  2500.0    ,  1750.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  82,   1,   1,  631.20    ,  632.96    ,  631.42    ,  635.39    ,  632.30    ,  630.64    ,  943.00    ,  253.00    ,  636.00    ,  1089.7    ,  1244.8    ,  1000.0    ,  2500.0    ,  790.02    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  83,   1,   1,  632.30    ,  631.42    ,  632.96    ,  629.87    ,  632.63    ,  632.63    ,  943.00    ,  253.00    ,  636.00    ,  1111.6    ,  1252.5    ,  1000.0    ,  419.60    ,  1750.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  84,   1,   1,  633.40    ,  631.41    ,  631.42    ,  633.04    ,  631.46    ,  634.01    ,  943.00    ,  253.00    ,  636.00    ,  1112.1    ,  1371.8    ,  2500.0    ,  2500.0    ,  1000.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  85,   1,   1,  631.20    ,  634.07    ,  631.19    ,  632.30    ,  632.67    ,  632.46    ,  943.00    ,  253.00    ,  636.00    ,  1112.3    ,  1334.0    ,  1000.0    ,  2500.0    ,  2466.9    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  86,   1,   1,  632.30    ,  630.31    ,  633.41    ,  632.89    ,  633.70    ,  630.94    ,  943.00    ,  253.00    ,  636.00    ,  1112.3    ,  1277.7    ,  1000.0    ,  2500.0    ,  2500.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  87,   1,   1,  632.30    ,  632.30    ,  631.19    ,  630.09    ,  630.38    ,  632.06    ,  943.00    ,  253.00    ,  636.00    ,  1112.3    ,  1284.6    ,  1000.0    ,  424.80    ,  1750.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  88,   1,   1,  632.30    ,  632.30    ,  632.30    ,  633.63    ,  631.86    ,  634.29    ,  943.00    ,  710.43    ,  1467.3    ,  1112.3    ,  2743.8    ,  1750.0    ,  423.23    ,  1750.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  89,   1,   1,  632.30    ,  633.41    ,  632.30    ,  631.85    ,  632.74    ,  632.04    ,  943.00    ,  710.39    ,  1048.2    ,  1112.3    ,  1770.1    ,  1256.9    ,  2500.0    ,  1225.9    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  90,   1,   1,  632.30    ,  631.19    ,  632.30    ,  631.42    ,  631.64    ,  630.01    ,  943.00    ,  710.34    ,  636.00    ,  1112.3    ,  1952.9    ,  1750.0    ,  2500.0    ,  788.97    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  91,   1,   1,  632.30    ,  632.30    ,  632.52    ,  632.52    ,  631.97    ,  632.30    ,  943.00    ,  710.30    ,  2250.5    ,  1112.3    ,  3402.0    ,  3983.2    ,  2583.9    ,  4466.4    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  92,   1,   1,  633.40    ,  633.63    ,  635.17    ,  636.50    ,  635.62    ,  633.29    ,  943.00    ,  1324.0    ,  2249.4    ,  1112.3    ,  3982.8    ,  4140.0    ,  3667.5    ,  2500.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  93,   1,   1,  631.20    ,  632.96    ,  631.05    ,  630.08    ,  633.29    ,  631.80    ,  943.00    ,  0.0000    ,  2248.3    ,  1112.3    ,  3778.6    ,  3978.2    ,  3648.7    ,  4429.9    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  94,   1,   1,  632.30    ,  630.31    ,  633.55    ,  633.41    ,  631.74    ,  633.79    ,  943.00    ,  0.0000    ,  2247.2    ,  1112.3    ,  3854.0    ,  3976.8    ,  3674.4    ,  4373.4    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  95,   1,   1,  632.30    ,  633.41    ,  631.42    ,  632.08    ,  632.74    ,  634.45    ,  943.00    ,  0.0000    ,  2246.1    ,  1112.3    ,  3364.0    ,  1000.0    ,  2500.0    ,  1750.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
