Varia por patamar?      ,    0,Unidade ,   m3/s,     4,     1,  2037,
Varia por serie?        ,    0
# de agentes            ,   16
Estg,Ser.,Pat.,PoR U1      ,Elf RapidsU1,GR U1       ,McA U1      ,DR U1       ,CF U1       ,TalR U1     ,MadridU1    ,TF U1       ,Tor U1      ,Ath U1 E    ,Ath U2 R    ,ES U1 E     ,ES U2 R     ,NeF U1 E    ,NeF U2 R    
  80,   1,   1,   632.29999,   632.29999,   630.60693,   630.68066,   631.19165,   630.38379,     0.00000,   636.00000,  1102.19617,  1947.87354,  2029.42090,     0.00000,  2756.51587,     0.00000,   892.25226,     0.00000
  81,   1,   1,   632.29999,   631.19165,   631.78461,   633.91937,   633.40833,   633.68219,     0.00000,  1253.51477,  1102.69385,  1687.09998,  1750.00000,     0.00000,  2500.00000,     0.00000,  3628.04126,     0.00000
  82,   1,   1,   633.40009,   632.52002,   633.40833,   632.88910,   633.40424,   632.70483,     0.00000,  1161.56665,  1103.19336,  2030.18030,  2361.47559,     0.00000,  1000.00000,     0.00000,  1750.00000,     0.00000
  83,   1,   1,   631.19989,   634.06842,   631.19165,   632.29999,   632.59454,   631.19440,     0.00000,  1105.63892,  1103.69495,  2655.19995,  1750.00000,     0.00000,  2500.00000,     0.00000,   828.97144,     0.00000
  84,   1,   1,   632.29999,   631.41992,   632.29999,   632.29999,   631.19165,   634.51190,     0.00000,   936.17450,  1104.19836,  2184.14380,  2500.00000,     0.00000,  2500.00000,     0.00000,  2749.09033,     0.00000
  85,   1,   1,   633.40009,   632.52002,   632.52002,   630.31158,   631.30579,   632.99939,     0.00000,   669.89044,  1104.70374,  2655.19995,  1750.00000,     0.00000,  2500.00000,     0.00000,  3313.32788,     0.00000
  86,   1,   1,   631.19989,   632.96008,   635.16852,   635.16852,   633.84839,   631.89313,     0.00000,   945.43512,  1105.21118,  3199.01245,  1750.00000,     0.00000,  2500.00000,     0.00000,  2940.58179,     0.00000
  87,   1,   1,   632.29999,   630.31158,   629.21149,   629.21149,   631.08167,   630.14313,     0.00000,   636.00000,   996.00000,  1337.65735,  1750.00000,     0.00000,  2500.00000,     0.00000,  1750.00000,     0.00000
  88,   1,   1,   632.29999,   632.29999,   632.29999,   634.50842,   632.96826,   633.68268,     0.00000,  1227.90588,  1105.80615,  3263.26514,  2842.87622,     0.00000,  2500.00000,     0.00000,  1750.00000,     0.00000
  89,   1,   1,   632.29999,   632.29999,   632.29999,   630.09155,   632.29999,   631.35944,     0.00000,   636.00000,  1106.31787,  2096.54858,  1750.00000,     0.00000,  2500.00000,     0.00000,  3628.56494,     0.00000
  90,   1,   1,   632.29999,   632.29999,   632.29999,   632.29999,   630.08746,   632.02496,     0.00000,   986.73285,  1106.83142,  1825.16553,  1000.00000,     0.00000,  2500.00000,     0.00000,  4382.97949,     0.00000
  91,   1,   1,   632.29999,   633.40833,   633.91937,   632.29999,   632.29999,   633.73975,     0.00000,  2250.28638,  1107.34705,  3615.79370,  1580.99353,     0.00000,  3118.13770,     0.00000,  4254.76904,     0.00000
  92,   1,   1,   632.29999,   632.29999,   632.30212,   634.50842,   634.51257,   631.19373,     0.00000,  2249.18530,  1107.86475,  3982.80005,  1750.00000,     0.00000,  3472.42725,     0.00000,  2500.00000,     0.00000
  93,   1,   1,   632.29999,   631.19165,   630.67853,   630.09155,   632.29999,   630.08813,     0.00000,  2248.08496,  1108.38428,  2212.66675,  1750.00000,     0.00000,  2500.00000,     0.00000,  4210.96582,     0.00000
  94,   1,   1,   632.29999,   632.29999,   632.52002,   632.52002,   630.19745,   633.40625,     0.00000,  2246.98560,  1108.90601,  3982.80005,  1899.61426,     0.00000,  3303.15552,     0.00000,  2500.00000,     0.00000
  95,   1,   1,   633.40009,   633.62836,   635.16852,   636.49963,   635.61816,   634.51190,     0.00000,  2245.88721,  1109.42969,  3982.80005,  1000.00000,     0.00000,  3244.73853,     0.00000,  1750.00000,     0.00000
  96,   1,   1,   631.19989,   632.96008,   630.83490,   631.07996,   633.78979,   631.24872,   710.41455,  2244.78979,  1109.95532,  3772.59790,   342.00000,     0.00000,  2996.42310,     0.00000,  1750.00000,     0.00000
  97,   1,   1,   632.29999,   631.41992,   633.10504,   630.64490,   630.86243,   632.90784,   710.37030,  1779.53552,  1110.48303,  1256.99219,   342.00000,     0.00000,  2500.00000,     0.00000,  3691.65820,     0.00000
  98,   1,   1,   632.29999,   631.19165,   632.37305,   631.86377,   630.14600,   633.59839,   710.32605,   636.00000,   580.58319,  1473.12305,  3953.55762,     0.00000,   446.62003,     0.00000,   791.35968,     0.00000
  99,   1,   1,   632.29999,   632.29999,   629.79852,   631.19165,   631.52771,   633.43176,   710.28180,   636.00000,   595.08484,  1581.91785,  3878.68506,     0.00000,   439.08441,     0.00000,   792.03302,     0.00000
 100,   1,   1,   632.29999,   632.29999,   632.29999,   633.91937,   632.55554,   629.39862,     0.00000,   636.00000,   358.42975,  1289.20166,  3540.35962,     0.00000,   431.80771,     0.00000,   792.72229,     0.00000
 101,   1,   1,   632.29999,   632.29999,   632.29999,   630.68066,   633.40833,   630.83685,     0.00000,   636.00000,   567.86523,  1420.99829,  3298.72461,     0.00000,   425.20334,     0.00000,   793.42682,     0.00000
 102,   1,   1,   632.29999,   632.29999,   632.29999,   632.29999,   630.38196,   632.04163,     0.00000,   636.00000,   996.00000,  1642.81958,  2842.27881,     0.00000,   419.19864,     0.00000,   794.14532,     0.00000
 103,   1,   1,   632.29999,   633.40833,   633.91937,   634.50842,   634.51257,   634.08752,   710.40063,   636.00000,   996.00000,  2409.13647,  2585.02783,     0.00000,   414.07956,     0.00000,   794.87665,     0.00000
 104,   1,   1,   632.29999,   631.19165,   631.78894,   630.60693,   632.55768,   631.89514,     0.00000,   636.00000,   996.00000,  1302.85901,  1000.00000,     0.00000,  3157.14258,     0.00000,  1680.39478,     0.00000
 105,   1,   1,   632.29999,   632.29999,   631.19165,   631.78461,   630.08746,   631.34167,   710.41071,   636.00000,   615.20410,  1316.93115,  2500.00000,     0.00000,   414.07956,     0.00000,  1750.00000,     0.00000
 106,   1,   1,   632.29999,   633.40833,   632.29999,   633.40833,   632.59650,   633.53510,     0.00000,   636.00000,   829.20490,  1687.09998,  2362.96216,     0.00000,  2500.00000,     0.00000,   794.52789,     0.00000
 107,   1,   1,   632.29999,   631.19165,   634.13910,   631.19165,   633.40833,   632.42816,     0.00000,   636.00000,   843.75879,  1687.09998,  2026.15942,     0.00000,  2500.00000,     0.00000,  2344.99878,     0.00000
 108,   1,   1,   632.29999,   632.29999,   632.96161,   632.29999,   630.63751,   630.23633,   710.47522,   636.00000,   731.12988,  1687.09998,  1750.00000,     0.00000,  2500.00000,     0.00000,  1750.00000,     0.00000
 109,   1,   1,   632.29999,   632.29999,   630.90765,   632.52002,   632.41003,   634.10803,   710.43091,   636.00000,   687.47528,  1687.09998,  1750.00000,     0.00000,  2500.00000,     0.00000,  1780.52905,     0.00000
 110,   1,   1,   632.29999,   633.40833,   631.19165,   635.16852,   633.84424,   632.02289,   710.38666,   636.00000,   694.29169,  1687.09998,  1750.00000,     0.00000,  2500.00000,     0.00000,  1773.98145,     0.00000
 111,   1,   1,   632.29999,   632.29999,   632.29999,   629.21149,   632.19000,   631.52374,     0.00000,   636.00000,   696.67084,  1687.09998,  2500.00000,     0.00000,  2500.00000,     0.00000,  1997.77649,     0.00000
 112,   1,   1,   632.29999,   631.19165,   632.29999,   632.29999,   630.75574,   632.02155,   710.39679,   636.00000,   698.58844,  1687.09998,  1000.00000,     0.00000,  2500.00000,     0.00000,  2496.78857,     0.00000
 113,   1,   1,   632.29999,   632.29999,   632.29999,   632.29999,   632.29999,   633.01715,   710.35254,   636.00000,   973.90002,  1687.09998,  2880.89453,     0.00000,   418.79474,     0.00000,  2131.02686,     0.00000
 114,   1,   1,   632.29999,   632.29999,   632.29999,   632.29999,   632.29999,   631.47284,     0.00000,   636.00000,   973.90002,  1687.09998,  3526.49976,     0.00000,  2500.00000,     0.00000,   788.96790,     0.00000
 115,   1,   1,   632.29999,   633.40833,   633.91937,   633.91937,   634.21802,   632.63348,   710.36261,  2203.57275,   996.00000,  1687.09998,  3888.93555,     0.00000,  3253.84912,     0.00000,  3300.29932,     0.00000
 116,   1,   1,   632.29999,   631.19165,   630.68066,   632.30212,   633.11072,   631.19440,   710.31836,  2200.02368,   996.00000,  1687.09998,  3827.13403,     0.00000,  4014.37988,     0.00000,  2757.62549,     0.00000
 117,   1,   1,   632.29999,   632.29999,   632.29999,   630.67853,   630.38196,   633.25903,   710.27417,   932.76239,   996.00000,  1687.09998,  2500.00000,     0.00000,  3979.41064,     0.00000,  4498.85010,     0.00000
 118,   1,   1,   632.29999,   633.40833,   634.50842,   632.52002,   632.70758,   634.77002,   710.22992,  1152.83337,   996.00000,  3024.58862,  1750.00000,     0.00000,  3853.21606,     0.00000,  4535.43066,     0.00000
 119,   1,   1,   632.29999,   631.19165,   630.09155,   635.16852,   632.73596,   630.64075,   710.18567,   636.00000,   984.88556,  1355.47620,   342.00000,     0.00000,  2000.90332,     0.00000,  2750.82080,     0.00000
 120,   1,   1,   632.29999,   633.40833,   632.29999,   630.83490,   634.11005,   631.54480,     0.00000,   636.00000,   985.63916,  1346.91333,  1000.00000,     0.00000,  2713.44238,     0.00000,  2500.00000,     0.00000
 121,   1,   1,   632.29999,   631.19165,   632.29999,   633.10504,   630.86163,   632.72174,   710.19580,   636.00000,   996.00000,  1363.29956,  3179.22363,     0.00000,   425.14938,     0.00000,  4009.28076,     0.00000
 122,   1,   1,   632.29999,   632.29999,   634.14905,   632.37305,   633.84735,   634.52856,   710.15161,   636.00000,   996.00000,  2102.88989,  3856.73413,     0.00000,  1000.00000,     0.00000,  2500.00000,     0.00000
 123,   1,   1,   632.29999,   633.40833,   632.07269,   629.79852,   631.08575,   632.48584,   710.10736,   636.00000,   978.15405,  1380.67773,  3310.64673,     0.00000,  1750.00000,     0.00000,  1750.00000,     0.00000
 124,   1,   1,   632.29999,   631.19165,   630.67822,   632.29999,   629.94092,   631.24890,     0.00000,   636.00000,   977.72620,  1577.73230,  2500.00000,     0.00000,  2500.00000,     0.00000,  1095.84326,     0.00000
