Varia por patamar?      ,    0,Unidade ,      m,     4,     1,  2037,
Varia por serie?        ,    0
# de agentes            ,   16
Estg,Ser.,Pat.,Point Rapids,Elf Rapids  ,Giant Rapids,McArthur    ,Dog Rapids  ,Cat Falls   ,London      ,Tall Rapids ,Madrid      ,Tin Falls   ,Toronto     ,Athens      ,EastSpruce  ,New Falls   ,Edmonton    ,Moscow      
 130,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70799,   253.96049,   184.33778,   233.99823,   159.00000,   140.61273,   110.33700,    85.27534,   168.50000,   258.47000
 131,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70802,   253.96001,   184.33923,   233.99730,   159.00000,   140.61131,   110.33700,    85.27989,   168.50000,   258.47000
 132,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70805,   253.95950,   184.34071,   233.99637,   159.00000,   140.61270,   110.32778,    85.23312,   168.50000,   258.47000
 133,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70808,   253.95901,   184.34219,   233.99989,   159.00000,   140.61504,   110.33700,    85.24538,   168.50000,   258.47000
 134,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70801,   253.95963,   184.34367,   233.99907,   159.00000,   140.60225,   110.28448,    85.24546,   168.50000,   258.47000
 135,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70795,   253.96024,   184.34515,   233.99814,   159.00000,   140.58972,   110.32357,    85.24359,   168.50000,   258.47000
 136,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70796,   253.95973,   184.34663,   234.00000,   159.00000,   140.58766,   110.33700,    85.24367,   168.50000,   258.47000
 137,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70790,   253.96034,   184.34811,   233.99968,   159.00000,   140.56396,   110.30525,    85.14635,   168.50000,   258.47000
 138,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70782,   253.96095,   184.34877,   233.99875,   159.00000,   140.54132,   110.26650,    85.27989,   168.50000,   258.47000
 139,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70776,   253.96156,   184.34474,   233.99782,   159.00000,   140.52419,   110.22659,    85.21594,   168.50000,   258.47000
 140,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70779,   253.96106,   184.34590,   233.99689,   159.00000,   140.51427,   110.25776,    85.27989,   168.50000,   258.47000
 141,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70786,   253.96019,   184.34360,   233.99596,   159.00000,   140.50159,   110.21647,    85.23940,   168.50000,   258.47000
 142,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70792,   253.95930,   184.34117,   233.99503,   159.00000,   140.48648,   110.24751,    85.16920,   168.50000,   258.47000
 143,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70795,   253.95882,   184.34265,   233.99411,   159.00000,   140.47112,   110.33384,    85.27989,   168.50000,   258.47000
 144,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70798,   253.95833,   184.34413,   233.99318,   159.00000,   140.46262,   110.33700,    85.27989,   168.50000,   258.47000
 145,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70801,   253.95782,   184.34546,   233.99225,   159.00000,   140.44952,   110.33700,    85.27989,   168.50000,   258.47000
 146,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70804,   253.95734,   184.34694,   233.99132,   159.00000,   140.43571,   110.30360,    85.27989,   168.50000,   258.47000
 147,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70796,   253.95795,   184.34842,   233.99039,   159.00000,   140.42604,   110.15173,    85.25465,   168.50000,   258.47000
 148,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70790,   253.95854,   184.34607,   233.98946,   159.00000,   140.40880,   110.33700,    85.18116,   168.50000,   258.47000
 149,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70793,   253.95805,   184.34734,   233.98853,   159.00000,   140.38565,   110.31968,    85.27989,   168.50000,   258.47000
 150,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70796,   253.95757,   184.34877,   233.98759,   159.00000,   140.39696,   110.27280,    85.27989,   168.50000,   258.47000
 151,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70799,   253.95706,   184.34729,   233.98666,   159.00000,   140.38954,   110.33700,    85.10704,   168.50000,   258.47000
 152,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70801,   253.95657,   184.34877,   233.98573,   159.00000,   140.37216,   110.17171,    85.18902,   168.50000,   258.47000
 153,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70804,   253.95609,   184.34412,   233.98480,   159.00000,   140.37730,   110.19633,    85.27989,   168.50000,   258.47000
 154,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70798,   253.95670,   184.34529,   233.98387,   159.00000,   140.35809,   110.33700,    85.06093,   168.50000,   258.47000
 155,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70801,   253.95619,   184.34584,   233.98294,   159.00000,   140.34064,   110.26630,    85.16479,   168.50000,   258.47000
 156,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70804,   253.95570,   184.34732,   233.98201,   159.00000,   140.33621,   110.32251,    85.27989,   168.50000,   258.47000
 157,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70796,   253.95631,   184.34264,   233.98108,   159.00000,   140.34740,   110.33700,    85.12164,   168.50000,   258.47000
 158,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70799,   253.95581,   184.34364,   233.98015,   159.00000,   140.33804,   110.27085,    85.27989,   168.50000,   258.47000
 159,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70792,   253.95642,   184.34433,   233.97922,   159.00000,   140.35034,   110.27244,    85.15411,   168.50000,   258.47000
 160,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70786,   253.95703,   184.34581,   233.97829,   159.00000,   140.34843,   110.33700,    85.00669,   168.50000,   258.47000
 161,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70778,   253.95764,   184.34729,   233.97736,   159.00000,   140.33258,   110.33700,    85.04511,   168.50000,   258.47000
 162,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70772,   253.95824,   184.34877,   233.97643,   159.00000,   140.32346,   110.33700,    85.27989,   168.50000,   258.47000
 163,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70778,   253.95734,   184.34474,   233.97549,   159.00000,   140.30574,   110.20234,    85.23615,   168.50000,   258.47000
 164,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70786,   253.95641,   184.34071,   233.97456,   159.00000,   140.29556,   110.24473,    85.21643,   168.50000,   258.47000
 165,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70792,   253.95558,   184.33606,   233.97363,   159.00000,   140.29312,   110.26359,    85.06623,   168.50000,   258.47000
 166,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70798,   253.95470,   184.33141,   233.97270,   159.00000,   140.28925,   110.25905,    84.93840,   168.50000,   258.47000
 167,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70790,   253.95531,   184.33287,   233.97177,   158.99632,   140.28427,   110.26201,    85.25464,   168.50000,   258.47000
 168,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70784,   253.95592,   184.33435,   233.97084,   158.99495,   140.28360,   110.33700,    85.27982,   168.50000,   258.47000
 169,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70776,   253.95651,   184.33583,   233.98155,   159.00000,   140.27484,   110.26916,    85.27989,   168.50000,   258.47000
 170,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70769,   253.95712,   184.33731,   233.98062,   159.00000,   140.25911,   110.28567,    85.25709,   168.50000,   258.47000
 171,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70763,   253.95773,   184.33879,   233.97969,   159.00000,   140.26479,   110.33700,    85.07041,   168.50000,   258.47000
 172,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70755,   253.95834,   184.34027,   233.97876,   158.99110,   140.26079,   110.28094,    85.06512,   168.50000,   258.47000
 173,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70758,   253.95784,   184.34175,   233.97871,   158.99597,   140.26167,   110.26205,    85.06519,   168.50000,   258.47000
 174,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70761,   253.95735,   184.34323,   233.97778,   159.00000,   140.25977,   110.16685,    85.27989,   168.50000,   258.47000
 175,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70764,   253.95686,   184.34471,   233.97687,   158.97853,   140.25934,   110.33700,    85.22764,   168.50000,   258.47000
 176,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70767,   253.95636,   184.34619,   233.99197,   158.98367,   140.26280,   110.24179,    85.01840,   168.50000,   258.47000
 177,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70770,   253.95587,   184.34767,   233.99104,   159.00000,   140.26271,   110.14659,    85.11255,   168.50000,   258.47000
 178,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70773,   253.95538,   184.34613,   233.99011,   158.99515,   140.26089,   110.33681,    85.06030,   168.50000,   258.47000
 179,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70775,   253.95500,   184.34761,   234.00000,   159.00000,   140.26474,   110.32188,    84.85106,   168.50000,   258.47000
 180,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70778,   253.95450,   184.34877,   233.99907,   159.00000,   140.27179,   110.20760,    84.94521,   168.50000,   258.47000
 181,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70770,   253.95511,   184.34810,   233.99814,   159.00000,   140.27060,   110.03900,    85.03936,   168.50000,   258.47000
 182,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70773,   253.95462,   184.34877,   233.99721,   159.00000,   140.27003,   109.95554,    85.22758,   168.50000,   258.47000
 183,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70776,   253.95413,   184.34877,   233.99628,   158.98680,   140.26202,   110.14436,    85.26949,   168.50000,   258.47000
 184,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70779,   253.95363,   184.34877,   233.99535,   159.00000,   140.26820,   110.11773,    85.23567,   168.50000,   258.47000
 185,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70782,   253.95314,   184.34877,   233.99442,   159.00000,   140.26207,   110.26382,    85.27989,   168.50000,   258.47000
 186,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70786,   253.95265,   184.34877,   233.99348,   159.00000,   140.25513,   110.25051,    85.27104,   168.50000,   258.47000
 187,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70779,   253.95325,   184.34407,   233.99255,   159.00000,   140.23859,   110.08982,    85.21015,   168.50000,   258.47000
 188,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70772,   253.95386,   184.34006,   233.99162,   159.00000,   140.23592,   110.15712,    85.18910,   168.50000,   258.47000
 189,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70764,   253.95447,   184.33751,   233.99069,   159.00000,   140.24533,   110.14141,    85.06905,   168.50000,   258.47000
 190,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70758,   253.95508,   184.33435,   233.98976,   158.99028,   140.25182,   110.04620,    84.91460,   168.50000,   258.47000
 191,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70750,   253.95567,   184.33583,   233.99290,   158.99521,   140.26421,   109.93192,    84.91467,   168.50000,   258.47000
 192,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70753,   253.95518,   184.33731,   233.99432,   159.00000,   140.26224,   109.76038,    85.12907,   168.50000,   258.47000
 193,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70757,   253.95470,   184.33826,   233.99339,   159.00000,   140.25252,   109.87508,    85.27966,   168.50000,   258.47000
 194,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70749,   253.95531,   184.33577,   233.99246,   159.00000,   140.24586,   110.07050,    85.27974,   168.50000,   258.47000
 195,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70743,   253.95590,   184.33464,   233.99153,   159.00000,   140.25533,   110.26006,    85.27982,   168.50000,   258.47000
 196,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70746,   253.95541,   184.33612,   233.99060,   159.00000,   140.26323,   110.33659,    85.27989,   168.50000,   258.47000
 197,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70738,   253.95602,   184.33467,   233.98967,   159.00000,   140.27322,   110.33680,    85.24860,   168.50000,   258.47000
 198,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70741,   253.95554,   184.33411,   233.98874,   159.00000,   140.28899,   110.33700,    85.27514,   168.50000,   258.47000
 199,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70734,   253.95613,   184.33383,   233.98781,   159.00000,   140.29047,   110.33700,    85.18494,   168.50000,   258.47000
 200,   1,   1,   299.10394,   284.62289,   274.17212,   254.81400,   247.49001,   229.21001,   216.70728,   253.95674,   184.33531,   233.98688,   159.00000,   140.29515,   110.33700,    85.12497,   168.50000,   258.47000
 201,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70720,   253.95735,   184.33679,   233.98595,   159.00000,   140.29564,   110.19185,    85.14911,   168.50000,   258.47000
 202,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70723,   253.95685,   184.33827,   233.98502,   159.00000,   140.30147,   110.19205,    85.27989,   168.50000,   258.47000
 203,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70717,   253.95746,   184.33975,   233.98409,   159.00000,   140.29323,   110.23528,    85.27795,   168.50000,   258.47000
 204,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70709,   253.95807,   184.33989,   233.98315,   159.00000,   140.30302,   110.29699,    85.27989,   168.50000,   258.47000
 205,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70702,   253.95868,   184.34137,   233.98222,   159.00000,   140.31654,   110.20178,    85.25600,   168.50000,   258.47000
 206,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70705,   253.95818,   184.34285,   233.98129,   159.00000,   140.32788,   110.15121,    85.23981,   168.50000,   258.47000
 207,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70699,   253.95879,   184.34433,   233.98036,   158.99358,   140.32126,   110.18937,    85.27989,   168.50000,   258.47000
 208,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70702,   253.95830,   184.34581,   233.97943,   159.00000,   140.34160,   110.33700,    85.10383,   168.50000,   258.47000
 209,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70705,   253.95779,   184.34729,   233.97850,   159.00000,   140.33916,   110.33700,    84.91576,   168.50000,   258.47000
 210,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70708,   253.95731,   184.34877,   233.97757,   159.00000,   140.33199,   110.15839,    84.99129,   168.50000,   258.47000
 211,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70718,   253.95593,   184.34474,   233.97664,   159.00000,   140.31586,   110.09687,    85.09502,   168.50000,   258.47000
 212,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70729,   253.95456,   184.34071,   233.97571,   159.00000,   140.31207,   110.16452,    85.17667,   168.50000,   258.47000
 213,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70740,   253.95319,   184.33620,   233.97478,   159.00000,   140.31122,   110.18626,    85.22374,   168.50000,   258.47000
 214,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70749,   253.95212,   184.33218,   233.97385,   159.00000,   140.31894,   110.18646,    84.99548,   168.50000,   258.47000
 215,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70741,   253.95273,   184.33365,   233.97292,   159.00000,   140.32848,   110.16758,    85.06985,   168.50000,   258.47000
 216,   1,   1,   299.10394,   284.62000,   274.17001,   254.81000,   247.49001,   229.21001,   216.70744,   253.95224,   184.33513,   233.97198,   158.98735,   140.32875,   110.33700,    85.01759,   168.50000,   258.47000
 217,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70741,   253.95245,   184.33661,   233.97337,   158.99367,   140.33034,   110.23887,    85.02248,   168.50000,   258.47000
 218,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70743,   253.95206,   184.33809,   233.97244,   159.00000,   140.33656,   110.12458,    85.23708,   168.50000,   258.47000
 219,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70746,   253.95157,   184.33957,   233.97151,   158.98636,   140.34381,   110.19902,    85.23243,   168.50000,   258.47000
 220,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70749,   253.95110,   184.34105,   233.97354,   158.99318,   140.35413,   110.00841,    85.23796,   168.50000,   258.47000
 221,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70741,   253.95171,   184.34253,   233.97261,   159.00000,   140.36021,   110.08260,    85.27989,   168.50000,   258.47000
 222,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70734,   253.95232,   184.34315,   233.97168,   159.00000,   140.36145,   110.17042,    85.23335,   168.50000,   258.47000
 223,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70728,   253.95293,   184.34464,   233.97075,   159.00000,   140.35724,   110.33700,    85.16022,   168.50000,   258.47000
 224,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70720,   253.95352,   184.34610,   233.96982,   159.00000,   140.35506,   110.33700,    85.07093,   168.50000,   258.47000
 225,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70714,   253.95413,   184.34175,   233.96889,   159.00000,   140.34677,   110.33700,    85.27989,   168.50000,   258.47000
 226,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70706,   253.95474,   184.34323,   233.96796,   159.00000,   140.35548,   110.30590,    85.27989,   168.50000,   258.47000
 227,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70699,   253.95535,   184.34471,   233.96703,   159.00000,   140.36870,   110.14600,    85.27989,   168.50000,   258.47000
 228,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70692,   253.95595,   184.34573,   233.96611,   159.00000,   140.38803,   110.22049,    85.27989,   168.50000,   258.47000
 229,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70685,   253.95656,   184.34721,   233.96518,   159.00000,   140.40005,   110.25157,    85.12497,   168.50000,   258.47000
 230,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70679,   253.95717,   184.34834,   233.96425,   159.00000,   140.40338,   110.14738,    85.17964,   168.50000,   258.47000
 231,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70671,   253.95778,   184.34877,   233.96332,   159.00000,   140.40268,   110.20701,    85.25712,   168.50000,   258.47000
 232,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70663,   253.95837,   184.34877,   233.96239,   159.00000,   140.40448,   110.21815,    85.27310,   168.50000,   258.47000
 233,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70657,   253.95898,   184.34729,   233.96146,   159.00000,   140.40698,   110.33700,    85.24599,   168.50000,   258.47000
 234,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70650,   253.95959,   184.34877,   233.96053,   159.00000,   140.39211,   110.27536,    85.27989,   168.50000,   258.47000
 235,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70660,   253.95822,   184.34416,   233.95959,   159.00000,   140.38118,   110.31558,    85.27989,   168.50000,   258.47000
 236,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70673,   253.95677,   184.33949,   233.95866,   159.00000,   140.37695,   110.28349,    85.24722,   168.50000,   258.47000
 237,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70685,   253.95534,   184.33482,   233.95773,   159.00000,   140.40279,   110.29600,    85.11711,   168.50000,   258.47000
 238,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70695,   253.95389,   184.33017,   233.95680,   159.00000,   140.40584,   110.11225,    84.93868,   168.50000,   258.47000
 239,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70700,   253.95326,   184.33081,   233.95587,   159.00000,   140.43941,   110.11966,    84.97155,   168.50000,   258.47000
 240,   1,   1,   299.10001,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70703,   253.95277,   184.33141,   233.95494,   158.99521,   140.47150,   109.84534,    85.09089,   168.50000,   258.47000
 241,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70695,   253.95337,   184.33289,   233.95401,   158.94965,   140.47801,   109.81674,    85.26793,   168.50000,   258.47000
 242,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70694,   253.95348,   184.33437,   233.96498,   158.95988,   140.48618,   110.06263,    85.27989,   168.50000,   258.47000
 243,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70686,   253.95409,   184.33585,   233.96405,   158.96985,   140.48285,   110.20267,    85.23927,   168.50000,   258.47000
 244,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70683,   253.95430,   184.33733,   233.98090,   158.97986,   140.49564,   110.33700,    85.21594,   168.50000,   258.47000
 245,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70676,   253.95491,   184.33879,   233.98958,   158.98990,   140.50685,   110.33149,    85.16878,   168.50000,   258.47000
 246,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70670,   253.95552,   184.34027,   233.99211,   159.00000,   140.51933,   110.33700,    85.12154,   168.50000,   258.47000
 247,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70671,   253.95502,   184.34175,   233.99118,   158.99107,   140.53015,   110.33700,    85.07419,   168.50000,   258.47000
 248,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70674,   253.95453,   184.34323,   233.99025,   159.00000,   140.54689,   110.27940,    85.04147,   168.50000,   258.47000
 249,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70677,   253.95404,   184.34439,   233.98932,   159.00000,   140.56181,   110.27029,    85.05291,   168.50000,   258.47000
 250,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70680,   253.95355,   184.34492,   233.98839,   159.00000,   140.58398,   110.26116,    85.00557,   168.50000,   258.47000
 251,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70683,   253.95305,   184.34508,   233.98746,   159.00000,   140.60521,   110.25201,    84.95816,   168.50000,   258.47000
 252,   1,   1,   299.10001,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70686,   253.95256,   184.34470,   233.98653,   159.00000,   140.62572,   110.24284,    84.91068,   168.50000,   258.47000
 253,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70689,   253.95207,   184.34259,   233.98560,   159.00000,   140.64487,   110.23365,    84.86313,   168.50000,   258.47000
 254,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70692,   253.95157,   184.34201,   233.98466,   158.99715,   140.66216,   110.22444,    84.81550,   168.50000,   258.47000
 255,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70695,   253.95108,   184.33868,   233.98373,   159.00000,   140.68077,   110.21522,    84.76780,   168.50000,   258.47000
 256,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70699,   253.95059,   184.34016,   233.98280,   159.00000,   140.69713,   110.20597,    84.72002,   168.50000,   258.47000
 257,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70702,   253.95010,   184.33719,   233.98187,   159.00000,   140.71889,   110.19670,    84.67218,   168.50000,   258.47000
 258,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70705,   253.94960,   184.33661,   233.98094,   159.00000,   140.73511,   110.18742,    84.62426,   168.50000,   258.47000
 259,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70714,   253.94838,   184.33180,   233.98001,   159.00000,   140.73677,   109.85081,    84.62502,   168.50000,   258.47000
 260,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70724,   253.94716,   184.32698,   233.97908,   159.00000,   140.76428,   109.72695,    84.72236,   168.50000,   258.47000
