Varia por patamar?      ,    0,Unidade ,     MW,     4,     1,  2037,
Varia por serie?        ,    0
# de agentes            ,   16
Estg,Ser.,Pat.,PoR U1      ,Elf RapidsU1,GR U1       ,McA U1      ,DR U1       ,CF U1       ,TalR U1     ,MadridU1    ,TF U1       ,Tor U1      ,Ath U1 E    ,Ath U2 R    ,ES U1 E     ,ES U2 R     ,NeF U1 E    ,NeF U2 R    
 122,   1,   1,    65.64944,    53.57381,    92.70272,    39.33088,    92.64037,    65.51884,   247.24736,    69.60831,   197.12427,   375.89975,  1034.48877,     0.00000,   222.42793,     0.00000,   701.29413,     0.00000
 123,   1,   1,    65.67662,    53.63261,    92.40700,    39.17116,    92.23969,    65.30843,   247.23048,    69.60831,   193.63028,   269.66260,   888.48474,     0.00000,   389.26385,     0.00000,   492.89972,     0.00000
 124,   1,   1,    65.64944,    53.47463,    92.20358,    39.32635,    92.07359,    65.18104,     0.00000,    69.60831,   193.54507,   299.60733,   671.77985,     0.00000,   555.02789,     0.00000,   312.17792,     0.00000
 125,   1,   1,    65.64944,    53.56797,    92.51491,    39.32635,    92.57667,    65.42033,     0.00000,    69.60831,   197.11272,   320.37534,   671.74823,     0.00000,   555.02789,     0.00000,   286.43692,     0.00000
 126,   1,   1,    65.64944,    53.56800,    92.36539,    39.32635,    92.25506,    64.99140,     0.00000,    69.60831,   156.08298,   315.96588,   275.59689,     0.00000,   555.02789,     0.00000,   287.23715,     0.00000
 127,   1,   1,    65.67662,    53.63255,    92.67637,    39.42681,    92.69415,    65.33876,   247.27585,    69.60831,   196.74107,   387.30878,   877.22180,     0.00000,   223.49983,     0.00000,   287.87738,     0.00000
 128,   1,   1,    65.64944,    53.47463,    92.20393,    39.29464,    92.33546,    65.17542,     0.00000,    69.60831,   188.87325,   274.08414,   671.70306,     0.00000,   691.32977,     0.00000,   703.07050,     0.00000
 129,   1,   1,    65.67662,    53.63260,    92.44015,    39.25759,    92.45919,    65.44487,     0.00000,    69.60831,   196.74107,   343.94855,  1008.45459,     0.00000,   744.86389,     0.00000,   703.42548,     0.00000
 130,   1,   1,    65.67662,    53.53914,    92.67637,    39.32635,    92.33546,    65.35953,   247.30046,    69.60831,   197.16763,   395.91492,   676.21991,     0.00000,   645.19885,     0.00000,   813.47595,     0.00000
 131,   1,   1,    65.67662,    53.53923,    92.27900,    39.44044,    92.38847,    65.16226,   247.28357,    70.52765,   197.15918,   514.96442,   671.59790,     0.00000,   558.43628,     0.00000,   785.31726,     0.00000
 132,   1,   1,    65.67662,    53.55449,    92.66855,    39.36739,    92.75808,    65.39001,   247.26669,    69.60831,   197.15071,   395.91571,   735.06635,     0.00000,   581.89154,     0.00000,   817.45044,     0.00000
 133,   1,   1,    65.64944,    53.47465,    92.11800,    39.23996,    92.20204,    65.13716,   247.24982,    69.60831,   176.26318,   317.87122,   512.39319,     0.00000,   555.02789,     0.00000,   703.49762,     0.00000
 134,   1,   1,    65.64944,    53.56799,    92.44015,    39.25759,    92.23445,    65.40104,     0.00000,    69.60831,   196.68887,   318.33429,   754.45166,     0.00000,   555.02789,     0.00000,   703.49792,     0.00000
 135,   1,   1,    65.67662,    53.63255,    92.67637,    39.32635,    92.49626,    65.44875,     0.00000,    69.60831,   197.16673,   318.78809,   748.41461,     0.00000,   555.02789,     0.00000,   707.80188,     0.00000
 136,   1,   1,    65.67662,    53.53925,    92.20393,    39.32635,    92.25506,    65.03513,   247.27443,    69.60831,   184.03384,   318.86270,   502.89734,     0.00000,   555.02789,     0.00000,   703.49030,     0.00000
 137,   1,   1,    65.64944,    53.47458,    92.44015,    39.32635,    92.41586,    65.25344,     0.00000,    69.60831,   194.28535,   319.72089,  1010.10321,     0.00000,   555.02789,     0.00000,   918.88287,     0.00000
 138,   1,   1,    65.67662,    53.63260,    92.44015,    39.32635,    92.41586,    65.26076,     0.00000,    88.10806,   197.17238,   376.83292,  1005.96991,     0.00000,   901.83789,     0.00000,   495.56952,     0.00000
 139,   1,   1,    65.67662,    53.53914,    92.67637,    39.42681,    92.69415,    65.34609,     0.00000,   193.38080,   197.16393,   502.55280,  1002.84430,     0.00000,   900.50311,     0.00000,  1281.38208,     0.00000
 140,   1,   1,    65.64944,    53.47461,    92.27900,    39.22588,    92.25506,    65.17542,   247.31978,    76.89386,   197.15547,   464.83365,  1001.03503,     0.00000,   775.01611,     0.00000,   965.40204,     0.00000
 141,   1,   1,    65.64944,    53.56795,    92.60140,    39.32635,    92.45919,    65.50195,   317.29633,   154.55182,   197.14702,   432.54044,   998.72052,     0.00000,   898.98987,     0.00000,  1101.34387,     0.00000
 142,   1,   1,    65.67662,    53.64790,    92.50735,    39.46336,    92.57607,    65.33099,   317.28860,   157.62627,   197.13855,   400.48746,   995.96631,     0.00000,   771.69971,     0.00000,  1259.89587,     0.00000
 143,   1,   1,    65.64944,    53.48988,    92.42154,    39.18933,    92.25506,    65.13372,   247.24287,    69.60831,   197.13010,   323.08398,   926.92938,     0.00000,   662.53906,     0.00000,   703.64429,     0.00000
 144,   1,   1,    65.64944,    53.58328,    92.42154,    39.32635,    92.41646,    65.47542,   247.22601,    69.60831,   197.12164,   371.92670,   671.13641,     0.00000,   719.09106,     0.00000,   853.23578,     0.00000
 145,   1,   1,    65.67662,    53.63268,    92.11800,    39.32635,    92.41586,    65.17521,   247.20914,    72.95554,   197.11319,   323.86606,   831.04675,     0.00000,   581.83514,     0.00000,   875.60815,     0.00000
 146,   1,   1,    65.64944,    53.47458,    92.44015,    39.44106,    92.38920,    65.23243,   247.19226,    69.60831,   197.10474,   324.36621,   777.93494,     0.00000,   736.90143,     0.00000,   776.52356,     0.00000
 147,   1,   1,    65.64944,    53.58328,    92.74360,    39.31225,    92.69432,    65.40338,     0.00000,    69.60831,   197.09628,   297.22324,   671.02289,     0.00000,   889.30920,     0.00000,  1026.83521,     0.00000
 148,   1,   1,    65.64944,    53.58328,    92.42154,    39.22573,    92.12092,    65.16595,     0.00000,   155.86049,   197.08783,   299.04431,   809.52527,     0.00000,   256.39767,     0.00000,  1128.08875,     0.00000
 149,   1,   1,    65.64944,    53.56806,    92.11800,    39.35814,    92.49619,    65.38886,   247.21689,    74.43134,   197.07936,   378.30408,   977.57141,     0.00000,   727.85901,     0.00000,   230.00000,     0.00000
 150,   1,   1,    65.64944,    53.58328,    92.74360,    39.29455,    92.41586,    65.38712,   247.20001,    70.64041,   197.07091,   341.52661,   269.67664,     0.00000,   773.38495,     0.00000,   932.60602,     0.00000
 151,   1,   1,    65.67662,    53.64790,    92.42154,    39.42681,    92.33536,    65.09924,   247.18315,   136.18732,   197.06245,   382.33035,   670.90955,     0.00000,   178.63091,     0.00000,  1211.09229,     0.00000
 152,   1,   1,    65.67662,    53.53927,    92.11800,    39.22588,    92.57667,    65.43169,   247.16628,    69.60831,   197.05400,   417.80209,   975.11060,     0.00000,   892.29730,     0.00000,   230.00000,     0.00000
 153,   1,   1,    65.67662,    53.53920,    92.44015,    39.32635,    92.13758,    65.14684,   247.14941,   207.62486,   197.04555,   341.32751,   470.35226,     0.00000,   680.60651,     0.00000,   873.95831,     0.00000
 154,   1,   1,    65.67662,    53.55449,    92.74360,    39.42681,    92.69415,    65.43167,     0.00000,    76.38029,   197.03709,   377.48322,   943.72772,     0.00000,   223.49983,     0.00000,  1231.16638,     0.00000
 155,   1,   1,    65.64944,    53.47465,    92.11800,    39.25781,    92.45319,    65.13372,   247.15329,    90.37394,   197.02864,   396.24701,   960.47357,     0.00000,   906.43872,     0.00000,   230.00000,     0.00000
 156,   1,   1,    65.67662,    53.63260,    92.44015,    39.43143,    92.45860,    65.40317,   247.13643,    69.60831,   197.02017,   368.27335,   670.74408,     0.00000,   649.37085,     0.00000,   826.27936,     0.00000
 157,   1,   1,    65.64944,    53.47452,    92.67637,    39.18933,    92.37853,    65.40132,     0.00000,   208.34872,   197.01172,   383.85638,   269.52283,     0.00000,   463.90079,     0.00000,  1125.79736,     0.00000
 158,   1,   1,    65.67662,    53.63266,    92.20393,    39.32635,    92.09485,    65.20384,   247.14032,    80.28188,   197.00327,   384.19519,   774.59668,     0.00000,   422.25726,     0.00000,   230.00000,     0.00000
 159,   1,   1,    65.64944,    53.47458,    92.44015,    39.42681,    92.53334,    65.40509,     0.00000,    87.53519,   196.99481,   391.96487,   269.53198,     0.00000,   555.02789,     0.00000,   848.43036,     0.00000
 160,   1,   1,    65.67662,    53.63260,    92.44015,    39.22588,    92.41586,    65.16210,     0.00000,    69.60831,   196.98636,   375.60382,   609.13757,     0.00000,   167.79099,     0.00000,   931.91071,     0.00000
 161,   1,   1,    65.64944,    53.47458,    92.44015,    39.32635,    92.45919,    65.21705,     0.00000,    69.60831,   196.97791,   384.39325,   915.09613,     0.00000,   555.02789,     0.00000,   230.00000,     0.00000
 162,   1,   1,    65.64944,    53.56799,    92.44015,    39.32635,    92.25506,    65.21712,     0.00000,    69.60831,   196.96945,   361.79013,   760.88324,     0.00000,   731.95276,     0.00000,   230.00000,     0.00000
 163,   1,   1,    65.67662,    53.64790,    92.74360,    39.42681,    92.69415,    65.41855,   323.41965,   193.38080,   196.96098,   456.46490,   962.99249,     0.00000,   896.87671,     0.00000,  1064.65906,     0.00000
 164,   1,   1,    65.64944,    53.47460,    92.35464,    39.25781,    92.45319,    65.24760,   324.59845,   193.38080,   196.95253,   562.80646,   961.13330,     0.00000,   723.16278,     0.00000,  1133.89417,     0.00000
 165,   1,   1,    65.64944,    53.56799,    92.44004,    39.39493,    92.41591,    65.21712,   309.83463,   207.90495,   196.94408,   472.84344,   900.62201,     0.00000,   752.84332,     0.00000,  1254.66077,     0.00000
 166,   1,   1,    65.67662,    53.64790,    92.50713,    39.36285,    92.53874,    65.51520,   317.24799,   207.59131,   196.93562,   562.25122,   835.68903,     0.00000,   742.73364,     0.00000,  1231.84399,     0.00000
 167,   1,   1,    65.64944,    53.47465,    92.11800,    39.32635,    92.29774,    65.30257,     0.00000,    69.82935,   196.92717,   342.07471,   911.66309,     0.00000,   699.31476,     0.00000,   230.00000,     0.00000
 168,   1,   1,    65.67662,    53.63255,    92.67637,    39.32635,    92.57667,    65.33292,     0.00000,    69.60831,   196.91872,   342.04935,   491.82486,     0.00000,   555.02789,     0.00000,   793.18567,     0.00000
 169,   1,   1,    65.64944,    53.47463,    92.20393,    39.18933,    92.09485,    65.17711,     0.00000,    69.60831,   142.40070,   313.18808,   670.55365,     0.00000,   555.02789,     0.00000,   703.64429,     0.00000
 170,   1,   1,    65.64944,    53.56793,    92.67637,    39.32635,    92.41646,    65.41832,     0.00000,    69.60831,   197.00757,   451.47211,   841.73779,     0.00000,   555.02789,     0.00000,   754.24414,     0.00000
 171,   1,   1,    65.67662,    53.63264,    92.27900,    39.46336,    92.41527,    65.23243,     0.00000,    69.60831,   196.99911,   408.51712,   522.69940,     0.00000,   555.02789,     0.00000,  1116.57153,     0.00000
 172,   1,   1,    65.67662,    53.55449,    92.66855,    39.32635,    92.73688,    65.17556,     0.00000,    69.60831,   196.99066,   360.26410,   670.51001,     0.00000,   555.02789,     0.00000,   714.62024,     0.00000
 173,   1,   1,    65.64944,    53.47465,    92.11800,    39.18933,    92.09485,    65.17542,   247.20973,    69.60831,   192.82970,   314.15204,   469.99341,     0.00000,   555.02789,     0.00000,   702.73157,     0.00000
 174,   1,   1,    65.64944,    53.56799,    92.44015,    39.46336,    92.41586,    65.51690,   247.19286,    69.60831,   196.98187,   317.15903,   469.98746,     0.00000,   554.99817,     0.00000,   230.00000,     0.00000
 175,   1,   1,    65.67662,    53.64790,    92.74360,    39.32635,    92.73688,    65.28930,   247.17599,    69.60831,   196.97342,   401.96942,   469.98615,     0.00000,    94.00000,     0.00000,   703.42218,     0.00000
 176,   1,   1,    65.64944,    53.47465,    92.11800,    39.18933,    92.09485,    65.06148,   247.15913,    69.60831,   121.71486,   312.73621,   469.99689,     0.00000,   555.02789,     0.00000,   702.53259,     0.00000
 177,   1,   1,    65.76072,    53.65115,    92.44015,    39.32635,    92.25565,    65.40324,   247.14226,    69.60831,   197.10231,   439.14258,   469.99661,     0.00000,   554.92224,     0.00000,   494.85809,     0.00000
 178,   1,   1,    65.56554,    53.61012,    92.74360,    39.46336,    92.73688,    65.40317,   247.12540,   137.48814,   197.09386,   408.48267,   680.90100,     0.00000,    94.00000,     0.00000,   702.71069,     0.00000
 179,   1,   1,    65.64944,    53.40048,    92.11800,    39.18933,    92.25506,    65.00461,   221.75395,    69.60831,   146.32564,   314.25488,   470.00290,     0.00000,   555.02789,     0.00000,   701.82117,     0.00000
 180,   1,   1,    65.67662,    53.63257,    92.60182,    39.32635,    92.25565,    65.34637,   247.09546,    76.89386,   197.17523,   343.68903,   269.28818,     0.00000,   555.02789,     0.00000,   494.14667,     0.00000
 181,   1,   1,    65.64944,    53.47460,    92.35345,    39.42681,    92.69415,    65.46004,     0.00000,   117.84943,   197.16678,   330.34668,   500.87650,     0.00000,   554.51910,     0.00000,   494.54694,     0.00000
 182,   1,   1,    65.64944,    53.56800,    92.36518,    39.22588,    92.25506,    65.06148,   247.09935,    87.94619,   197.15833,   339.38834,   470.01935,     0.00000,   554.20630,     0.00000,   287.65500,     0.00000
 183,   1,   1,    65.67662,    53.63255,    92.67637,    39.32635,    92.29839,    65.44508,   247.08249,   102.89781,   197.14987,   374.45746,   670.51385,     0.00000,    94.00000,     0.00000,   495.52530,     0.00000
 184,   1,   1,    65.64944,    53.47459,    92.36561,    39.32635,    92.41586,    65.21712,   247.06563,   102.89781,   197.14142,   375.34778,   388.50208,     0.00000,   554.81415,     0.00000,   316.49072,     0.00000
 185,   1,   1,    65.64944,    53.56802,    92.27848,    39.32635,    92.57667,    65.19052,   247.04878,   102.89781,   197.13295,   354.09314,   670.51398,     0.00000,   114.86430,     0.00000,   495.56952,     0.00000
 186,   1,   1,    65.64944,    53.56799,    92.44015,    39.32635,    92.25506,    65.24760,   247.03194,   102.89781,   197.12450,   387.19849,   670.49243,     0.00000,   578.52118,     0.00000,   287.83978,     0.00000
 187,   1,   1,    65.67662,    53.63255,    92.67637,    39.46336,    92.73688,    65.46025,     0.00000,   208.44550,   197.11604,   409.46637,   950.73871,     0.00000,   880.05377,     0.00000,   944.04706,     0.00000
 188,   1,   1,    65.64944,    53.48988,    92.34582,    39.28998,    92.53355,    65.28930,     0.00000,   193.38080,   197.10759,   471.37286,   678.75476,     0.00000,   625.07666,     0.00000,  1095.59473,     0.00000
 189,   1,   1,    65.64944,    53.58328,    92.61526,    39.32630,    92.21248,    65.34616,     0.00000,   160.22852,   197.09914,   428.59793,   469.94266,     0.00000,   554.90283,     0.00000,  1039.59143,     0.00000
 190,   1,   1,    65.67662,    53.64790,    92.51780,    39.36276,    92.61919,    65.44501,     0.00000,   173.94328,   197.09068,   408.63461,   469.96280,     0.00000,   554.54608,     0.00000,  1044.51416,     0.00000
 191,   1,   1,    65.64944,    53.48988,    92.13157,    39.18933,    92.13743,    65.14500,     0.00000,    69.60831,   178.00514,   313.80484,   269.26465,     0.00000,   554.11780,     0.00000,   702.09161,     0.00000
 192,   1,   1,    65.64944,    53.58328,    92.58317,    39.42681,    92.37313,    65.28928,   247.11882,    69.60831,   186.13132,   314.51843,   469.99515,     0.00000,   553.47498,     0.00000,   230.00000,     0.00000
 193,   1,   1,    65.64944,    53.56806,    92.11800,    39.22588,    92.41586,    65.26263,   247.10196,    81.40462,   197.12366,   364.21536,   670.48431,     0.00000,   222.04449,     0.00000,   287.87643,     0.00000
 194,   1,   1,    65.64944,    53.56799,    92.44015,    39.42681,    92.57667,    65.28917,     0.00000,   158.91974,   197.11520,   495.91983,   716.73328,     0.00000,   222.77684,     0.00000,   287.87674,     0.00000
 195,   1,   1,    65.67662,    53.64790,    92.74360,    39.25781,    92.45319,    65.27412,     0.00000,   128.22816,   197.10675,   330.89999,   469.97369,     0.00000,   223.48721,     0.00000,   287.87704,     0.00000
 196,   1,   1,    65.64944,    53.47465,    92.11800,    39.43143,    92.29779,    65.23250,   247.12660,    69.60831,   197.09830,   334.31451,   269.26160,     0.00000,   223.49983,     0.00000,   287.87738,     0.00000
 197,   1,   1,    65.64944,    53.56799,    92.44015,    39.18933,    92.53934,    65.47350,     0.00000,   135.42636,   197.08984,   455.09247,   269.29263,     0.00000,   223.49983,     0.00000,   356.98364,     0.00000
 198,   1,   1,    65.64944,    53.56799,    92.44015,    39.32635,    92.09485,    65.14676,   247.13048,   115.72284,   197.08139,   343.70438,   269.34152,     0.00000,   223.49983,     0.00000,   230.00000,     0.00000
 199,   1,   1,    65.67662,    53.63255,    92.67637,    39.46336,    92.73688,    65.40509,     0.00000,   109.19249,   197.07292,   415.67020,   470.08273,     0.00000,   257.00629,     0.00000,   495.16586,     0.00000
 200,   1,   1,    65.65675,    53.49235,    92.20393,    39.18933,    92.25506,    65.10530,     0.00000,    69.60831,   197.06447,   329.45755,   467.95609,     0.00000,   389.26385,     0.00000,   494.91092,     0.00000
 201,   1,   1,    65.67662,    53.60713,    92.51491,    39.32635,    92.41646,    65.40317,     0.00000,    69.60831,   197.05602,   407.39951,   470.09882,     0.00000,   640.30304,     0.00000,   504.83926,     0.00000
 202,   1,   1,    65.67662,    53.53918,    92.52707,    39.46336,    92.57607,    65.34616,   247.17586,    69.60831,   197.04756,   442.01010,   470.11691,     0.00000,   389.26385,     0.00000,   458.71078,     0.00000
 203,   1,   1,    65.76072,    53.55776,    92.35345,    39.18933,    92.25506,    65.23243,     0.00000,    69.60831,   197.03911,   341.88364,   814.42822,     0.00000,   371.44742,     0.00000,   495.56125,     0.00000
 204,   1,   1,    65.56554,    53.59484,    92.36518,    39.39511,    92.33606,    65.23250,     0.00000,    99.74718,   197.03065,   407.13208,   269.38513,     0.00000,   477.02005,     0.00000,   495.56952,     0.00000
 205,   1,   1,    65.67662,    53.46501,    92.51491,    39.28947,    92.61395,    65.40296,     0.00000,    69.60831,   197.02220,   385.19235,   269.42706,     0.00000,   389.26385,     0.00000,   636.59979,     0.00000
 206,   1,   1,    65.64944,    53.47459,    92.36539,    39.29446,    92.17465,    65.09002,   247.22124,    69.60831,   197.01373,   328.27173,   268.91803,     0.00000,   311.36478,     0.00000,   511.89792,     0.00000
 207,   1,   1,    65.67662,    53.63255,    92.67637,    39.42681,    92.65686,    65.44515,     0.00000,    69.60831,   197.00528,   498.20654,   670.69769,     0.00000,   223.22229,     0.00000,   287.87738,     0.00000
 208,   1,   1,    65.64944,    53.47463,    92.20393,    39.29464,    92.33546,    65.16012,   247.22511,    69.60831,   196.99683,   306.13977,   214.41122,     0.00000,   223.49983,     0.00000,   676.32477,     0.00000
 209,   1,   1,    65.64944,    53.56799,    92.44015,    39.25759,    92.29839,    65.28922,   247.20824,    69.60831,   196.98837,   347.86002,   487.30383,     0.00000,   223.49983,     0.00000,   702.09625,     0.00000
 210,   1,   1,    65.64944,    53.56799,    92.44015,    39.32635,    92.33546,    65.34630,   247.19136,    69.60831,   196.97992,   384.41449,   670.73102,     0.00000,   743.99048,     0.00000,   250.93668,     0.00000
 211,   1,   1,    65.64944,    53.56793,    92.67637,    39.42681,    92.69415,    65.33293,   406.42117,   193.38080,   196.97147,   472.01971,   964.83813,     0.00000,   710.36255,     0.00000,   702.85834,     0.00000
 212,   1,   1,    65.64944,    53.56801,    92.32301,    39.29413,    92.49567,    65.10519,   406.40875,   193.38080,   196.96301,   406.80457,   777.78546,     0.00000,   649.96948,     0.00000,   703.20551,     0.00000
 213,   1,   1,    65.64944,    53.58328,    92.62456,    39.40876,    92.47456,    65.47340,   406.39633,   204.66145,   196.95454,   562.12805,   670.66650,     0.00000,   588.46045,     0.00000,   703.40558,     0.00000
 214,   1,   1,    65.67662,    53.64790,    92.42154,    39.36730,    92.56011,    65.41640,   352.43097,   193.38080,   196.94609,   494.64124,   670.69049,     0.00000,   555.02789,     0.00000,  1242.03320,     0.00000
 215,   1,   1,    65.67662,    53.53921,    92.38670,    39.20299,    92.15869,    65.33846,     0.00000,    69.60831,   196.93764,   328.25037,   470.20071,     0.00000,   555.00092,     0.00000,   538.43805,     0.00000
 216,   1,   1,    65.67662,    53.55449,    92.60332,    39.43336,    92.59343,    65.36133,   247.01781,    69.60831,   196.92918,   370.24603,   462.50357,     0.00000,    94.00000,     0.00000,   702.52917,     0.00000
 217,   1,   1,    65.64944,    53.48988,    92.29320,    39.12040,    92.33606,    65.13534,    83.98016,    69.60831,   186.16350,   306.66037,   470.20651,     0.00000,   555.02789,     0.00000,   230.00000,     0.00000
 218,   1,   1,    65.64944,    53.56806,    92.11800,    39.32635,    92.01424,    65.26104,   223.87073,    69.60831,   196.93335,   306.67166,   269.48920,     0.00000,   554.83978,     0.00000,   230.00000,     0.00000
 219,   1,   1,    65.67662,    53.64790,    92.74360,    39.46336,    92.73688,    65.43787,   246.99489,    69.60831,   196.92490,   372.97620,   269.51169,     0.00000,    94.00000,     0.00000,   598.29846,     0.00000
 220,   1,   1,    65.64944,    53.47465,    92.11800,    39.18933,    92.41586,    65.11842,   240.38820,    69.60831,   183.19397,   304.09821,   269.54370,     0.00000,   554.40442,     0.00000,   230.00000,     0.00000
 221,   1,   1,    65.64944,    53.56799,    92.44015,    39.32635,    92.09485,    65.14681,     0.00000,    69.60831,   196.93486,   304.17456,   269.56259,     0.00000,    94.00000,     0.00000,   495.56952,     0.00000
 222,   1,   1,    65.64944,    53.56799,    92.44015,    39.32635,    92.41586,    65.40324,     0.00000,    89.07193,   196.92641,   379.93411,   410.88098,     0.00000,    94.00000,     0.00000,   230.00000,     0.00000
 223,   1,   1,    65.64944,    53.56799,    92.44015,    39.42681,    92.69415,    65.28923,     0.00000,    69.60831,   196.91795,   442.04074,   670.27460,     0.00000,    94.00000,     0.00000,   287.36862,     0.00000
 224,   1,   1,    65.67662,    53.63260,    92.44015,    39.22588,    92.25506,    65.06148,     0.00000,    69.60831,   196.90950,   327.28760,   670.80255,     0.00000,   555.02789,     0.00000,   437.54782,     0.00000
 225,   1,   1,    65.67662,    53.53918,    92.51491,    39.35814,    92.33556,    65.50195,     0.00000,   201.04169,   196.90105,   384.16895,   668.63800,     0.00000,   555.02789,     0.00000,   242.54530,     0.00000
 226,   1,   1,    65.67662,    53.53916,    92.60172,    39.36332,    92.49626,    65.21712,     0.00000,    69.60831,   196.89258,   380.83612,   350.31543,     0.00000,   555.02789,     0.00000,   703.81110,     0.00000
 227,   1,   1,    65.76072,    53.55774,    92.44036,    39.28947,    92.57677,    65.31759,     0.00000,    69.60831,   196.88412,   461.62793,   269.58893,     0.00000,   554.92004,     0.00000,   703.81110,     0.00000
 228,   1,   1,    65.64964,    53.61338,    92.36530,    39.29446,    92.17465,    65.17546,     0.00000,    79.56446,   196.87567,   532.19647,   269.64896,     0.00000,    94.00000,     0.00000,   588.17950,     0.00000
 229,   1,   1,    65.56554,    53.52067,    92.35345,    39.35814,    92.57656,    65.48882,     0.00000,    69.60831,   196.86722,   325.65781,   470.42288,     0.00000,   202.90875,     0.00000,   494.91089,     0.00000
 230,   1,   1,    65.64944,    53.40042,    92.36518,    39.29455,    92.25506,    65.14692,     0.00000,    77.63670,   196.85876,   325.53717,   375.80493,     0.00000,   554.92523,     0.00000,   230.00000,     0.00000
 231,   1,   1,    65.67662,    53.63257,    92.60182,    39.42681,    92.49616,    65.37460,     0.00000,    93.43573,   196.85031,   325.56253,   470.43103,     0.00000,   223.28838,     0.00000,   449.19843,     0.00000
 232,   1,   1,    65.64944,    53.47461,    92.27848,    39.22588,    92.41586,    65.17538,     0.00000,   102.89781,   196.84186,   377.45764,   430.59885,     0.00000,   363.68347,     0.00000,   287.84854,     0.00000
 233,   1,   1,    65.64944,    53.56799,    92.44015,    39.32635,    92.29839,    65.26072,     0.00000,   136.18732,   196.83339,   325.40720,   470.44434,     0.00000,   156.80142,     0.00000,   471.54669,     0.00000
 234,   1,   1,    65.64944,    53.56799,    92.44015,    39.32635,    92.41586,    65.31779,     0.00000,    69.60831,   196.82494,   382.23740,   823.07953,     0.00000,   555.02789,     0.00000,   230.00000,     0.00000
 235,   1,   1,    65.67662,    53.63260,    92.44015,    39.42681,    92.53334,    65.24760,   406.44186,   206.41202,   196.81648,   559.91577,   875.79163,     0.00000,   620.04681,     0.00000,   720.16406,     0.00000
 236,   1,   1,    65.67662,    53.53914,    92.67637,    39.27653,    92.63589,    65.36147,   419.28668,   208.13631,   196.80803,   559.54254,   975.98206,     0.00000,   797.16821,     0.00000,   902.38409,     0.00000
 237,   1,   1,    65.67662,    53.55449,    92.50745,    39.41272,    92.29779,    65.21712,   419.24680,   207.82196,   196.79958,   558.08167,   269.69473,     0.00000,   669.18536,     0.00000,  1263.74182,     0.00000
 238,   1,   1,    65.64944,    53.48988,    92.42154,    39.32635,    92.67766,    65.52296,   419.20694,   207.50856,   196.79112,   566.03876,   806.54224,     0.00000,   631.44928,     0.00000,  1231.89465,     0.00000
 239,   1,   1,    65.64944,    53.58328,    92.45363,    39.30361,    92.38928,    65.32549,   272.18970,    88.46326,   196.78267,   541.23254,    93.36871,     0.00000,   536.60315,     0.00000,   702.33344,     0.00000
 240,   1,   1,    65.76072,    53.66645,    92.54988,    39.40368,    92.47971,    65.34031,   247.03601,    89.71443,   196.77420,   540.01923,    93.46834,     0.00000,   553.79333,     0.00000,   420.90302,     0.00000
 241,   1,   1,    65.56554,    53.61012,    92.38945,    39.27175,    92.44244,    65.37278,     0.00000,    69.60831,   196.76575,   473.47299,   671.18414,     0.00000,   221.82588,     0.00000,   230.00000,     0.00000
 242,   1,   1,    65.64944,    53.40051,    91.98962,    39.18933,    92.03101,    65.18864,   108.55958,    69.60831,   141.08417,   286.63776,   470.69016,     0.00000,    94.00000,     0.00000,   230.00000,     0.00000
 243,   1,   1,    65.64944,    53.58328,    92.74360,    39.46336,    92.57667,    65.43526,     0.00000,    69.60831,   196.85706,   288.04080,   470.67984,     0.00000,   145.91367,     0.00000,   230.00000,     0.00000
 244,   1,   1,    65.67662,    53.63268,    92.11800,    39.18933,    92.25506,    65.04825,    83.98431,    69.60831,   113.53876,   287.74945,    93.54323,     0.00000,    94.00000,     0.00000,   230.00000,     0.00000
 245,   1,   1,    65.67662,    53.53920,    92.44015,    39.32635,    92.25565,    65.32364,     0.00000,    69.60831,   152.00250,   287.62592,   130.08786,     0.00000,    94.00000,     0.00000,   230.00000,     0.00000
 246,   1,   1,    65.64944,    53.47458,    92.44015,    39.32635,    92.41586,    65.17542,     0.00000,    69.60831,   180.84747,   287.37393,   100.18040,     0.00000,    94.00000,     0.00000,   230.00000,     0.00000
 247,   1,   1,    65.67662,    53.64790,    92.74360,    39.32635,    92.57667,    65.28923,   247.11319,    69.60831,   197.10355,   350.57724,   161.88968,     0.00000,    94.00000,     0.00000,   230.00000,     0.00000
 248,   1,   1,    65.67662,    53.53922,    92.35464,    39.32635,    92.25506,    65.11855,   247.09634,    69.60831,   197.09509,   290.31750,    93.70230,     0.00000,   223.49983,     0.00000,   230.00000,     0.00000
 249,   1,   1,    65.67662,    53.55449,    92.50702,    39.35814,    92.61385,    65.34637,   247.07948,    76.89386,   197.08664,   411.33801,    93.74860,     0.00000,    94.00000,     0.00000,   230.00000,     0.00000
 250,   1,   1,    65.67662,    53.53927,    92.11800,    39.39506,    92.53339,    65.40317,   247.06262,    90.94607,   197.07819,   396.95590,    93.81744,     0.00000,    94.00000,     0.00000,   230.00000,     0.00000
 251,   1,   1,    65.67662,    53.53920,    92.44015,    39.32644,    92.49632,    65.30249,   247.04578,    99.43064,   197.06973,   387.89648,    93.88329,     0.00000,    94.00000,     0.00000,   230.00000,     0.00000
 252,   1,   1,    65.76072,    53.57304,    92.77568,    39.29451,    92.37874,    65.40128,   247.02893,   111.34639,   197.06126,   374.94373,    93.94696,     0.00000,    94.00000,     0.00000,   230.00000,     0.00000
