Varia por patamar?      ,    0,Unidade ,   m3/s,     4,     1,  2037,
Varia por serie?        ,    0
# de agentes            ,   16
Estg,Ser.,Pat.,PoR U1      ,Elf RapidsU1,GR U1       ,McA U1      ,DR U1       ,CF U1       ,TalR U1     ,MadridU1    ,TF U1       ,Tor U1      ,Ath U1 E    ,Ath U2 R    ,ES U1 E     ,ES U2 R     ,NeF U1 E    ,NeF U2 R    
 112,   1,   1,   632.29999,   632.29999,   632.29999,   634.50842,   632.29999,   633.73834,     0.00000,   636.00000,   686.45703,  1318.98169,  1000.00000,     0.00000,  1750.00000,     0.00000,  2314.79736,     0.00000
 113,   1,   1,   632.29999,   632.29999,   632.29999,   632.29999,   634.51257,   631.74585,     0.00000,   636.00000,   680.95221,  2262.88501,  2172.52344,     0.00000,   415.54733,     0.00000,  1750.00000,     0.00000
 114,   1,   1,   632.29999,   631.19165,   632.29999,   630.09155,   630.08746,   630.08813,     0.00000,   636.00000,   675.47662,   846.71252,  2500.00000,     0.00000,  2500.00000,     0.00000,   796.68176,     0.00000
 115,   1,   1,   632.29999,   633.40833,   632.29999,   634.50842,   633.40833,   633.40625,  1292.37744,  2210.49512,  1112.29944,  3303.52612,  2545.01636,     0.00000,  3938.59644,     0.00000,  4196.97119,     0.00000
 116,   1,   1,   632.29999,   632.29999,   632.52002,   632.29999,   633.40424,   632.29999,  1323.80371,  1441.28589,  1112.29944,  3302.42285,  2898.92065,     0.00000,  3836.17139,     0.00000,  4176.68652,     0.00000
 117,   1,   1,   632.29999,   632.29999,   635.38855,   632.29999,   632.29999,   631.74786,  1323.70703,  1572.09277,  1104.72473,  3572.06421,  3621.28516,     0.00000,  2776.84058,     0.00000,  4136.46240,     0.00000
 118,   1,   1,   633.40009,   632.52002,   632.29999,   632.41113,   632.35553,   634.51190,  1323.61035,  1170.23584,  1105.23218,  3982.80005,  3883.18042,     0.00000,  2500.00000,     0.00000,  4033.35498,     0.00000
 119,   1,   1,   632.29999,   633.18011,   632.07996,   632.63336,   632.52222,   632.85211,     0.00000,   636.00000,  1105.74158,  2665.85205,  1000.00000,     0.00000,  1750.00000,     0.00000,  1750.00000,     0.00000
 120,   1,   1,   632.29999,   632.29999,   631.41992,   632.07556,   632.35443,   632.32776,     0.00000,   636.00000,   996.00000,  2753.64136,   920.79181,     0.00000,   414.07956,     0.00000,  1750.00000,     0.00000
 121,   1,   1,   631.19989,   632.07996,   631.71381,   632.96008,   631.40948,   631.33325,   253.00000,   636.00000,   996.00000,  1203.87805,  3330.05908,     0.00000,  2500.00000,     0.00000,  1000.00000,     0.00000
 122,   1,   1,   632.29999,   630.31158,   632.29926,   629.42487,   632.30078,   633.54395,   278.83633,   636.00000,   996.00000,  1220.48035,  2500.00000,     0.00000,  2500.00000,     0.00000,  1750.00000,     0.00000
 123,   1,   1,   632.29999,   632.29999,   632.88696,   632.08661,   629.64740,   631.88196,   253.00000,   636.00000,   794.24969,  1235.86523,  2348.64624,     0.00000,  2500.00000,     0.00000,  1000.00000,     0.00000
 124,   1,   1,   632.29999,   632.29999,   632.29999,   633.15759,   632.62213,   630.74951,     0.00000,   636.00000,   698.80566,  1243.42615,  1016.36597,     0.00000,  2500.00000,     0.00000,  1000.00000,     0.00000
 125,   1,   1,   632.29999,   632.29999,   631.19989,   631.44238,   632.29999,   632.07971,   253.00000,   636.00000,   696.48114,  1248.25073,  1301.54016,     0.00000,  1750.00000,     0.00000,  1000.00000,     0.00000
 126,   1,   1,   633.40009,   632.52002,   631.70563,   632.29999,   631.87122,   630.02911,     0.00000,   636.00000,   694.17242,  1687.09998,   842.94012,     0.00000,   415.56635,     0.00000,  1000.00000,     0.00000
 127,   1,   1,   631.19989,   634.06842,   633.99451,   633.91937,   633.10968,   632.46106,   253.00000,   636.00000,   692.27173,  1687.09998,  2144.47217,     0.00000,   414.07956,     0.00000,  1750.00000,     0.00000
 128,   1,   1,   633.40009,   630.53162,   631.71381,   632.30212,   633.11072,   632.08563,   253.00000,   636.00000,   702.92157,  1687.09998,  2268.01294,     0.00000,  2500.00000,     0.00000,  1000.00000,     0.00000
 129,   1,   1,   632.29999,   634.28839,   632.88617,   630.67853,   632.59863,   633.59607,     0.00000,   636.00000,   708.78424,  1783.89502,  3012.40942,     0.00000,  2500.00000,     0.00000,  2208.26123,     0.00000
 130,   1,   1,   632.29999,   632.29999,   631.93353,   633.91937,   632.29895,   633.11023,   415.63721,   636.00000,   663.94220,  1687.09998,  2496.00000,     0.00000,  2500.00000,     0.00000,  2239.68945,     0.00000
 131,   1,   1,   631.19989,   630.97162,   633.76654,   630.68066,   631.19165,   632.85468,   293.94687,   636.00000,   764.62512,  2138.38794,  2500.00000,     0.00000,  2500.00000,     0.00000,  2086.69507,     0.00000
 132,   1,   1,   632.29999,   631.41992,   632.29999,   632.29999,   632.59863,   632.44879,   253.00000,  1372.95117,   996.00000,  2081.39404,  2500.00000,     0.00000,  2500.00000,     0.00000,  1750.00000,     0.00000
 133,   1,   1,   632.29999,   632.29999,   632.07996,   633.40833,   631.74585,   630.63971,   253.00000,   636.00000,   739.28009,  1258.04004,  1695.17053,     0.00000,  2500.00000,     0.00000,  1750.00000,     0.00000
 134,   1,   1,   632.29999,   632.29999,   629.21149,   631.19165,   632.29999,   631.89514,   253.00000,  1015.40002,   974.96973,  1270.57788,  1988.41736,     0.00000,  1750.00000,     0.00000,  1750.00000,     0.00000
 135,   1,   1,   632.29999,   633.40833,   632.29999,   632.29999,   631.74585,   633.27783,     0.00000,  1015.40002,   996.00000,  1687.09998,  1000.00000,     0.00000,  2500.00000,     0.00000,  2185.08569,     0.00000
 136,   1,   1,   632.29999,   631.19165,   632.29999,   632.29999,   632.29999,   630.91730,   253.00000,  1015.40002,   996.00000,  1687.09998,  1750.00000,     0.00000,  1561.00000,     0.00000,  1890.24353,     0.00000
 137,   1,   1,   632.29999,   633.40833,   632.29999,   632.29999,   632.29999,   633.12854,  1056.58032,  1015.40002,   996.00000,  2662.67993,  2500.00000,     0.00000,  1000.00000,     0.00000,  1750.00000,     0.00000
 138,   1,   1,   632.29999,   631.19165,   632.52002,   632.29999,   632.29999,   630.91730,     0.00000,  1015.40002,   906.53027,  1282.74585,  4339.06055,     0.00000,  2500.00000,     0.00000,  1000.00000,     0.00000
 139,   1,   1,   632.29999,   633.40833,   635.16852,   632.29999,   633.40833,   633.40564,  1437.07227,  2296.19019,  1112.29944,  3982.80005,  4839.85742,     0.00000,  4741.29834,     0.00000,  4146.59570,     0.00000
 140,   1,   1,   632.29999,   631.19165,   629.43152,   632.52002,   631.30170,   631.19440,  1437.07227,  2251.62402,  1099.46533,  3982.80005,  4839.85742,     0.00000,  4741.29834,     0.00000,  4156.12256,     0.00000
 141,   1,   1,   633.40009,   632.52002,   635.38855,   636.49963,   635.61816,   632.85419,  1437.07227,  2296.06226,  1099.91333,  3982.80005,  4839.85742,     0.00000,  4741.29834,     0.00000,  5142.49072,     0.00000
 142,   1,   1,   632.29999,   634.28839,   632.29999,   632.29999,   634.39984,   633.46063,  1437.07227,  2295.99731,  1100.36304,  3982.80005,  4839.85742,     0.00000,  4741.29834,     0.00000,  5142.49072,     0.00000
 143,   1,   1,   631.19989,   632.07996,   629.87152,   630.96887,   631.63446,   633.45990,     0.00000,   636.00000,  1100.81421,  1253.78577,  1321.54541,     0.00000,  4137.79541,     0.00000,  4094.93188,     0.00000
 144,   1,   1,   632.29999,   631.41992,   631.41992,   631.41992,   631.19440,   633.90338,     0.00000,   636.00000,   996.00000,  1272.27637,  3104.01416,     0.00000,  2102.61938,     0.00000,  2844.48022,     0.00000
 145,   1,   1,   632.29999,   631.19165,   632.29999,   631.71381,   631.56689,   633.09637,     0.00000,   636.00000,   996.00000,  1287.13025,  2500.00000,     0.00000,  3251.15308,     0.00000,  2500.00000,     0.00000
 146,   1,   1,   632.29999,   632.29999,   633.40009,   632.29926,   632.00653,   632.44080,     0.00000,   636.00000,   996.00000,  1301.60449,  2500.00000,     0.00000,  2573.19360,     0.00000,  3026.17578,     0.00000
 147,   1,   1,   633.40009,   632.52002,   633.40833,   632.88696,   631.48474,   631.38062,     0.00000,   636.00000,   996.00000,  2082.43042,  2500.00000,     0.00000,  2686.75000,     0.00000,  2519.41626,     0.00000
 148,   1,   1,   632.29999,   634.28839,   631.19165,   632.29999,   633.70178,   631.78668,     0.00000,   636.00000,   985.29547,  2920.15576,  1750.00000,     0.00000,  1750.00000,     0.00000,  2500.00000,     0.00000
 149,   1,   1,   631.19989,   630.97162,   632.30823,   631.19989,   630.64160,   630.64001,     0.00000,   636.00000,   400.46701,  1278.65723,  2500.00000,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
 150,   1,   1,   632.29999,   631.41992,   631.19165,   631.70563,   631.45276,   632.59326,     0.00000,   636.00000,   996.00000,  1837.65747,  2498.00000,     0.00000,  1558.33447,     0.00000,  2500.00000,     0.00000
 151,   1,   1,   633.40009,   633.62836,   633.91937,   633.99451,   633.95837,   633.27734,     0.00000,   636.00000,   841.66083,  1950.74585,  2500.00000,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
 152,   1,   1,   631.19989,   632.96008,   630.68066,   631.71381,   632.85419,   629.94159,     0.00000,   636.00000,   957.99249,  1291.91614,  1750.00000,     0.00000,  3743.84985,     0.00000,  2500.00000,     0.00000
 153,   1,   1,   633.40009,   630.53162,   632.52002,   632.88617,   632.29999,   633.81116,     0.00000,   636.00000,   996.00000,  1312.11780,  2500.00000,     0.00000,  2776.51758,     0.00000,  2500.00000,     0.00000
 154,   1,   1,   632.29999,   634.28839,   634.79828,   631.93353,   632.40985,   633.40625,     0.00000,   636.00000,   833.51154,  1949.97290,  2500.00000,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
 155,   1,   1,   631.19989,   632.07996,   632.67023,   633.76654,   632.85004,   632.57709,     0.00000,   636.00000,   996.00000,  1707.93335,  2500.00000,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
 156,   1,   1,   632.29999,   630.31158,   630.83490,   632.29999,   633.03326,   632.35492,     0.00000,  1010.76837,   996.00000,  1344.21643,  2500.00000,     0.00000,  2582.48999,     0.00000,  2500.00000,     0.00000
 157,   1,   1,   632.29999,   632.29999,   630.67657,   633.19110,   632.74554,   631.52435,   595.12805,   719.03333,   996.00000,  1358.12708,  2500.00000,     0.00000,  1697.04248,     0.00000,  2500.00000,     0.00000
 158,   1,   1,   632.29999,   633.40833,   632.29999,   628.10034,   630.64575,   634.04730,     0.00000,   719.03333,   996.00000,  2774.83789,  2500.00000,     0.00000,  1750.00000,     0.00000,  2500.00000,     0.00000
 159,   1,   1,   633.40009,   632.52002,   632.52002,   632.29999,   629.09186,   632.88940,     0.00000,  1572.26965,   735.09729,  2277.02417,  2685.50000,     0.00000,  1750.00000,     0.00000,  2500.00000,     0.00000
 160,   1,   1,   632.29999,   633.18011,   635.38855,   632.29999,   632.29999,   631.69562,     0.00000,  1217.33032,   996.00000,  2696.08521,  1750.00000,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
 161,   1,   1,   631.19989,   632.07996,   629.87152,   632.29999,   632.29999,   628.76318,     0.00000,   636.00000,   787.25867,   569.00000,  4839.85742,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
 162,   1,   1,   632.29999,   630.31158,   631.41992,   632.52002,   632.41003,   630.69592,     0.00000,   636.00000,   797.49097,   569.00000,  4839.85742,     0.00000,  4741.29834,     0.00000,   788.96790,     0.00000
 163,   1,   1,   632.29999,   632.29999,   634.13910,   636.27960,   635.50818,   633.40564,  1437.07227,  2296.21289,  1112.29944,  3982.80005,  4839.85742,     0.00000,  4741.29834,     0.00000,  5142.49072,     0.00000
 164,   1,   1,   632.29999,   632.29999,   632.96161,   628.32037,   632.29999,   632.35498,  1437.07227,  2296.14795,  1098.85217,  3982.80005,  4839.85742,     0.00000,  4741.29834,     0.00000,  5142.49072,     0.00000
 165,   1,   1,   633.40009,   632.52002,   630.01929,   636.49963,   631.30170,   632.85345,  1437.07227,  2296.08301,  1099.29810,  3982.80005,  4839.85742,     0.00000,  4741.29834,     0.00000,  5142.49072,     0.00000
 166,   1,   1,   632.29999,   634.28839,   635.38855,   632.29999,   635.50818,   635.00970,  1437.07227,  2296.01782,  1099.74548,  3982.80005,  4839.85742,     0.00000,  4741.29834,     0.00000,  5142.49072,     0.00000
 167,   1,   1,   631.19989,   632.07996,   632.07996,   628.76044,   630.53021,   631.80084,   253.00000,   636.00000,   996.00000,  1340.36987,  1000.00000,     0.00000,  4073.48608,     0.00000,  4103.03564,     0.00000
 168,   1,   1,   632.29999,   630.31158,   629.21149,   631.41992,   628.98181,   632.29932,   253.00000,   636.00000,   996.00000,  1048.76660,  2500.00000,     0.00000,  2500.00000,     0.00000,  2958.61353,     0.00000
 169,   1,   1,   632.29999,   632.29999,   632.81250,   632.29999,   632.96826,   633.01917,   709.98871,   636.00000,   996.00000,  1409.68213,  3132.62231,     0.00000,  1429.72449,     0.00000,  2286.54492,     0.00000
 170,   1,   1,   632.29999,   632.29999,   633.40753,   633.40009,   631.74170,   629.75604,     0.00000,   636.00000,   996.00000,  1418.80969,  2089.89868,     0.00000,  3187.62354,     0.00000,  1781.90430,     0.00000
 171,   1,   1,   632.29999,   632.29999,   632.52118,   633.40833,   634.51257,   632.08069,     0.00000,   636.00000,   803.78912,  1427.14136,  1750.00000,     0.00000,  1938.41443,     0.00000,  3239.71338,     0.00000
 172,   1,   1,   632.29999,   632.29999,   632.66724,   631.19165,   631.19165,   631.24939,     0.00000,   636.00000,   767.57379,  1434.05811,  1750.00000,     0.00000,  2500.00000,     0.00000,  1750.00000,     0.00000
 173,   1,   1,   632.29999,   632.29999,   633.18011,   632.30823,   632.85828,   634.23273,   710.10760,   636.00000,   831.43976,  1623.47522,  1076.57800,     0.00000,  1000.00000,     0.00000,  2500.00000,     0.00000
 174,   1,   1,   632.29999,   632.29999,   629.21149,   631.19165,   631.74994,   632.85211,     0.00000,   636.00000,   795.92987,  1441.71338,  2227.31787,     0.00000,  1000.00000,     0.00000,   789.13892,     0.00000
 175,   1,   1,   632.29999,   633.40833,   633.40009,   633.91937,   631.44720,   630.91937,     0.00000,   636.00000,   793.33673,  1568.12292,   756.56012,     0.00000,  1934.76624,     0.00000,  1750.00000,     0.00000
 176,   1,   1,   632.29999,   631.19165,   632.29999,   630.68066,   633.40833,   632.30414,     0.00000,   636.00000,   854.20142,  1687.09998,  1750.00000,     0.00000,   956.84808,     0.00000,  2500.00000,     0.00000
 177,   1,   1,   633.40009,   632.52002,   631.41992,   632.52002,   630.49200,   631.59857,   710.22644,   636.00000,   996.00000,  1687.09998,  1158.33545,     0.00000,  2500.00000,     0.00000,   790.78650,     0.00000
 178,   1,   1,   632.29999,   634.28839,   634.28839,   634.79828,   633.65918,   633.53339,     0.00000,   636.00000,   951.79999,  1883.17200,  1503.89160,     0.00000,  1967.07019,     0.00000,  1750.00000,     0.00000
 179,   1,   1,   631.19989,   632.07996,   633.18011,   632.67023,   633.73425,   631.95020,   710.23657,   636.00000,   996.00000,  1687.09998,  1405.00903,     0.00000,  1000.00000,     0.00000,  1750.00000,     0.00000
 180,   1,   1,   632.29999,   630.31158,   629.72803,   630.83490,   631.75256,   632.07556,     0.00000,  1191.48560,   996.00000,  1687.09998,  1000.00000,     0.00000,  1144.36658,     0.00000,  1750.00000,     0.00000
 181,   1,   1,   632.29999,   632.29999,   631.78345,   630.67657,   630.75574,   632.59113,   710.24670,  1767.41479,   996.00000,  2101.36548,  1000.00000,     0.00000,   649.41943,     0.00000,   790.39117,     0.00000
 182,   1,   1,   632.29999,   633.40833,   632.29999,   632.29999,   632.59662,   632.74341,     0.00000,  1215.05872,   996.00000,  2031.63452,   920.58502,     0.00000,  1000.00000,     0.00000,  1750.00000,     0.00000
 183,   1,   1,   632.29999,   631.19165,   632.29999,   632.52002,   631.30170,   631.25415,   710.25684,   636.00000,   996.00000,  2066.50000,  1121.46765,     0.00000,  1000.00000,     0.00000,   791.98798,     0.00000
 184,   1,   1,   632.29999,   633.40833,   632.29999,   635.38855,   633.95428,   632.78180,     0.00000,   636.00000,   996.00000,  3668.48218,  1000.00000,     0.00000,  1000.00000,     0.00000,  1000.00000,     0.00000
 185,   1,   1,   632.29999,   632.29999,   632.29999,   629.87152,   633.73834,   631.94916,     0.00000,   835.17920,   996.00000,  1602.10852,  1000.00000,     0.00000,  1000.00000,     0.00000,  2039.60022,     0.00000
 186,   1,   1,   632.29999,   631.19165,   632.29999,   631.41992,   629.53741,   631.52234,     0.00000,   636.00000,   819.20001,  1407.87817,  3677.83765,     0.00000,  1000.00000,     0.00000,   793.60455,     0.00000
 187,   1,   1,   633.40009,   633.62836,   634.50842,   634.13910,   633.88782,   634.95190,   742.81036,  2296.18628,   996.00000,  3982.80005,  3796.17578,     0.00000,  4104.09619,     0.00000,  4227.27881,     0.00000
 188,   1,   1,   631.19989,   632.96008,   630.09155,   632.96161,   633.55035,   631.63788,   737.56854,  2296.09448,  1097.03088,  3982.80005,  3797.60376,     0.00000,  4080.37109,     0.00000,  4217.99658,     0.00000
 189,   1,   1,   632.29999,   630.31158,   632.52002,   630.01929,   630.38214,   630.60699,   710.27893,  2249.94287,  1097.47021,  1942.61536,  3795.92358,     0.00000,  3938.41724,     0.00000,  3912.40015,     0.00000
 190,   1,   1,   633.40009,   633.62836,   635.38855,   635.38855,   632.70392,   634.82471,   710.23468,  1245.72278,  1097.91113,  3300.53418,  3470.45117,     0.00000,  3493.48267,     0.00000,  4201.39111,     0.00000
 191,   1,   1,   632.29999,   633.18011,   632.07996,   632.07996,   634.84259,   631.96625,     0.00000,   636.00000,   996.00000,  1962.06372,  1529.71509,     0.00000,  2500.00000,     0.00000,  1000.00000,     0.00000
 192,   1,   1,   631.19989,   630.97162,   629.21149,   629.21149,   629.53741,   630.43744,     0.00000,   636.00000,   816.25262,  1412.13623,  1000.00000,     0.00000,  2500.00000,     0.00000,   791.52527,     0.00000
 193,   1,   1,   632.29999,   632.52826,   632.29999,   632.81250,   631.01196,   634.87885,   710.29913,   636.00000,   996.00000,  2347.50488,  1003.10168,     0.00000,   518.15558,     0.00000,   788.96790,     0.00000
 194,   1,   1,   632.29999,   631.19165,   634.50842,   633.40753,   634.21832,   632.19000,   710.25494,   636.00000,   996.00000,  1829.93311,  1000.00000,     0.00000,   869.43860,     0.00000,   789.35742,     0.00000
 195,   1,   1,   632.29999,   632.29999,   630.09155,   632.52118,   631.85602,   629.16907,   561.60944,   696.93896,   766.79449,  1394.89026,   342.00000,     0.00000,   414.07956,     0.00000,   789.37769,     0.00000
 196,   1,   1,   632.29999,   632.29999,   633.40833,   632.66724,   632.59418,   632.61517,     0.00000,   636.00000,   996.00000,  1687.09998,   620.56628,     0.00000,   608.21613,     0.00000,   790.03204,     0.00000
 197,   1,   1,   632.29999,   632.29999,   632.81250,   633.18011,   634.03198,   634.14282,     0.00000,   811.32385,   857.44055,  1624.32361,   644.51044,     0.00000,   678.68140,     0.00000,   790.35760,     0.00000
 198,   1,   1,   632.29999,   632.29999,   630.67920,   629.21149,   630.08746,   631.11951,     0.00000,   636.00000,   996.00000,  1687.09998,   787.50201,     0.00000,   414.07956,     0.00000,   790.67712,     0.00000
 199,   1,   1,   633.40009,   632.52002,   634.13910,   633.40009,   631.30579,   634.41870,     0.00000,   636.00000,   996.00000,  3316.09912,   543.06970,     0.00000,   740.21558,     0.00000,  1000.00000,     0.00000
 200,   1,   1,   631.19989,   634.06842,   633.54944,   632.29999,   633.95837,   632.05969,     0.00000,   636.00000,   996.00000,  1917.08374,  1000.00000,     0.00000,  1000.00000,     0.00000,  1100.08936,     0.00000
 201,   1,   1,   633.40009,   630.53162,   629.21149,   631.41992,   630.75165,   629.59100,     0.00000,   636.00000,   907.59998,  1333.99402,  1750.00000,     0.00000,  2500.00000,     0.00000,   791.29559,     0.00000
 202,   1,   1,   632.29999,   634.28839,   634.13910,   634.28839,   632.85419,   632.63208,   710.51324,   636.00000,   996.00000,  1687.09998,  1750.00000,     0.00000,   484.83307,     0.00000,  1189.66882,     0.00000
 203,   1,   1,   631.19989,   632.07996,   633.76947,   633.18011,   633.73425,   633.46063,   710.46899,   719.03333,   996.00000,  1770.13330,  1000.00000,     0.00000,  1750.00000,     0.00000,   832.60492,     0.00000
 204,   1,   1,   632.29999,   631.41992,   630.97162,   629.72803,   632.56238,   631.80292,     0.00000,   719.03333,   996.00000,  1940.21375,  1000.00000,     0.00000,   844.20563,     0.00000,  1186.04895,     0.00000
 205,   1,   1,   632.29999,   631.19165,   631.94177,   631.78345,   629.64740,   632.18860,   682.16180,   842.69250,   987.10846,  1350.95288,  1000.00000,     0.00000,   565.01709,     0.00000,   788.96790,     0.00000
 206,   1,   1,   632.29999,   633.40833,   630.67804,   632.29999,   632.04175,   633.14832,   710.43872,  1015.40002,   996.00000,  1687.09998,   412.39420,     0.00000,   922.90930,     0.00000,   789.26361,     0.00000
 207,   1,   1,   632.29999,   632.29999,   632.29999,   632.29999,   632.29999,   631.10492,   710.39447,  1161.56665,   996.00000,  1687.09998,   622.87744,     0.00000,   608.75037,     0.00000,   789.12445,     0.00000
 208,   1,   1,   632.29999,   631.19165,   632.29999,   632.29999,   632.29999,   630.84454,   710.35022,  1628.03333,   996.00000,  1687.09998,   539.14062,     0.00000,   518.64789,     0.00000,   789.50977,     0.00000
 209,   1,   1,   632.29999,   632.29999,   632.29999,   632.29999,   633.40833,   633.27649,     0.00000,   636.00000,   996.00000,  1687.09998,  2807.25171,     0.00000,   891.95508,     0.00000,   789.89087,     0.00000
 210,   1,   1,   632.29999,   632.29999,   632.29999,   632.29999,   631.19165,   631.19440,     0.00000,   636.00000,  1097.55115,  1344.44946,  2500.00000,     0.00000,  2747.40137,     0.00000,   788.96790,     0.00000
 211,   1,   1,   632.29999,   633.40833,   632.52002,   634.50842,   634.51257,   633.95978,  1052.04761,  2296.18628,   996.00000,  3525.35449,  3885.70752,     0.00000,  4032.43579,     0.00000,  4501.97754,     0.00000
 212,   1,   1,   632.29999,   631.19165,   635.16852,   630.09155,   632.29999,   632.29999,   886.73694,  2296.09424,   996.00000,  3982.80005,  3883.67798,     0.00000,  4021.15332,     0.00000,  4467.62793,     0.00000
 213,   1,   1,   632.29999,   632.29999,   629.43152,   632.52002,   630.19745,   631.74652,   892.18872,  2263.85181,  1098.15015,  3982.80005,  3884.44189,     0.00000,  4010.63159,     0.00000,  4434.97070,     0.00000
 214,   1,   1,   633.40009,   633.62836,   635.38855,   636.49963,   635.61816,   634.51190,  1437.07227,  2248.82935,  1098.59338,  3982.80005,  4662.45166,     0.00000,  4138.00000,     0.00000,  4660.00000,     0.00000
 215,   1,   1,   631.19989,   632.96008,   631.49408,   630.96887,   633.73425,   631.24872,     0.00000,   636.00000,  1099.03833,  1350.70374,  2954.59229,     0.00000,  2965.69214,     0.00000,  2307.69067,     0.00000
 216,   1,   1,   632.29999,   631.41992,   630.90570,   629.21149,   630.09015,   632.90784,     0.00000,   636.00000,  1099.48486,  1360.53394,  1937.20776,     0.00000,  2500.00000,     0.00000,  2483.81738,     0.00000
 217,   1,   1,   632.29999,   631.19165,   631.19165,   632.29999,   629.64740,   633.57062,     0.00000,   636.00000,  1099.93298,  1687.09998,   342.00000,     0.00000,  2500.00000,     0.00000,  2782.59155,     0.00000
 218,   1,   1,   632.29999,   632.29999,   634.50842,   634.50842,   634.51257,   633.01782,     0.00000,   636.00000,  1100.38269,  1687.09998,  3870.25879,     0.00000,   453.80634,     0.00000,  1000.00000,     0.00000
 219,   1,   1,   632.29999,   632.29999,   631.71381,   630.09155,   631.19165,   628.76318,   710.25708,   636.00000,  1100.83398,  1687.09998,  1000.00000,     0.00000,  3013.01855,     0.00000,   788.96790,     0.00000
 220,   1,   1,   633.40009,   633.62836,   630.67773,   633.40833,   631.74994,   633.18561,   710.21289,   636.00000,  1101.28723,  1687.09998,   600.99023,     0.00000,   933.17700,     0.00000,  2833.53857,     0.00000
 221,   1,   1,   631.19989,   632.96008,   632.29999,   632.81250,   634.21875,   632.85211,   710.16864,   636.00000,  1101.78137,  1781.42102,  1000.00000,     0.00000,   866.28595,     0.00000,   789.17139,     0.00000
 222,   1,   1,   632.29999,   630.31158,   632.29999,   630.67920,   630.63751,   630.36517,     0.00000,   636.00000,  1102.27747,  1592.77893,  1968.36340,     0.00000,  1000.00000,     0.00000,   788.96790,     0.00000
 223,   1,   1,   633.40009,   632.52002,   633.91937,   634.13910,   632.40912,   632.98431,     0.00000,   636.00000,  1102.77539,  1687.09998,   868.54651,     0.00000,  1750.00000,     0.00000,  2500.00000,     0.00000
 224,   1,   1,   631.19989,   634.06842,   630.68066,   633.54944,   634.95258,   633.53375,   710.23315,   636.00000,  1103.27527,  1355.53406,  3039.71777,     0.00000,  2544.72827,     0.00000,   789.41370,     0.00000
 225,   1,   1,   633.40009,   630.53162,   632.81250,   629.21149,   631.38043,   630.41772,     0.00000,   636.00000,  1103.77710,  1571.21436,  2066.16504,     0.00000,  1606.25964,     0.00000,  3312.14185,     0.00000
 226,   1,   1,   632.29999,   634.28839,   633.62726,   634.13910,   631.67529,   634.78650,   710.24329,   636.00000,  1104.28088,  1851.10608,  2025.67456,     0.00000,  3435.67725,     0.00000,   788.96790,     0.00000
 227,   1,   1,   632.29999,   632.29999,   633.54877,   633.76947,   633.95428,   633.16650,   710.19904,   636.00000,  1112.29944,  2637.37012,  1750.00000,     0.00000,   596.12952,     0.00000,  2905.18481,     0.00000
 228,   1,   1,   632.29999,   632.29999,   630.83490,   630.97162,   632.37054,   631.52789,     0.00000,   636.00000,  1106.06824,  1345.80762,  1750.00000,     0.00000,  2796.56738,     0.00000,  1000.00000,     0.00000
 229,   1,   1,   631.19989,   632.07996,   630.67657,   631.94177,   631.45673,   631.70917,   710.20917,   636.00000,  1112.29944,  1351.19067,  1058.25854,     0.00000,   568.28436,     0.00000,  2500.00000,     0.00000
 230,   1,   1,   632.29999,   630.31158,   632.29999,   630.67804,   631.30988,   633.16241,     0.00000,   719.03333,  1112.29944,  1378.18298,  2233.42065,     0.00000,  2411.14819,     0.00000,   788.96790,     0.00000
 231,   1,   1,   632.29999,   633.40833,   632.29999,   632.29999,   630.38068,   633.01923,     0.00000,  1098.02283,  1112.29944,  1770.13330,  1279.66614,     0.00000,  1000.00000,     0.00000,  2500.00000,     0.00000
 232,   1,   1,   632.29999,   631.19165,   634.72845,   632.29999,   632.29999,   631.38330,     0.00000,  1218.62927,  1112.29944,  3417.54980,   507.05460,     0.00000,  1745.21484,     0.00000,  1750.00000,     0.00000
 233,   1,   1,   632.29999,   633.40833,   632.96008,   632.29999,   633.40833,   630.84528,   253.00000,   996.92816,  1112.29944,  1335.55969,  3486.47241,     0.00000,   414.07956,     0.00000,   789.51379,     0.00000
 234,   1,   1,   632.29999,   631.19165,   629.21149,   632.29999,   631.19165,   630.23474,     0.00000,   636.00000,  1112.29944,   569.00000,  4492.82812,     0.00000,  3689.34351,     0.00000,   788.96790,     0.00000
 235,   1,   1,   632.29999,   632.29999,   632.52002,   632.52002,   632.41003,   632.85419,  1437.07227,  2296.18628,  1112.29944,  3651.55420,  4839.85742,     0.00000,  4739.11328,     0.00000,  3899.89746,     0.00000
 236,   1,   1,   633.40009,   633.62836,   635.16852,   636.27960,   635.50818,   633.40564,  1437.07227,  2296.09473,  1112.29944,  3982.80005,  4839.85742,     0.00000,  4741.29834,     0.00000,  5142.49072,     0.00000
 237,   1,   1,   631.19989,   631.85175,   629.43152,   628.32037,   631.19165,   630.69525,  1323.88135,  2268.00000,  1112.29944,  3152.62036,  4714.65820,     0.00000,  4741.29834,     0.00000,  4339.55762,     0.00000
