Varia por patamar?      ,    0,Unidade ,     MW,     4,     1,  2037,
Varia por serie?        ,    0
# de agentes            ,   16
Estg,Ser.,Pat.,PoR U1      ,Elf RapidsU1,GR U1       ,McA U1      ,DR U1       ,CF U1       ,TalR U1     ,MadridU1    ,TF U1       ,Tor U1      ,Ath U1 E    ,Ath U2 R    ,ES U1 E     ,ES U2 R     ,NeF U1 E    ,NeF U2 R    
  15,   1,   1,    65.64944,    53.47459,    92.36539,    39.27124,    92.27102,    65.01972,     0.00000,   102.89781,   197.16678,   304.11826,   262.33536,     0.00000,   222.80580,     0.00000,   230.00000,     0.00000
  16,   1,   1,    65.64944,    53.56799,    92.44015,    39.51796,    92.57548,    65.43192,     0.00000,   114.23669,   197.15833,   303.79901,   248.87952,     0.00000,   223.49983,     0.00000,   230.00000,     0.00000
  17,   1,   1,    65.64944,    53.56799,    92.44015,    39.31270,    92.78476,    65.32350,     0.00000,    91.55893,   197.14987,   333.15720,   243.44403,     0.00000,   223.49983,     0.00000,   230.00000,     0.00000
  18,   1,   1,    65.64944,    53.56799,    92.44015,    39.13474,    92.01505,    65.18066,     0.00000,   102.89781,   182.71849,   273.78543,   706.82275,     0.00000,   199.83734,     0.00000,   230.00000,     0.00000
  19,   1,   1,    65.67662,    53.63260,    92.44015,    39.35814,    92.38979,    65.59077,   294.93988,   208.44550,   197.16090,   542.82617,  1085.55420,     0.00000,   895.50873,     0.00000,   820.72107,     0.00000
  20,   1,   1,    65.73354,    53.49311,    92.47224,    39.32639,    92.45309,    65.16409,   272.26926,   208.13023,   197.15245,   542.75763,   946.95166,     0.00000,   756.63184,     0.00000,  1124.12085,     0.00000
  21,   1,   1,    65.56554,    53.70353,    92.87194,    39.40865,    92.51215,    65.13777,   294.11850,   207.81590,   197.14400,   542.26605,   672.75482,     0.00000,   892.17169,     0.00000,  1238.83313,     0.00000
  22,   1,   1,    65.64944,    53.41570,    92.42154,    39.41747,    92.61865,    65.40713,   376.42752,    94.16805,   197.13554,   534.25781,   750.27124,     0.00000,   866.40735,     0.00000,  1230.02673,     0.00000
  23,   1,   1,    65.64944,    53.58328,    92.42154,    39.18933,    92.36221,    65.33669,     0.00000,    69.60831,   197.12708,   411.01666,   212.36798,     0.00000,   223.16954,     0.00000,   287.62582,     0.00000
  24,   1,   1,    65.64944,    53.58328,    92.38945,    39.46336,    92.41586,    65.39545,     0.00000,    69.60831,   197.11862,   247.04340,   732.76935,     0.00000,    94.00000,     0.00000,   230.00000,     0.00000
  25,   1,   1,    65.64944,    53.56809,    91.98962,    39.24394,    92.31890,    65.22836,   247.31932,    69.60831,   197.11017,   249.79774,   118.25842,     0.00000,   389.26385,     0.00000,   287.50674,     0.00000
  26,   1,   1,    65.67662,    53.64790,    92.74360,    39.27175,    92.41646,    65.38412,   272.25281,    69.60831,   197.10172,   276.50058,   229.65388,     0.00000,   223.49983,     0.00000,   287.82703,     0.00000
  27,   1,   1,    65.73354,    53.49319,    92.11800,    39.42681,    92.30869,    65.14101,   158.93198,    69.60831,   197.09326,   231.18393,    95.22354,     0.00000,    94.00000,     0.00000,   230.00000,     0.00000
  28,   1,   1,    65.64964,    53.70678,    92.44015,    39.30829,    92.67303,    65.25509,     0.00000,    69.60831,   197.08481,   245.77443,   196.96301,     0.00000,   143.45581,     0.00000,   230.00000,     0.00000
  29,   1,   1,    65.56554,    53.52065,    92.44015,    39.43555,    92.36163,    65.25146,     0.00000,    69.60831,   197.07635,   287.68936,   186.69087,     0.00000,   112.30576,     0.00000,   230.00000,     0.00000
  30,   1,   1,    65.64944,    53.40041,    92.44015,    39.13474,    92.48030,    65.34254,     0.00000,    74.03991,   197.06789,   229.85609,   173.41679,     0.00000,   178.89734,     0.00000,   230.00000,     0.00000
  31,   1,   1,    65.67662,    53.64790,    92.74360,    39.39460,    92.27161,    65.47520,     0.00000,    69.60831,   197.05943,   473.84714,   158.96617,     0.00000,   113.11526,     0.00000,   412.66910,     0.00000
  32,   1,   1,    65.64944,    53.47463,    92.22523,    39.25810,    92.25506,    65.17905,   247.36011,   157.93536,   197.05098,   222.17250,   127.84815,     0.00000,   602.79022,     0.00000,   230.00000,     0.00000
  33,   1,   1,    65.76072,    53.66645,    92.76474,    39.34000,    92.51283,    65.37484,     0.00000,    69.60831,   197.04253,   232.98816,   966.11713,     0.00000,   161.82370,     0.00000,   495.17847,     0.00000
  34,   1,   1,    65.64964,    53.61347,    91.98962,    39.44971,    92.41527,    65.06715,    84.00391,    69.60831,   197.03407,   231.29375,   752.08246,     0.00000,   555.02789,     0.00000,   230.00000,     0.00000
  35,   1,   1,    65.64964,    53.53920,    92.44015,    39.31219,    92.54355,    65.26663,     0.00000,   102.64475,   197.02562,   298.88345,   273.19986,     0.00000,   389.26385,     0.00000,   539.22223,     0.00000
  36,   1,   1,    65.56554,    53.52065,    92.44015,    39.28591,    92.51283,    65.32350,   247.39204,   102.89781,   197.01717,   298.45779,   174.01666,     0.00000,   263.95169,     0.00000,   503.61075,     0.00000
  37,   1,   1,    65.64944,    53.40041,    92.44015,    39.38095,    92.27161,    65.33440,   247.37515,   102.89781,   197.00870,   298.00671,   157.56447,     0.00000,   140.59053,     0.00000,   268.66348,     0.00000
  38,   1,   1,    65.64944,    53.58328,    92.74360,    39.35814,    92.67769,    65.48291,     0.00000,   211.37787,   208.00000,   347.74686,   139.03925,     0.00000,   223.49983,     0.00000,   287.71768,     0.00000
  39,   1,   1,    65.73354,    53.58659,    92.15010,    39.29455,    92.25506,    65.27251,   286.23373,    69.60831,   208.00000,   246.00333,   117.22571,     0.00000,   223.32358,     0.00000,   261.07587,     0.00000
  40,   1,   1,    65.64964,    53.72207,    92.87194,    39.32635,    92.37868,    65.33103,   299.42493,    94.16140,   208.00000,   608.88312,    95.48000,     0.00000,   190.21869,     0.00000,   287.75436,     0.00000
  41,   1,   1,    65.56554,    53.53595,    92.38945,    39.32635,    92.41586,    65.32515,     0.00000,    69.60831,   196.85663,   102.33109,  1109.54956,     0.00000,    94.00000,     0.00000,   230.00000,     0.00000
  42,   1,   1,    65.64944,    53.40051,    91.98962,    39.32635,    92.41586,    65.10515,     0.00000,    69.60831,   142.30247,    92.78677,  1210.88269,     0.00000,   788.35162,     0.00000,   230.00000,     0.00000
  43,   1,   1,    65.67662,    53.64790,    92.74360,    39.32635,    92.57667,    65.38998,   444.30423,   211.37787,   208.00000,   556.42505,  1224.00000,     0.00000,  1003.70709,     0.00000,  1204.70410,     0.00000
  44,   1,   1,    65.64944,    53.47465,    92.11800,    39.34000,    92.27102,    65.17542,   444.28345,   211.27173,   208.00000,   557.02625,  1224.00000,     0.00000,   996.69434,     0.00000,  1212.75964,     0.00000
  45,   1,   1,    65.73354,    53.58647,    92.70842,    39.55621,    92.89729,    65.34637,   444.26263,   211.60388,   208.00000,   642.28851,  1224.00000,     0.00000,  1003.33276,     0.00000,  1387.83813,     0.00000
  46,   1,   1,    65.64964,    53.72207,    92.63583,    39.29566,    92.72052,    65.40884,   444.24185,   211.51089,   208.00000,   641.73273,  1224.00000,     0.00000,  1003.70709,     0.00000,  1385.70312,     0.00000
  47,   1,   1,    65.56554,    53.53595,    92.42154,    39.25742,    92.33526,    65.40876,     0.00000,    87.43771,   196.68304,   348.92462,   249.59035,     0.00000,   907.66339,     0.00000,  1284.33765,     0.00000
  48,   1,   1,    65.64944,    53.41570,    92.38945,    39.31270,    92.31930,    65.56831,     0.00000,    69.60831,   196.67459,   232.91521,   722.11047,     0.00000,   555.02789,     0.00000,   970.37018,     0.00000
  49,   1,   1,    65.67662,    53.63271,    91.98962,    39.13474,    92.17585,    65.36882,   247.18962,    69.60831,   196.66614,   236.59151,   672.74902,     0.00000,   555.02789,     0.00000,   749.94043,     0.00000
  50,   1,   1,    65.67662,    53.53920,    92.44015,    39.46336,    92.19122,    65.22641,     0.00000,    69.60831,   196.65768,   249.02884,   566.61279,     0.00000,   555.02789,     0.00000,   774.77716,     0.00000
  51,   1,   1,    65.64944,    53.47457,    92.47224,    39.18933,    92.41586,    65.16983,     0.00000,    69.60831,   196.64923,   305.16464,   531.57916,     0.00000,   554.89581,     0.00000,   753.99420,     0.00000
  52,   1,   1,    65.64944,    53.58328,    92.87194,    39.32635,    92.41646,    65.12437,     0.00000,    69.60831,   196.64078,   365.51306,   521.70923,     0.00000,    94.00000,     0.00000,   830.38330,     0.00000
  53,   1,   1,    65.64944,    53.58328,    92.38945,    39.32635,    92.25506,    65.09568,   247.23500,    69.60831,   196.63231,   244.07921,   521.69788,     0.00000,   555.02789,     0.00000,   230.00000,     0.00000
  54,   1,   1,    65.64944,    53.56809,    91.98962,    39.32635,    92.41586,    65.28951,   247.21812,    69.60831,   196.62386,   305.28650,   402.69232,     0.00000,   555.02789,     0.00000,   287.87738,     0.00000
  55,   1,   1,    65.67662,    53.64790,    92.74360,    39.46336,    92.57607,    65.34631,     0.00000,    69.60831,   197.58926,   305.90845,   858.36304,     0.00000,   138.99554,     0.00000,   962.49878,     0.00000
  56,   1,   1,    65.67662,    53.53927,    92.11800,    39.23494,    92.63000,    65.23222,     0.00000,    69.60831,   196.60347,   305.93381,   472.11298,     0.00000,   777.78461,     0.00000,   712.07196,     0.00000
  57,   1,   1,    65.76072,    53.55773,    92.47224,    39.47235,    92.31890,    65.23228,   247.24274,    69.60831,   196.59502,   305.64740,   270.04694,     0.00000,   223.49983,     0.00000,  1204.34729,     0.00000
  58,   1,   1,    65.64964,    53.61330,    92.73020,    39.13474,    92.36253,    65.42216,   247.22586,    69.60831,   196.58656,   306.60590,  1076.16455,     0.00000,   389.26385,     0.00000,   231.54144,     0.00000
  59,   1,   1,    65.64964,    53.53920,    92.40806,    39.32635,    92.35262,    65.44476,     0.00000,   143.37981,   196.57811,   328.06866,   672.54706,     0.00000,   900.81738,     0.00000,   286.60394,     0.00000
  60,   1,   1,    65.56554,    53.52072,    92.15010,    39.32635,    92.41586,    65.23595,     0.00000,    76.89386,   206.97249,   285.20456,   271.31851,     0.00000,   555.02789,     0.00000,  1137.51819,     0.00000
  61,   1,   1,    65.64944,    53.40035,    92.67637,    39.32635,    92.25506,    65.13404,     0.00000,   153.11072,   196.52408,   306.67871,   469.94073,     0.00000,   554.60864,     0.00000,   287.23715,     0.00000
  62,   1,   1,    65.64944,    53.56799,    92.44046,    39.46336,    92.73688,    65.38072,     0.00000,   208.07243,   208.00000,   363.76633,   672.54254,     0.00000,   223.17514,     0.00000,   287.87738,     0.00000
  63,   1,   1,    65.64944,    53.56804,    92.20362,    39.20299,    92.27102,    65.23222,     0.00000,   166.09488,   208.00000,   250.20639,   348.67154,     0.00000,   223.49983,     0.00000,   770.48273,     0.00000
  64,   1,   1,    65.64944,    53.56799,    92.44015,    39.51796,    92.49567,    65.23228,   247.31271,   207.56952,   208.00000,   306.55521,   267.24280,     0.00000,   483.98163,     0.00000,   230.00000,     0.00000
  65,   1,   1,    65.67662,    53.63260,    92.44015,    39.31270,    92.78476,    65.35183,     0.00000,    69.60831,   208.00000,   246.72195,   993.69348,     0.00000,   223.49983,     0.00000,   230.00000,     0.00000
  66,   1,   1,    65.64944,    53.47458,    92.44015,    39.13474,    92.01505,    65.26621,     0.00000,    69.60831,   208.00000,   319.62000,   271.26242,     0.00000,   608.95148,     0.00000,   495.27899,     0.00000
  67,   1,   1,    65.67662,    53.63255,    92.67637,    39.46336,    92.51283,    65.56244,   420.17056,   211.50934,   208.00000,   644.88696,  1102.80005,     0.00000,   873.00330,     0.00000,  1267.79614,     0.00000
  68,   1,   1,    65.64944,    53.47458,    92.44046,    39.18933,    92.41586,    65.16409,   419.35287,   211.37801,   208.00000,   643.86255,  1102.73389,     0.00000,   876.48163,     0.00000,  1267.80444,     0.00000
  69,   1,   1,    65.67662,    53.64790,    92.53922,    39.47869,    92.46967,    65.18144,   419.31302,   210.78909,   208.00000,   642.80341,  1085.42200,     0.00000,   879.41016,     0.00000,  1283.21008,     0.00000
  70,   1,   1,    65.64944,    53.48988,    92.54988,    39.38683,    92.73648,    65.43758,   419.27313,   211.19559,   208.00000,   641.90918,  1087.65869,     0.00000,   881.02765,     0.00000,  1279.55237,     0.00000
  71,   1,   1,    65.67662,    53.64790,    92.42154,    39.29566,    92.52246,    65.30840,   247.13957,    69.60831,   208.00000,   538.07629,   811.80487,     0.00000,   555.02789,     0.00000,   287.10822,     0.00000
  72,   1,   1,    65.76072,    53.57304,    92.38945,    39.28201,    92.39990,    65.42220,     0.00000,    69.60831,   208.00000,   235.69020,   471.98840,     0.00000,   555.02789,     0.00000,   870.36987,     0.00000
  73,   1,   1,    65.53836,    53.53031,    91.98962,    39.06580,    91.93444,    65.32706,     0.00000,    69.60831,   195.96049,    93.36474,   471.96542,     0.00000,   555.02789,     0.00000,   702.55377,     0.00000
  74,   1,   1,    65.64944,    53.49381,    92.44015,    39.32635,    92.11121,    65.32146,    83.99084,    69.60831,   195.95204,   161.22533,   271.21582,     0.00000,   554.72644,     0.00000,   230.00000,     0.00000
  75,   1,   1,    65.64944,    53.56799,    92.44015,    39.34000,    92.43182,    65.11275,   185.40630,    69.60831,   197.65034,   247.90204,   271.21457,     0.00000,    94.00000,     0.00000,   495.56952,     0.00000
  76,   1,   1,    65.67662,    53.63260,    92.44015,    39.55621,    92.89729,    65.12415,     0.00000,    69.60831,   208.00000,   424.02997,   271.23318,     0.00000,   207.65724,     0.00000,   388.94241,     0.00000
  77,   1,   1,    65.67662,    53.55449,    92.74360,    39.24376,    92.62395,    65.18682,     0.00000,    69.60831,   208.00000,   385.88574,    94.86752,     0.00000,    94.00000,     0.00000,   230.00000,     0.00000
  78,   1,   1,    65.64944,    53.47465,    92.11800,    39.13474,    91.93444,    65.35197,     0.00000,    69.60831,   195.82530,   223.61464,   271.34344,     0.00000,    94.00000,     0.00000,   230.00000,     0.00000
  79,   1,   1,    65.76072,    53.66645,    92.74360,    39.46336,    92.51283,    65.64791,     0.00000,    69.60831,   208.00000,   405.89059,   472.06821,     0.00000,    94.00000,     0.00000,   286.93445,     0.00000
  80,   1,   1,    65.56554,    53.59490,    92.11800,    39.18933,    92.25506,    65.07840,     0.00000,    69.60831,   195.76465,   217.43677,   271.37158,     0.00000,   555.02789,     0.00000,   230.00000,     0.00000
  81,   1,   1,    65.67662,    53.48032,    92.74360,    39.34000,    92.43242,    65.26671,     0.00000,    69.60831,   207.40327,   240.68195,   472.08762,     0.00000,   554.56470,     0.00000,   702.72278,     0.00000
  82,   1,   1,    65.67662,    53.53927,    92.11800,    39.44971,    92.41527,    65.15276,     0.00000,    69.60831,   195.70590,   217.82314,   271.35925,     0.00000,   554.13641,     0.00000,   230.00000,     0.00000
  83,   1,   1,    65.67662,    53.53916,    92.60182,    39.31270,    92.54415,    65.23810,     0.00000,    69.60831,   208.00000,   306.03503,   275.94971,     0.00000,    94.00000,     0.00000,   583.79144,     0.00000
  84,   1,   1,    65.76072,    53.55773,    92.47224,    39.20299,    92.25565,    65.29496,     0.00000,    69.60831,   208.00000,   306.47803,   742.47827,     0.00000,   553.87567,     0.00000,   367.07831,     0.00000
  85,   1,   1,    65.64964,    53.62867,    92.51660,    39.42681,    92.54990,    65.44849,     0.00000,   155.23401,   207.96532,   487.28549,   672.56567,     0.00000,   222.83096,     0.00000,   495.56952,     0.00000
  86,   1,   1,    65.64964,    53.53926,    92.15130,    39.32648,    92.53349,    65.27796,     0.00000,    75.54694,   207.90843,   252.77498,   414.42484,     0.00000,   554.59998,     0.00000,   741.89581,     0.00000
  87,   1,   1,    65.56554,    53.52065,    92.44015,    39.22575,    92.13758,    65.16613,   247.39204,    69.60831,   207.85155,   306.26105,   370.77158,     0.00000,    94.00000,     0.00000,   230.00000,     0.00000
  88,   1,   1,    65.64944,    53.41570,    92.74360,    39.32635,    92.29823,    65.37862,   247.37515,    76.89386,   207.79466,   306.49728,   608.62775,     0.00000,   554.66577,     0.00000,   230.00000,     0.00000
  89,   1,   1,    65.67662,    53.63264,    92.27968,    39.32635,    92.57667,    65.34615,   247.35826,   121.03866,   207.73778,   383.59738,   472.06625,     0.00000,    94.00000,     0.00000,   703.42224,     0.00000
  90,   1,   1,    65.67662,    53.53923,    92.27848,    39.32635,    92.25506,    65.03490,   247.34137,    69.60831,   207.68091,   250.80026,   672.56909,     0.00000,   555.02789,     0.00000,   230.00000,     0.00000
  91,   1,   1,    65.67662,    53.55449,    92.77568,    39.42681,    92.53334,    65.30462,   247.32448,   211.07751,   207.62402,   561.02197,  1071.13367,     0.00000,   877.96228,     0.00000,  1043.34131,     0.00000
  92,   1,   1,    65.64944,    53.48988,    92.51780,    39.32648,    92.69430,    65.40317,     0.00000,   210.97163,   207.56714,   630.03192,  1070.12244,     0.00000,   878.43781,     0.00000,  1252.15125,     0.00000
  93,   1,   1,    65.67662,    53.64790,    92.29320,    39.37641,    92.47456,    65.16004,   247.32834,   210.86584,   207.51025,   491.18918,  1069.51111,     0.00000,   754.55920,     0.00000,  1239.25110,     0.00000
  94,   1,   1,    65.67662,    53.55449,    92.42154,    39.38095,    92.53825,    65.54369,   247.31145,   210.76015,   207.45337,   561.43231,  1057.82153,     0.00000,   717.67389,     0.00000,  1217.24731,     0.00000
  95,   1,   1,    65.64944,    53.48988,    92.42154,    39.32635,    92.47971,    65.40896,     0.00000,   206.23499,   207.39650,   527.99432,   271.25659,     0.00000,   692.92444,     0.00000,   484.42493,     0.00000
  96,   1,   1,    65.64944,    53.58328,    92.45363,    39.31270,    92.39990,    65.23969,   247.31531,    71.54440,   207.33961,   369.47375,   164.75687,     0.00000,   507.49094,     0.00000,   495.21393,     0.00000
  97,   1,   1,    65.67662,    53.64790,    92.54988,    39.13474,    92.17585,    65.46927,   247.29843,    69.60831,   207.28273,   241.64583,    94.95747,     0.00000,   499.23831,     0.00000,   703.17145,     0.00000
  98,   1,   1,    65.64944,    53.48988,    92.42154,    39.32635,    92.03101,    65.19241,     0.00000,    69.60831,   124.68881,   297.74683,   701.24585,     0.00000,    94.00000,     0.00000,   287.87738,     0.00000
  99,   1,   1,    65.64944,    53.58328,    92.38945,    39.36460,    92.65727,    65.31231,    83.99988,    69.60831,   114.83713,   387.36172,   472.08881,     0.00000,   154.87538,     0.00000,   287.59778,     0.00000
 100,   1,   1,    65.64944,    53.56809,    91.98962,    39.25742,    92.25506,    64.95362,    84.00036,    69.60831,    65.14510,   215.14787,   271.38828,     0.00000,    94.00000,     0.00000,   287.40427,     0.00000
 101,   1,   1,    65.64944,    53.58328,    92.74360,    39.46336,    92.49547,    65.35225,    84.00084,    69.60831,    65.22697,   305.45499,   116.80914,     0.00000,   156.76666,     0.00000,   287.12262,     0.00000
 102,   1,   1,    65.64944,    53.58328,    92.42154,    39.18933,    92.41586,    65.20403,    84.00132,    69.60831,    91.61173,   304.98889,   153.40810,     0.00000,    94.00000,     0.00000,   286.93164,     0.00000
 103,   1,   1,    65.64944,    53.58328,    92.42154,    39.46336,    92.57667,    65.37435,    84.00180,    69.60831,   128.26942,   369.81882,   330.55396,     0.00000,   155.76874,     0.00000,   286.64932,     0.00000
 104,   1,   1,    65.73354,    53.58660,    92.11800,    39.18933,    92.25506,    65.20367,    84.00228,    69.60831,    65.41506,    96.59230,   271.50613,     0.00000,   555.00568,     0.00000,   286.67889,     0.00000
 105,   1,   1,    65.64964,    53.72207,    92.74360,    39.46336,    92.57667,    65.46025,   104.70753,    69.60831,   196.23674,   358.43173,   309.45218,     0.00000,    94.00000,     0.00000,   287.25681,     0.00000
 106,   1,   1,    65.64964,    53.53922,    92.35464,    39.18933,    92.41586,    65.28930,    84.00304,    69.60831,   147.17162,   274.49054,   260.86334,     0.00000,    94.00000,     0.00000,   494.23752,     0.00000
 107,   1,   1,    65.56554,    53.52071,    92.20351,    39.39511,    92.33606,    65.28930,    84.00352,    69.60831,    65.52332,   281.13763,   256.32892,     0.00000,   554.90631,     0.00000,   493.74792,     0.00000
 108,   1,   1,    65.67662,    53.46502,    92.44015,    39.34000,    92.35142,    65.23250,    84.00401,    69.60831,    65.60519,   288.01404,   249.47258,     0.00000,   554.19202,     0.00000,   494.14819,     0.00000
 109,   1,   1,    65.67662,    53.53916,    92.60182,    39.36679,    92.63992,    65.37484,   101.73409,    69.60831,   196.80710,   303.44678,   242.07289,     0.00000,   388.03632,     0.00000,   494.46844,     0.00000
 110,   1,   1,    65.76072,    53.55778,    92.27848,    39.20350,    92.31950,    65.23810,    84.00479,    69.60831,   196.79865,   332.71613,   232.71623,     0.00000,   387.67987,     0.00000,   494.46878,     0.00000
 111,   1,   1,    65.56554,    53.59483,    92.44015,    39.32635,    92.11140,    65.23208,    84.00527,    69.60831,   196.79019,   265.99448,   134.40591,     0.00000,   552.71570,     0.00000,   494.54907,     0.00000
 112,   1,   1,    65.64944,    53.40041,    92.44015,    39.46336,    92.57607,    65.44849,   247.39204,    69.60831,   196.78174,   402.70395,   283.56149,     0.00000,    94.00000,     0.00000,   494.72824,     0.00000
 113,   1,   1,    65.64944,    53.56799,    92.44015,    39.25810,    92.65707,    65.14703,   159.50264,    69.60831,   196.77328,   364.20953,   622.88715,     0.00000,    94.00000,     0.00000,   286.73047,     0.00000
 114,   1,   1,    65.64944,    53.56799,    92.44015,    39.25759,    92.09485,    65.12422,     0.00000,    69.60831,   135.80492,   232.75708,   528.12616,     0.00000,   553.33844,     0.00000,   286.64517,     0.00000
 115,   1,   1,    65.64944,    53.56799,    92.44015,    39.47701,    92.67243,    65.54565,   406.47879,   162.97018,   208.00000,   508.86588,  1107.26514,     0.00000,   553.37994,     0.00000,  1200.85144,     0.00000
 116,   1,   1,    65.64944,    53.56798,    92.47224,    39.36730,    92.63992,    65.26097,   406.46634,   154.55182,   196.82664,   427.67523,  1088.46729,     0.00000,   833.75409,     0.00000,  1042.70190,     0.00000
 117,   1,   1,    65.64944,    53.58328,    92.87194,    39.27175,    92.23910,    65.26642,   362.04559,   167.03929,   196.81819,   537.67462,  1085.61108,     0.00000,   838.75146,     0.00000,   966.37183,     0.00000
 118,   1,   1,    65.67662,    53.64790,    92.42154,    39.32635,    92.51283,    65.45989,   362.03540,    99.89953,   196.80974,   539.10645,  1084.00964,     0.00000,   843.19336,     0.00000,  1036.98560,     0.00000
 119,   1,   1,    65.64944,    53.47461,    92.32259,    39.32635,    92.41586,    65.19221,   247.22127,    69.60831,   196.80128,   254.99388,   266.85098,     0.00000,   554.23029,     0.00000,   286.74515,     0.00000
 120,   1,   1,    65.67662,    53.64790,    92.37864,    39.34000,    92.43182,    65.26097,     0.00000,    69.60831,   196.79283,   304.09155,   261.52231,     0.00000,   243.95552,     0.00000,   494.68802,     0.00000
 121,   1,   1,    65.67662,    53.55449,    92.42154,    39.38095,    92.49567,    65.32371,   247.22513,    69.60831,   196.78436,   360.79584,   836.40881,     0.00000,   398.05756,     0.00000,   287.12262,     0.00000
 122,   1,   1,    65.64944,    53.48988,    92.45363,    39.32635,    92.31890,    65.40884,   247.20827,    69.60831,   196.77591,   454.38318,   672.73175,     0.00000,   467.92844,     0.00000,   287.58014,     0.00000
 123,   1,   1,    65.64944,    53.58328,    92.51780,    39.35094,    92.64131,    65.32329,   247.19139,    69.60831,   196.76746,   287.87540,   672.73120,     0.00000,    94.00000,     0.00000,   495.28326,     0.00000
 124,   1,   1,    65.64944,    53.56809,    91.98962,    39.06580,    92.01505,    65.16933,     0.00000,    69.60831,   125.82571,   235.38092,    95.07706,     0.00000,   555.02789,     0.00000,   494.79407,     0.00000
 125,   1,   1,    65.64944,    53.56799,    92.44015,    39.46336,    92.27142,    65.44878,   129.27231,    69.60831,   196.88826,   315.64154,   263.48108,     0.00000,    94.00000,     0.00000,   494.97205,     0.00000
 126,   1,   1,    65.73354,    53.58653,    92.44015,    39.32635,    92.73688,    65.22705,     0.00000,    69.60831,   196.87981,   340.27985,    95.14085,     0.00000,    94.00000,     0.00000,   286.96860,     0.00000
 127,   1,   1,    65.56554,    53.68823,    92.44015,    39.32635,    92.25506,    64.98188,    83.99427,    69.60831,   161.77347,   234.61578,   662.03119,     0.00000,    94.00000,     0.00000,   493.94901,     0.00000
 128,   1,   1,    65.73354,    53.41895,    92.44015,    39.18933,    92.25565,    65.35197,    83.99475,    69.60831,   196.93117,   253.97826,   672.76764,     0.00000,   555.38153,     0.00000,   286.16736,     0.00000
