Varia por patamar?      ,    0,Unidade ,      m,     4,     1,  2037,
Varia por serie?        ,    0
# de agentes            ,   16
Estg,Ser.,Pat.,Point Rapids,Elf Rapids  ,Giant Rapids,McArthur    ,Dog Rapids  ,Cat Falls   ,London      ,Tall Rapids ,Madrid      ,Tin Falls   ,Toronto     ,Athens      ,EastSpruce  ,New Falls   ,Edmonton    ,Moscow      
  17,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70947,   253.96306,   184.34877,   233.99628,   158.99107,   141.01187,   110.28178,    85.25386,   168.50000,   258.47000
  18,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70940,   253.96367,   184.34877,   233.99843,   159.00000,   141.00255,   110.33700,    85.27772,   168.50000,   258.47000
  19,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70946,   253.96292,   184.34407,   233.99750,   159.00000,   140.97754,   110.19319,    85.10206,   168.50000,   258.47000
  20,   1,   1,   299.10001,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70949,   253.96228,   184.33940,   233.99657,   159.00000,   140.97498,   110.26064,    85.08971,   168.50000,   258.47000
  21,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70955,   253.96153,   184.33473,   233.99564,   159.00000,   140.98410,   110.17087,    84.97755,   168.50000,   258.47000
  22,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70964,   253.96033,   184.33511,   233.99471,   159.00000,   140.98979,   109.99854,    84.92822,   168.50000,   258.47000
  23,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70956,   253.96094,   184.33659,   233.99377,   158.96751,   141.01604,   110.17529,    85.22072,   168.50000,   258.47000
  24,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70950,   253.96155,   184.33807,   233.99284,   158.98413,   141.01007,   110.27128,    85.23250,   168.50000,   258.47000
  25,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70953,   253.96104,   184.33955,   233.99191,   159.00000,   141.02020,   110.33700,    85.19271,   168.50000,   258.47000
  26,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70958,   253.96042,   184.34103,   233.99098,   158.98497,   141.02437,   110.27900,    85.26804,   168.50000,   258.47000
  27,   1,   1,   299.10001,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70956,   253.96031,   184.34251,   233.99005,   158.98737,   141.03705,   110.33700,    85.27989,   168.50000,   258.47000
  28,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70950,   253.96092,   184.34399,   233.98912,   159.00000,   141.04286,   110.30922,    85.23847,   168.50000,   258.47000
  29,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70943,   253.96152,   184.34547,   233.98819,   159.00000,   141.05064,   110.33700,    85.21593,   168.50000,   258.47000
  30,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70935,   253.96213,   184.34676,   233.98726,   158.99852,   141.06068,   110.32128,    85.18675,   168.50000,   258.47000
  31,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70929,   253.96274,   184.34824,   233.98633,   158.94635,   141.07162,   110.33700,    85.09718,   168.50000,   258.47000
  32,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70932,   253.96223,   184.34579,   233.98540,   158.96078,   141.09518,   110.06213,    85.11639,   168.50000,   258.47000
  33,   1,   1,   299.10001,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70924,   253.96284,   184.34727,   233.98447,   158.98091,   141.06769,   110.10883,    85.18790,   168.50000,   258.47000
  34,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70921,   253.96306,   184.34875,   233.98354,   159.00000,   141.04865,   110.23080,    85.22429,   168.50000,   258.47000
  35,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70914,   253.96367,   184.34877,   233.98260,   159.00000,   141.04848,   110.33700,    85.27989,   168.50000,   258.47000
  36,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70917,   253.96318,   184.34877,   233.98167,   159.00000,   141.06023,   110.33700,    85.26207,   168.50000,   258.47000
  37,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70920,   253.96268,   184.34877,   233.98074,   159.00000,   141.07269,   110.33700,    85.27989,   168.50000,   258.47000
  38,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70912,   253.96329,   184.34393,   233.97549,   158.98586,   141.08670,   110.28126,    85.24232,   168.50000,   258.47000
  39,   1,   1,   299.10001,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70918,   253.96259,   184.34541,   233.97023,   159.00000,   141.10323,   110.21639,    85.25461,   168.50000,   258.47000
  40,   1,   1,   299.10001,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70923,   253.96181,   184.34581,   233.96494,   158.90610,   141.12000,   110.16026,    85.25095,   168.50000,   258.47000
  41,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70917,   253.96240,   184.34729,   233.96400,   158.95152,   141.10905,   110.24837,    85.24788,   168.50000,   258.47000
  42,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70909,   253.96301,   184.34877,   233.97473,   159.00000,   141.06215,   110.33700,    85.27989,   168.50000,   258.47000
  43,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70923,   253.96140,   184.34393,   233.96184,   159.00000,   141.02031,   110.33700,    85.21588,   168.50000,   258.47000
  44,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70935,   253.95978,   184.33911,   233.95653,   159.00000,   141.00102,   110.28924,    85.27989,   168.50000,   258.47000
  45,   1,   1,   299.10001,   284.62396,   274.17212,   254.81000,   247.49001,   229.21001,   216.70949,   253.95816,   184.33412,   233.95119,   159.00000,   140.98628,   110.32745,    85.27989,   168.50000,   258.47000
  46,   1,   1,   299.10001,   284.62000,   274.17001,   254.81000,   247.49001,   229.21001,   216.70963,   253.95654,   184.32913,   233.94583,   158.97517,   140.97679,   110.33700,    85.22964,   168.50000,   258.47000
  47,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70955,   253.95714,   184.32982,   233.94490,   158.94618,   141.00630,   110.33181,    85.23250,   168.50000,   258.47000
  48,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70949,   253.95775,   184.33130,   233.94397,   158.96338,   140.99678,   110.18405,    85.27229,   168.50000,   258.47000
  49,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70952,   253.95726,   184.33278,   233.94304,   158.98340,   140.98222,   110.20303,    85.25142,   168.50000,   258.47000
  50,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70944,   253.95787,   184.33426,   233.94211,   159.00000,   140.97252,   110.19314,    85.21928,   168.50000,   258.47000
  51,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70937,   253.95847,   184.33572,   233.94118,   159.00000,   140.96587,   110.13953,    85.19647,   168.50000,   258.47000
  52,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70930,   253.95908,   184.33720,   233.94025,   158.98183,   140.96399,   110.33700,    85.08665,   168.50000,   258.47000
  53,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70934,   253.95859,   184.33868,   233.93932,   159.00000,   140.96399,   110.26537,    85.09167,   168.50000,   258.47000
  54,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70937,   253.95808,   184.34016,   233.93839,   159.00000,   140.96249,   110.18240,    85.27989,   168.50000,   258.47000
  55,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70929,   253.95869,   184.34164,   233.93707,   159.00000,   140.94533,   110.33700,    85.11561,   168.50000,   258.47000
  56,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70921,   253.95930,   184.34312,   233.93614,   159.00000,   140.94463,   110.26060,    84.94765,   168.50000,   258.47000
  57,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70924,   253.95882,   184.34460,   233.93521,   159.00000,   140.95253,   110.33700,    84.78435,   168.50000,   258.47000
  58,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70927,   253.95831,   184.34608,   233.93428,   159.00000,   140.92607,   110.31786,    84.82812,   168.50000,   258.47000
  59,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70921,   253.95892,   184.34428,   233.93335,   158.99364,   140.91714,   110.27259,    84.98036,   168.50000,   258.47000
  60,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70914,   253.95953,   184.34544,   233.92834,   159.00000,   140.92598,   110.23463,    84.94107,   168.50000,   258.47000
  61,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70906,   253.96014,   184.34322,   233.92741,   159.00000,   140.92406,   110.06290,    85.12930,   168.50000,   258.47000
  62,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70900,   253.96074,   184.33853,   233.92197,   158.98322,   140.91570,   110.17679,    85.27989,   168.50000,   258.47000
  63,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70892,   253.96135,   184.33572,   233.91649,   159.00000,   140.92291,   110.33700,    85.06123,   168.50000,   258.47000
  64,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70895,   253.96086,   184.33109,   233.91101,   159.00000,   140.92747,   110.21631,    85.11703,   168.50000,   258.47000
  65,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70889,   253.96146,   184.33255,   233.90550,   159.00000,   140.90359,   110.28370,    85.26180,   168.50000,   258.47000
  66,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70882,   253.96207,   184.33403,   233.89996,   159.00000,   140.90791,   110.33700,    85.21156,   168.50000,   258.47000
  67,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70894,   253.96062,   184.32904,   233.89441,   158.97142,   140.88596,   110.04266,    85.01437,   168.50000,   258.47000
  68,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70905,   253.95917,   184.32199,   233.88884,   158.94136,   140.88419,   110.06593,    84.93600,   168.50000,   258.47000
  69,   1,   1,   299.10394,   284.62000,   274.17001,   254.81000,   247.49001,   229.21001,   216.70917,   253.95773,   184.31718,   233.88324,   158.91125,   140.88332,   110.08552,    84.84844,   168.50000,   258.47000
  70,   1,   1,   299.10394,   284.62396,   274.17001,   254.81000,   247.49001,   229.21001,   216.70929,   253.95628,   184.31219,   233.87762,   158.88557,   140.88234,   110.09634,    84.76235,   168.50000,   258.47000
  71,   1,   1,   299.10394,   284.62000,   274.17001,   254.81000,   247.49001,   229.21001,   216.70932,   253.95580,   184.31367,   233.87198,   158.86656,   140.89171,   110.26965,    85.09897,   168.50000,   258.47000
  72,   1,   1,   299.10001,   284.62000,   274.17001,   254.81000,   247.49001,   229.21001,   216.70924,   253.95641,   184.31516,   233.86632,   158.89719,   140.90450,   110.30383,    85.02331,   168.50000,   258.47000
  73,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70917,   253.95700,   184.31664,   233.86539,   158.94662,   140.89708,   110.20862,    85.02338,   168.50000,   258.47000
  74,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70914,   253.95721,   184.31812,   233.86446,   158.98219,   140.89290,   110.09433,    85.23800,   168.50000,   258.47000
  75,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70914,   253.95700,   184.31960,   233.86285,   159.00000,   140.89250,   110.16871,    85.27989,   168.50000,   258.47000
  76,   1,   1,   299.10394,   284.62000,   274.17212,   254.81000,   247.49001,   229.21001,   216.70908,   253.95761,   184.32108,   233.85716,   158.96486,   140.89848,   110.17783,    85.17371,   168.50000,   258.47000
  77,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70900,   253.95821,   184.32256,   233.85144,   158.94061,   140.92233,   110.23560,    85.17838,   168.50000,   258.47000
  78,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70892,   253.95882,   184.32404,   233.85051,   158.96332,   140.93401,   110.24318,    85.13136,   168.50000,   258.47000
  79,   1,   1,   299.10001,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70886,   253.95943,   184.32552,   233.84477,   158.93291,   140.93019,   110.33700,    85.05809,   168.50000,   258.47000
  80,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70879,   253.96004,   184.32700,   233.84384,   158.95686,   140.94308,   110.22271,    85.06305,   168.50000,   258.47000
  81,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70872,   253.96063,   184.32848,   233.83830,   158.97607,   140.93645,   110.05118,    85.06313,   168.50000,   258.47000
  82,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70865,   253.96124,   184.32996,   233.83737,   159.00000,   140.93910,   109.93689,    85.27782,   168.50000,   258.47000
  83,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70857,   253.96185,   184.33142,   233.83157,   159.00000,   140.94183,   110.01137,    85.27989,   168.50000,   258.47000
  84,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70851,   253.96246,   184.33290,   233.82576,   159.00000,   140.92960,   109.86731,    85.22337,   168.50000,   258.47000
  85,   1,   1,   299.10001,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70844,   253.96306,   184.33058,   233.81993,   158.98410,   140.92314,   110.08495,    85.27989,   168.50000,   258.47000
  86,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70837,   253.96367,   184.33180,   233.81410,   159.00000,   140.93526,   110.06059,    85.11186,   168.50000,   258.47000
  87,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70840,   253.96318,   184.33328,   233.80827,   159.00000,   140.93559,   110.19888,    85.27428,   168.50000,   258.47000
  88,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70842,   253.96268,   184.33443,   233.80244,   159.00000,   140.92906,   110.07815,    85.27989,   168.50000,   258.47000
  89,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70845,   253.96219,   184.33363,   233.79662,   158.97676,   140.92957,   110.30020,    85.22765,   168.50000,   258.47000
  90,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70848,   253.96170,   184.33510,   233.79079,   159.00000,   140.92426,   110.22408,    85.23300,   168.50000,   258.47000
  91,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70851,   253.96120,   184.33029,   233.78496,   159.00000,   140.89850,   110.07583,    85.11623,   168.50000,   258.47000
  92,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70845,   253.96181,   184.32549,   233.77914,   158.97891,   140.89294,   110.07901,    85.05217,   168.50000,   258.47000
  93,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70848,   253.96132,   184.32068,   233.77332,   159.00000,   140.88960,   110.15334,    84.97990,   168.50000,   258.47000
  94,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70851,   253.96082,   184.31587,   233.76749,   159.00000,   140.87914,   110.24780,    84.85662,   168.50000,   258.47000
  95,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70844,   253.96143,   184.31128,   233.76166,   159.00000,   140.90604,   110.27721,    85.04486,   168.50000,   258.47000
  96,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70847,   253.96094,   184.31267,   233.75583,   158.98097,   140.93301,   110.10368,    85.19625,   168.50000,   258.47000
  97,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70850,   253.96043,   184.31415,   233.75000,   159.00000,   140.95131,   109.88736,    85.16866,   168.50000,   258.47000
  98,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70842,   253.96104,   184.31563,   233.76421,   159.00000,   140.93680,   109.93516,    85.27989,   168.50000,   258.47000
  99,   1,   1,   299.10394,   284.62396,   274.17001,   254.81000,   247.49001,   229.21001,   216.70839,   253.96126,   184.31711,   233.78056,   158.97554,   140.93683,   110.15719,    85.21413,   168.50000,   258.47000
 100,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70836,   253.96147,   184.31859,   233.80759,   159.00000,   140.94847,   110.30820,    85.16860,   168.50000,   258.47000
 101,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70833,   253.96169,   184.32007,   233.83463,   159.00000,   140.95784,   110.33214,    85.10236,   168.50000,   258.47000
 102,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70828,   253.96190,   184.32155,   233.85605,   159.00000,   140.97072,   110.33700,    85.05744,   168.50000,   258.47000
 103,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70825,   253.96211,   184.32303,   233.86969,   158.98039,   140.97705,   110.33700,    84.99103,   168.50000,   258.47000
 104,   1,   1,   299.10001,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70822,   253.96233,   184.32451,   233.89671,   159.00000,   140.98643,   110.16885,    84.99799,   168.50000,   258.47000
 105,   1,   1,   299.10001,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70819,   253.96246,   184.32599,   233.89578,   158.98376,   140.98329,   110.24737,    85.13392,   168.50000,   258.47000
 106,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70816,   253.96268,   184.32747,   233.90543,   158.99249,   140.99449,   110.33700,    84.96658,   168.50000,   258.47000
 107,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70811,   253.96289,   184.32895,   233.93246,   158.99925,   141.00020,   110.14233,    84.85142,   168.50000,   258.47000
 108,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70808,   253.96310,   184.33043,   233.95949,   159.00000,   141.00641,   109.95172,    84.94556,   168.50000,   258.47000
 109,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70805,   253.96324,   184.33191,   233.95856,   159.00000,   141.01329,   109.85654,    85.02090,   168.50000,   258.47000
 110,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70802,   253.96346,   184.33339,   233.95763,   158.98912,   141.02161,   109.76142,    85.02097,   168.50000,   258.47000
 111,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70799,   253.96367,   184.33487,   233.95670,   159.00000,   141.03656,   109.55778,    85.03986,   168.50000,   258.47000
 112,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70802,   253.96318,   184.33635,   233.95576,   158.99590,   141.04004,   109.58702,    85.08200,   168.50000,   258.47000
 113,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70801,   253.96306,   184.33783,   233.95483,   158.98315,   141.03792,   109.73146,    85.01012,   168.50000,   258.47000
 114,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70795,   253.96367,   184.33931,   233.96693,   159.00000,   141.03488,   109.72395,    84.99005,   168.50000,   258.47000
 115,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70805,   253.96230,   184.33664,   233.96164,   158.96693,   141.00584,   109.73502,    84.76476,   168.50000,   258.47000
 116,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70816,   253.96092,   184.33434,   233.96071,   159.00000,   140.99350,   109.78014,    84.64246,   168.50000,   258.47000
 117,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70825,   253.95979,   184.33148,   233.95978,   159.00000,   140.97784,   109.81357,    84.68266,   168.50000,   258.47000
 118,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70834,   253.95868,   184.33162,   233.95885,   158.98535,   140.96907,   109.84328,    84.69373,   168.50000,   258.47000
 119,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70837,   253.95818,   184.33310,   233.95792,   159.00000,   140.99066,   109.96193,    85.01357,   168.50000,   258.47000
 120,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70830,   253.95879,   184.33458,   233.95699,   159.00000,   140.99548,   109.94971,    85.07254,   168.50000,   258.47000
 121,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70833,   253.95830,   184.33606,   233.95605,   159.00000,   140.98012,   109.90257,    85.10236,   168.50000,   258.47000
 122,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70836,   253.95781,   184.33754,   233.95512,   158.95480,   140.97665,   110.01488,    85.20998,   168.50000,   258.47000
 123,   1,   1,   299.10394,   284.62396,   274.17001,   254.81000,   247.49001,   229.21001,   216.70839,   253.95731,   184.33902,   233.95419,   158.95938,   140.97649,   110.28031,    85.21255,   168.50000,   258.47000
 124,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70831,   253.95792,   184.34050,   233.96841,   158.97963,   140.98985,   110.22561,    85.09749,   168.50000,   258.47000
 125,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70830,   253.95793,   184.34198,   233.96748,   158.97595,   140.99371,   110.23316,    85.13935,   168.50000,   258.47000
 126,   1,   1,   299.10001,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70824,   253.95854,   184.34346,   233.96655,   158.96463,   141.01041,   110.29106,    85.06613,   168.50000,   258.47000
 127,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70819,   253.95876,   184.34494,   233.97314,   158.98503,   141.00244,   110.33700,    84.89872,   168.50000,   258.47000
 128,   1,   1,   299.10001,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70816,   253.95897,   184.34642,   233.97221,   159.00000,   140.98820,   110.33700,    84.87767,   168.50000,   258.47000
 129,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70813,   253.95918,   184.34285,   233.97128,   159.00000,   140.97716,   110.33700,    84.94823,   168.50000,   258.47000
