Varia por patamar?      ,    0,Unidade ,   m3/s,     4,     1,  2037,
Varia por serie?        ,    0
# de agentes            ,   16
Estg,Ser.,Pat.,PoR U1      ,Elf RapidsU1,GR U1       ,McA U1      ,DR U1       ,CF U1       ,TalR U1     ,MadridU1    ,TF U1       ,Tor U1      ,Ath U1 E    ,Ath U2 R    ,ES U1 E     ,ES U2 R     ,NeF U1 E    ,NeF U2 R    
  60,   1,   1,   632.29999,   633.40833,   633.62836,   630.09155,   632.59863,   632.85278,     0.00000,  1305.74902,   996.00000,  2017.01746,  3574.98120,     0.00000,  2774.41187,     0.00000,  2500.00000,     0.00000
  61,   1,   1,   632.29999,   632.29999,   632.29999,   632.29999,   630.08746,   631.74579,   709.63391,   636.00000,   996.00000,  1352.73669,  1750.00000,     0.00000,  2233.27612,     0.00000,  2500.00000,     0.00000
  62,   1,   1,   632.29999,   632.29999,   630.09155,   633.91937,   634.21802,   633.55286,     0.00000,   655.80121,   996.00000,  1680.87854,  2075.78516,     0.00000,  2832.18506,     0.00000,  2470.00610,     0.00000
  63,   1,   1,   632.29999,   631.19165,   632.29999,   630.68066,   631.19165,   630.23743,   709.64417,  1247.39587,   996.00000,  1687.09998,  1750.00000,     0.00000,  1750.00000,     0.00000,  2500.00000,     0.00000
  64,   1,   1,   632.29999,   633.40833,   632.29999,   633.91937,   632.29999,   632.15271,     0.00000,  2216.44336,  1097.98462,  2770.16113,  1750.00000,     0.00000,  1750.00000,     0.00000,  2500.00000,     0.00000
  65,   1,   1,   632.29999,   632.29999,   632.81250,   631.19525,   633.66565,   633.81042,     0.00000,  2230.88159,  1095.20605,  3924.48145,  1750.00000,     0.00000,  1000.00000,     0.00000,  2500.00000,     0.00000
  66,   1,   1,   632.29999,   631.19165,   631.78754,   631.78540,   630.38196,   630.64020,     0.00000,   636.00000,   996.00000,  1314.28613,  3891.38306,     0.00000,  2757.68555,     0.00000,  1000.00000,     0.00000
  67,   1,   1,   632.29999,   633.40833,   633.91937,   633.91937,   633.96069,   634.08844,  1323.62097,  2250.79004,  1102.89148,  1677.49121,  3872.38306,     0.00000,  4073.72754,     0.00000,  4359.45264,     0.00000
  68,   1,   1,   632.29999,   631.19165,   631.78894,   630.68066,   632.29999,   630.91821,  1295.20435,  2249.68848,  1103.39185,  2655.19995,  3831.99097,     0.00000,  3827.55469,     0.00000,  4106.42139,     0.00000
  69,   1,   1,   633.40009,   633.62836,   631.70563,   632.52002,   630.49200,   632.17133,  1323.43054,  2248.58765,  1103.89417,  3263.42432,  3014.54980,     0.00000,  4045.40991,     0.00000,  4367.17090,     0.00000
  70,   1,   1,   631.19989,   632.96008,   633.99451,   635.38855,   635.06262,   634.23596,  1323.33374,  2247.48779,  1104.39832,  3301.40967,  3082.70801,     0.00000,  3966.67432,     0.00000,  4342.61084,     0.00000
  71,   1,   1,   632.29999,   630.31158,   630.09155,   631.49408,   633.44128,   630.29041,   709.24957,  2102.51782,  1080.37378,  1687.09998,  1750.00000,     0.00000,  2500.00000,     0.00000,  3022.76221,     0.00000
  72,   1,   1,   633.40009,   633.62836,   633.91937,   630.31311,   629.79529,   632.77728,   709.20551,   636.00000,  1105.31750,  2850.07690,   342.00000,     0.00000,  2500.00000,     0.00000,  4255.80029,     0.00000
  73,   1,   1,   631.19989,   632.96008,   632.88910,   633.99268,   633.26123,   635.35754,     0.00000,   753.11261,  1105.82727,  2655.19995,  1934.40137,     0.00000,  3655.27295,     0.00000,  1750.00000,     0.00000
  74,   1,   1,   632.29999,   630.31158,   632.29999,   632.29999,   633.14636,   631.61829,     0.00000,   636.00000,  1072.09265,  1885.01318,  2500.00000,     0.00000,   916.22711,     0.00000,   791.55316,     0.00000
  75,   1,   1,   632.29999,   632.29999,   630.09155,   630.09155,   630.08746,   630.42267,     0.00000,   636.00000,   996.00000,  1342.81958,  2500.00000,     0.00000,   419.51782,     0.00000,   791.50262,     0.00000
  76,   1,   1,   632.29999,   633.40833,   634.50842,   634.50842,   633.40833,   634.30939,     0.00000,   636.00000,   996.00000,  1974.83960,  1000.00000,     0.00000,  1000.00000,     0.00000,  1000.00000,     0.00000
  77,   1,   1,   632.29999,   631.19165,   631.19989,   630.09155,   631.19165,   630.51129,     0.00000,   636.00000,   996.00000,  1337.09167,  1000.00000,     0.00000,  1000.00000,     0.00000,   791.99878,     0.00000
  78,   1,   1,   632.29999,   632.29999,   631.19165,   632.29999,   631.19580,   631.74786,   253.00000,   636.00000,   996.00000,  1342.39294,  1000.00000,     0.00000,   415.66699,     0.00000,   791.82007,     0.00000
  79,   1,   1,   632.29999,   633.40833,   634.50842,   633.91937,   634.21802,   633.40564,     0.00000,   636.00000,   996.00000,  1609.59729,  1750.00000,     0.00000,   414.07956,     0.00000,   792.55237,     0.00000
  80,   1,   1,   632.29999,   631.19165,   630.09155,   630.68066,   631.19165,   630.08813,     0.00000,   636.00000,   996.00000,  1349.84595,  1000.00000,     0.00000,  2500.00000,     0.00000,   792.47577,     0.00000
  81,   1,   1,   632.29999,   632.29999,   634.72845,   632.29999,   632.59863,   633.81250,     0.00000,   636.00000,  1107.23425,  1687.09998,  1750.00000,     0.00000,  2500.00000,     0.00000,  1349.81470,     0.00000
  82,   1,   1,   632.29999,   633.40833,   632.96008,   634.13910,   633.21954,   631.59924,     0.00000,   636.00000,  1107.75134,  1687.09998,  1000.00000,     0.00000,   416.36444,     0.00000,  1430.55371,     0.00000
  83,   1,   1,   632.29999,   631.19165,   629.21149,   631.34100,   632.74005,   633.00079,     0.00000,   636.00000,  1108.27063,  1996.40259,  1370.77979,     0.00000,   464.01538,     0.00000,   872.40955,     0.00000
  84,   1,   1,   632.29999,   632.29999,   634.72845,   633.62836,   631.37634,   631.80347,     0.00000,   636.00000,  1108.79175,  1377.79749,  2500.00000,     0.00000,  2500.00000,     0.00000,   789.67523,     0.00000
  85,   1,   1,   632.29999,   633.40833,   632.96008,   632.29999,   634.07251,   634.08539,     0.00000,   636.00000,  1109.31494,  2746.23218,  1750.00000,     0.00000,  1000.00000,     0.00000,  1981.23022,     0.00000
  86,   1,   1,   632.29999,   631.19165,   629.21149,   630.09155,   630.08746,   630.95258,     0.00000,   636.00000,   996.00000,  1341.97559,  1000.00000,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
  87,   1,   1,   632.29999,   632.29999,   632.29999,   632.29999,   631.19580,   633.83002,     0.00000,   636.00000,  1109.92603,  1818.96155,  1297.89246,     0.00000,   509.19217,     0.00000,  1000.00000,     0.00000
  88,   1,   1,   632.29999,   632.29999,   633.40833,   632.29999,   632.29999,   630.97437,     0.00000,   861.04401,  1110.45361,  2204.84302,  1750.00000,     0.00000,  2500.00000,     0.00000,  1000.00000,     0.00000
  89,   1,   1,   632.29999,   632.29999,   631.19165,   632.81250,   633.66455,   631.74719,     0.00000,   975.40424,  1110.98328,  2770.08716,  2344.89673,     0.00000,   414.07956,     0.00000,  1750.00000,     0.00000
  90,   1,   1,   632.29999,   632.29999,   632.29999,   631.78754,   631.19165,   630.64227,     0.00000,  1359.69470,  1111.51501,  3266.91064,  1167.91101,     0.00000,  2500.00000,     0.00000,   831.86365,     0.00000
  91,   1,   1,   632.29999,   633.40833,   633.91937,   633.91937,   633.96179,   634.08789,  1051.52332,  2250.59497,  1112.04883,  3302.44727,  1750.00000,     0.00000,  3886.55737,     0.00000,  3757.77515,     0.00000
  92,   1,   1,   632.29999,   631.19165,   630.68066,   631.78894,   632.85419,   632.42810,  1051.36841,  2249.49341,  1112.29944,  3301.34521,  1750.00000,     0.00000,  3721.04663,     0.00000,  3900.47388,     0.00000
  93,   1,   1,   633.40009,   633.62836,   632.29999,   631.70563,   630.63898,   631.47113,  1051.21350,  2248.39282,  1112.29944,  3300.24390,  1750.00000,     0.00000,  3175.00928,     0.00000,  4340.93457,     0.00000
  94,   1,   1,   631.19989,   632.96008,   634.50842,   633.99451,   633.95837,   634.51361,  1117.72290,  2247.29321,  1112.29944,  3402.73877,  1343.30237,     0.00000,  3451.71240,     0.00000,  4390.52734,     0.00000
  95,   1,   1,   632.29999,   630.31158,   630.09155,   630.09155,   630.93469,   630.64093,     0.00000,  2235.84619,  1112.29944,  3298.04443,  1750.00000,     0.00000,  2844.68262,     0.00000,  1750.00000,     0.00000
  96,   1,   1,   633.40009,   633.62836,   632.29999,   633.91937,   633.11377,   633.40430,   709.78357,  2191.32178,  1112.29944,  3516.90576,   381.94846,     0.00000,  3188.73779,     0.00000,  1750.00000,     0.00000
  97,   1,   1,   631.19989,   632.96008,   634.50842,   632.88910,   633.40424,   632.44653,     0.00000,  2187.80933,  1112.29944,  1256.99219,   342.00000,     0.00000,  2500.00000,     0.00000,  4493.02783,     0.00000
  98,   1,   1,   632.29999,   630.31158,   630.60693,   632.29999,   631.48621,   630.91864,     0.00000,   636.00000,   583.50391,  1520.40979,  3917.41797,     0.00000,   441.63062,     0.00000,  1750.00000,     0.00000
  99,   1,   1,   632.29999,   632.29999,   632.29779,   630.09155,   631.19580,   634.36462,     0.00000,   636.00000,   996.00000,  1626.74109,  3841.90332,     0.00000,  1000.00000,     0.00000,  1000.00000,     0.00000
 100,   1,   1,   632.29999,   632.29999,   631.78687,   634.50842,   632.29999,   631.33960,     0.00000,   636.00000,   665.04736,  1687.09998,  3080.88428,     0.00000,   428.35736,     0.00000,   792.12518,     0.00000
 101,   1,   1,   632.29999,   632.29999,   632.29999,   631.19989,   633.96252,   631.34100,     0.00000,   636.00000,   624.77997,  1687.09998,  3108.94971,     0.00000,   422.62030,     0.00000,   792.83496,     0.00000
 102,   1,   1,   632.29999,   632.29999,   632.29999,   631.19165,   630.08746,   631.74786,     0.00000,   636.00000,   768.42822,  1626.14355,  2500.00000,     0.00000,  1061.31531,     0.00000,   793.30615,     0.00000
 103,   1,   1,   632.29999,   632.29999,   633.91937,   634.50842,   633.95837,   634.23688,     0.00000,   636.00000,   996.00000,  2461.66211,  2511.32544,     0.00000,   463.22992,     0.00000,  1750.00000,     0.00000
 104,   1,   1,   633.40009,   632.52002,   630.68066,   630.09155,   631.19165,   632.02496,     0.00000,   636.00000,   996.00000,  1327.59998,  2446.69873,     0.00000,  2500.00000,     0.00000,   794.72797,     0.00000
 105,   1,   1,   632.29999,   634.28839,   634.13910,   634.72845,   632.41003,   632.02289,     0.00000,   636.00000,   663.39990,  2125.35767,  1786.24109,     0.00000,  2500.00000,     0.00000,  1250.39795,     0.00000
 106,   1,   1,   632.29999,   632.29999,   633.54944,   634.07117,   635.50818,   632.57501,   710.22864,   636.00000,   572.04285,  1403.56104,  1750.00000,     0.00000,  2500.00000,     0.00000,   788.96906,     0.00000
 107,   1,   1,   631.19989,   630.97162,   629.21149,   628.10034,   629.97742,   630.69525,   253.00000,   636.00000,   332.00000,   875.78558,  2500.00000,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
 108,   1,   1,   633.40009,   631.63995,   634.13910,   634.72845,   631.41443,   635.06470,     0.00000,   636.00000,   996.00000,  2505.29663,  2500.00000,     0.00000,  1000.00000,     0.00000,  2533.57324,     0.00000
 109,   1,   1,   632.29999,   634.28839,   633.54944,   632.96008,   634.95258,   632.74280,     0.00000,   636.00000,   748.54230,  2038.13818,  1750.00000,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
 110,   1,   1,   631.19989,   630.97162,   629.21149,   629.21149,   629.97742,   629.59033,   253.00000,   636.00000,   332.00000,   878.98706,  2500.00000,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
 111,   1,   1,   632.29999,   631.41992,   632.29999,   632.29999,   630.75574,   633.18353,   523.38678,   636.00000,   332.00000,  1325.97827,  1750.00000,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
 112,   1,   1,   632.29999,   632.29999,   632.29999,   633.40833,   632.85419,   632.46503,     0.00000,   636.00000,   900.33820,  1687.09998,  1818.12500,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
 113,   1,   1,   632.29999,   633.40833,   632.29999,   631.19165,   632.29999,   630.36658,     0.00000,   636.00000,   750.38422,  1687.09998,  1750.00000,     0.00000,  2500.00000,     0.00000,  2681.65869,     0.00000
 114,   1,   1,   632.29999,   631.19165,   632.29999,   632.29999,   631.74585,   631.80493,     0.00000,   636.00000,   433.14124,  1944.47693,  3812.10645,     0.00000,  2500.00000,     0.00000,   788.96790,     0.00000
 115,   1,   1,   632.29999,   633.40833,   632.29999,   633.91937,   634.21802,   633.68268,     0.00000,   636.00000,   996.00000,  1739.53064,  3893.63916,     0.00000,  3907.73169,     0.00000,  4280.79443,     0.00000
 116,   1,   1,   632.29999,   632.29999,   632.52002,   630.68066,   632.29999,   632.02289,   710.53070,   636.00000,   996.00000,  1770.13330,  3877.34521,     0.00000,  2726.97437,     0.00000,  4231.20117,     0.00000
 117,   1,   1,   632.29999,   632.29999,   635.38855,   632.29999,   630.38196,   631.87634,   710.48645,   636.00000,   996.00000,  2144.78516,  3298.52539,     0.00000,  3042.60693,     0.00000,  4336.35352,     0.00000
 118,   1,   1,   632.29999,   632.29999,   632.29999,   634.50842,   634.51257,   634.36462,   710.44220,   636.00000,   996.00000,  2577.56812,  2577.21582,     0.00000,  3733.18237,     0.00000,  4252.15332,     0.00000
 119,   1,   1,   632.29999,   631.19165,   630.38721,   630.09155,   632.29999,   630.23541,   710.39795,   636.00000,   975.71887,  1687.09998,   342.00000,     0.00000,  2500.00000,     0.00000,  2184.83447,     0.00000
 120,   1,   1,   632.29999,   632.29999,   631.12427,   632.29999,   630.08746,   632.44727,     0.00000,   636.00000,   975.53595,  1687.09998,  2500.00000,     0.00000,  2812.72144,     0.00000,   792.08038,     0.00000
 121,   1,   1,   632.29999,   632.29999,   635.38855,   634.50842,   634.51257,   634.51190,  1018.04150,  1183.06079,   996.00000,  2788.31812,  3858.23657,     0.00000,  1750.00000,     0.00000,  1000.00000,     0.00000
 122,   1,   1,   632.29999,   632.29999,   630.97162,   630.60693,   632.55768,   631.19373,   710.32111,   636.00000,   996.00000,  1371.67847,  2836.48315,     0.00000,  2500.00000,     0.00000,  2671.69873,     0.00000
 123,   1,   1,   632.29999,   632.29999,   630.83490,   632.29779,   630.34406,   631.19440,   710.27686,   636.00000,   970.92560,  1381.78442,  2500.00000,     0.00000,  2500.00000,     0.00000,  1930.05200,     0.00000
 124,   1,   1,   632.29999,   632.29999,   631.78491,   631.78687,   632.04230,   633.53510,     0.00000,   636.00000,   971.22479,  1652.99573,  1000.00000,     0.00000,  2500.00000,     0.00000,  2500.00000,     0.00000
