Varia por patamar?      ,    0,Unidade ,     MW,     4,     1,  2037,
Varia por serie?        ,    0
# de agentes            ,   16
Estg,Ser.,Pat.,PoR U1      ,Elf RapidsU1,GR U1       ,McA U1      ,DR U1       ,CF U1       ,TalR U1     ,MadridU1    ,TF U1       ,Tor U1      ,Ath U1 E    ,Ath U2 R    ,ES U1 E     ,ES U2 R     ,NeF U1 E    ,NeF U2 R    
  18,   1,   1,    65.64944,    53.56799,    92.44015,    39.32635,    92.29839,    65.28926,     0.00000,    69.60831,   197.03149,   306.29083,   863.87885,     0.00000,   389.26385,     0.00000,   372.81805,     0.00000
  19,   1,   1,    65.67662,    53.63260,    92.44015,    39.32635,    92.57667,    65.41633,   247.39204,   175.26566,   197.02304,   431.31262,   896.18274,     0.00000,   898.01630,     0.00000,   703.49042,     0.00000
  20,   1,   1,    65.67662,    53.53920,    92.44015,    39.32635,    92.41586,    65.24760,   247.37515,   154.55182,   197.01459,   515.25690,   672.55444,     0.00000,   624.39050,     0.00000,  1139.87158,     0.00000
  21,   1,   1,    65.64944,    53.48988,    92.77568,    39.44044,    92.38847,    65.19080,   247.35826,   154.55182,   197.00612,   539.03699,   672.57678,     0.00000,   555.02789,     0.00000,  1185.14612,     0.00000
  22,   1,   1,    65.67662,    53.64790,    92.51780,    39.40386,    92.80072,    65.46025,   247.34137,   207.92076,   196.99767,   538.07635,   593.25439,     0.00000,   555.02789,     0.00000,  1206.52563,     0.00000
  23,   1,   1,    65.67662,    53.53925,    92.22643,    39.13474,    92.28245,    65.27957,     0.00000,    69.60831,   196.98921,   317.86591,   471.06735,     0.00000,   315.37024,     0.00000,   286.50708,     0.00000
  24,   1,   1,    65.64944,    53.47461,    92.27841,    39.46336,    92.19122,    65.41618,     0.00000,    69.60831,   196.98076,   293.29083,   472.13754,     0.00000,   389.26385,     0.00000,   679.59320,     0.00000
  25,   1,   1,    65.64944,    53.56799,    92.43994,    39.39460,    92.81668,    65.37855,     0.00000,    69.60831,   196.97231,   384.08777,   472.13681,     0.00000,   389.26385,     0.00000,   588.00189,     0.00000
  26,   1,   1,    65.67662,    53.63257,    92.60162,    39.18933,    92.33546,    65.16220,   247.38672,    69.60831,   196.96385,   270.99823,   460.09723,     0.00000,   555.02789,     0.00000,   286.30643,     0.00000
  27,   1,   1,    65.64944,    53.47463,    92.20383,    39.42681,    92.21233,    65.23795,   247.36983,    69.60831,   196.95540,   240.32793,   213.96022,     0.00000,   389.26385,     0.00000,   287.02664,     0.00000
  28,   1,   1,    65.67662,    53.64790,    92.74360,    39.36289,    92.73688,    65.51690,     0.00000,    69.60831,   196.94693,   369.90906,   425.10446,     0.00000,    94.00000,     0.00000,   500.19385,     0.00000
  29,   1,   1,    65.64944,    53.47465,    92.11800,    39.18933,    92.13758,    65.07464,    84.00455,    69.60831,   149.83136,   239.35005,   271.46411,     0.00000,   554.92365,     0.00000,   286.78452,     0.00000
  30,   1,   1,    65.64944,    53.56799,    92.44015,    39.35814,    92.29283,    65.33099,   247.38101,   116.30781,   197.02144,   304.89966,   354.98468,     0.00000,    94.00000,     0.00000,   327.16022,     0.00000
  31,   1,   1,    65.67662,    53.64790,    92.74360,    39.32639,    92.61389,    65.41833,   247.36412,   208.26305,   197.01299,   567.56702,   283.01016,     0.00000,    94.00000,     0.00000,   344.17004,     0.00000
  32,   1,   1,    65.64944,    53.47460,    92.35464,    39.29451,    92.21788,    65.03297,   247.34723,    69.60831,   197.00453,   262.44577,   672.77631,     0.00000,   555.02789,     0.00000,   286.77432,     0.00000
  33,   1,   1,    65.73354,    53.58658,    92.20351,    39.37177,    92.59256,    65.42979,     0.00000,    69.60831,   196.99608,   305.02557,   895.50696,     0.00000,   555.02789,     0.00000,   575.04901,     0.00000
  34,   1,   1,    65.64964,    53.70672,    92.67637,    39.48618,    92.49507,    65.28931,   247.35109,    69.60831,   196.98761,   305.14670,   534.18860,     0.00000,   555.02789,     0.00000,   670.72937,     0.00000
  35,   1,   1,    65.56554,    53.53595,    92.50745,    39.31270,    92.74760,    65.28174,     0.00000,    69.60831,   196.97916,   369.24347,   524.09113,     0.00000,   555.02789,     0.00000,   590.28491,     0.00000
  36,   1,   1,    65.64944,    53.40048,    92.11800,    39.21715,    92.11140,    65.26625,   211.76050,    69.60831,   196.97070,   240.24391,   524.39465,     0.00000,   554.91650,     0.00000,   495.39172,     0.00000
  37,   1,   1,    65.67662,    53.63260,    92.44015,    39.38095,    92.35202,    65.43516,   247.34334,   150.05484,   196.96225,   268.73453,   492.29550,     0.00000,    94.00000,     0.00000,   495.56952,     0.00000
  38,   1,   1,    65.67662,    53.53914,    92.67637,    39.32635,    92.64051,    65.41286,     0.00000,    89.03028,   196.95380,   334.07370,   447.61609,     0.00000,   398.88458,     0.00000,   495.00458,     0.00000
  39,   1,   1,    65.64944,    53.47463,    92.20393,    39.32635,    92.25506,    65.04469,   247.34720,    69.60831,   196.94534,   251.46014,   134.66974,     0.00000,   555.02789,     0.00000,   495.10345,     0.00000
  40,   1,   1,    65.67662,    53.63255,    92.67637,    39.32635,    92.41586,    65.46025,   290.68246,   166.79489,   196.93689,   394.65591,   348.28168,     0.00000,   388.80096,     0.00000,   495.42374,     0.00000
  41,   1,   1,    65.64944,    53.47461,    92.27900,    39.32635,    92.41586,    65.19808,   247.30530,    72.29024,   196.92842,   382.91183,   672.71649,     0.00000,   222.99290,     0.00000,   495.34406,     0.00000
  42,   1,   1,    65.64944,    53.56800,    92.36508,    39.32635,    92.41586,    65.23222,     0.00000,    69.60831,   196.91997,   304.81796,  1080.50696,     0.00000,   657.94128,     0.00000,   287.86209,     0.00000
  43,   1,   1,    65.67662,    53.63255,    92.67637,    39.32635,    92.57667,    65.40317,   419.37018,   208.44550,   196.91151,   545.25134,  1076.33997,     0.00000,   883.39850,     0.00000,  1099.36951,     0.00000
  44,   1,   1,    65.64944,    53.47463,    92.20393,    39.32635,    92.25506,    65.17542,   419.33029,   208.13023,   196.90306,   545.37854,  1074.88452,     0.00000,   883.78278,     0.00000,  1102.06860,     0.00000
  45,   1,   1,    65.64944,    53.56798,    92.47224,    39.47701,    92.59203,    65.34637,   444.24442,   211.17186,   208.00000,   643.93524,  1109.41211,     0.00000,   908.25330,     0.00000,  1294.26697,     0.00000
  46,   1,   1,    65.76072,    53.66645,    92.87194,    39.40555,    92.88132,    65.40317,   444.22363,   211.06589,   208.00000,   642.92749,  1112.15735,     0.00000,   908.44165,     0.00000,  1291.48804,     0.00000
  47,   1,   1,    65.53836,    53.53024,    92.32259,    39.16652,    92.19666,    65.29475,   247.09959,    69.60831,   196.79826,   242.66898,   978.47595,     0.00000,   708.58862,     0.00000,   703.41156,     0.00000
  48,   1,   1,    65.67662,    53.55850,    92.15032,    39.25756,    92.30934,    65.51704,   247.08273,    69.60831,   196.78981,   246.09598,   672.46893,     0.00000,   555.02789,     0.00000,  1159.06067,     0.00000
  49,   1,   1,    65.67662,    53.55449,    92.66838,    39.32626,    92.17451,    65.26283,   247.06589,    69.60831,   196.78136,   249.43298,   671.89117,     0.00000,   555.02789,     0.00000,  1156.11829,     0.00000
  50,   1,   1,    65.64944,    53.48988,    92.42154,    39.39502,    92.49606,    65.17368,   317.23090,    69.60831,   196.77290,   330.36887,   672.38702,     0.00000,   555.02789,     0.00000,   701.96240,     0.00000
  51,   1,   1,    65.64944,    53.56806,    92.11800,    39.22584,    92.53944,    65.27969,   361.97168,    69.60831,   196.76445,   386.26370,   672.36609,     0.00000,   658.77502,     0.00000,   494.33798,     0.00000
  52,   1,   1,    65.64944,    53.58328,    92.74360,    39.46336,    92.45855,    65.23209,     0.00000,    69.60831,   196.75600,   252.23033,   797.94946,     0.00000,   555.02789,     0.00000,   695.48059,     0.00000
  53,   1,   1,    65.64944,    53.56806,    92.11800,    39.18933,    92.25506,    65.24775,   247.00131,    69.60831,   196.74754,   254.03197,   665.09589,     0.00000,   555.02789,     0.00000,   563.48907,     0.00000
  54,   1,   1,    65.64944,    53.56799,    92.44015,    39.32635,    92.41646,    65.46218,     0.00000,    69.60831,   196.73907,   311.90320,   672.25244,     0.00000,   613.90851,     0.00000,   702.92407,     0.00000
  55,   1,   1,    65.67662,    53.63255,    92.67637,    39.46336,    92.41527,    65.13349,     0.00000,   109.88147,   196.73062,   349.41089,  1052.69312,     0.00000,   555.02789,     0.00000,   703.03802,     0.00000
  56,   1,   1,    65.67662,    53.53925,    92.20393,    39.28998,    92.69435,    65.34631,     0.00000,    96.81594,   196.72217,   390.98959,   672.15784,     0.00000,   908.28589,     0.00000,   703.20892,     0.00000
  57,   1,   1,    65.64944,    53.47458,    92.44015,    39.22570,    92.09485,    65.17542,   247.04671,    69.60831,   196.71371,   258.24863,   471.64914,     0.00000,   555.02789,     0.00000,  1151.51208,     0.00000
  58,   1,   1,    65.67662,    53.63254,    92.70842,    39.42681,    92.57645,    65.50181,     0.00000,    81.66870,   196.70526,   324.72861,  1047.11926,     0.00000,   615.43689,     0.00000,   703.06055,     0.00000
  59,   1,   1,    65.64944,    53.47461,    92.30026,    39.36289,    92.41527,    65.16032,   272.18790,    69.60831,   196.69681,   386.04300,   620.40680,     0.00000,   699.34235,     0.00000,   703.24719,     0.00000
  60,   1,   1,    65.67662,    53.64790,    92.61526,    39.18933,    92.45919,    65.34623,     0.00000,   128.37376,   196.68835,   361.57452,   959.33130,     0.00000,   615.67804,     0.00000,   703.55536,     0.00000
  61,   1,   1,    65.67662,    53.55449,    92.42154,    39.32635,    92.09485,    65.23221,   247.04979,    69.60831,   196.67990,   263.33353,   471.49969,     0.00000,   496.07690,     0.00000,   703.64429,     0.00000
  62,   1,   1,    65.67662,    53.53927,    92.11800,    39.42681,    92.69415,    65.41833,     0.00000,    71.34572,   196.67143,   312.43607,   558.57812,     0.00000,   628.44702,     0.00000,   695.26093,     0.00000
  63,   1,   1,    65.64944,    53.47458,    92.44015,    39.22588,    92.25506,    65.07686,   247.05370,   123.25371,   196.66298,   313.38931,   471.47412,     0.00000,   389.26385,     0.00000,   703.64429,     0.00000
  64,   1,   1,    65.67662,    53.63260,    92.44015,    39.42681,    92.41586,    65.27412,     0.00000,   208.28036,   207.59001,   473.54974,   471.47961,     0.00000,   389.26385,     0.00000,   703.24469,     0.00000
  65,   1,   1,    65.67662,    53.53918,    92.51491,    39.25781,    92.61400,    65.44487,     0.00000,   209.48260,   207.24460,   638.66272,   471.52393,     0.00000,   223.49983,     0.00000,   702.76508,     0.00000
  66,   1,   1,    65.64944,    53.47459,    92.36539,    39.29442,    92.13758,    65.11834,     0.00000,    69.60831,   196.56064,   254.62383,  1043.90991,     0.00000,   611.98126,     0.00000,   287.18591,     0.00000
  67,   1,   1,    65.67662,    53.63255,    92.67637,    39.42681,    92.65681,    65.47350,   419.20059,   211.14914,   208.00000,   312.25662,  1038.74377,     0.00000,   902.51044,     0.00000,  1219.06165,     0.00000
  68,   1,   1,    65.64944,    53.47459,    92.36561,    39.22588,    92.41586,    65.14697,   411.31888,   211.04320,   208.00000,   458.15567,  1027.87866,     0.00000,   848.21143,     0.00000,  1148.68994,     0.00000
  69,   1,   1,    65.76072,    53.65117,    92.35345,    39.34000,    92.15354,    65.27605,   419.12210,   210.93735,   208.00000,   547.63550,   809.38757,     0.00000,   896.10156,     0.00000,  1220.89929,     0.00000
  70,   1,   1,    65.56554,    53.61012,    92.66865,    39.51796,    92.81668,    65.48869,   419.08228,   210.83159,   208.00000,   553.12360,   827.61139,     0.00000,   878.28217,     0.00000,  1213.90637,     0.00000
  71,   1,   1,    65.64944,    53.40048,    92.11800,    39.27635,    92.58145,    65.08231,   246.90311,   198.28424,   205.40076,   314.35446,   471.39142,     0.00000,   554.81659,     0.00000,   847.41064,     0.00000
  72,   1,   1,    65.76072,    53.65109,    92.67637,    39.20308,    92.05246,    65.33846,   246.88628,    69.60831,   208.00000,   485.68338,    94.27103,     0.00000,   554.32556,     0.00000,  1189.18933,     0.00000
  73,   1,   1,    65.56554,    53.61012,    92.50745,    39.43136,    92.55533,    65.60422,     0.00000,    79.88406,   208.00000,   455.10153,   520.77979,     0.00000,   807.80597,     0.00000,   493.62521,     0.00000
  74,   1,   1,    65.64944,    53.41570,    92.42154,    39.32635,    92.53866,    65.21908,     0.00000,    69.60831,   204.37131,   340.85776,   671.99780,     0.00000,   203.02357,     0.00000,   230.00000,     0.00000
  75,   1,   1,    65.64944,    53.56806,    92.11800,    39.18933,    92.09485,    65.09593,     0.00000,    69.60831,   196.17456,   261.08713,   671.97229,     0.00000,    94.00000,     0.00000,   230.00000,     0.00000
  76,   1,   1,    65.67662,    53.64790,    92.74360,    39.46336,    92.57667,    65.49625,     0.00000,    69.60831,   196.16611,   354.36844,   270.73297,     0.00000,   223.14384,     0.00000,   286.93491,     0.00000
  77,   1,   1,    65.64944,    53.47461,    92.27968,    39.18933,    92.25506,    65.10506,     0.00000,    69.60831,   196.15765,   259.78964,   270.76300,     0.00000,   223.14461,     0.00000,   230.00000,     0.00000
  78,   1,   1,    65.64944,    53.56802,    92.27848,    39.32635,    92.25565,    65.23243,    83.97834,    69.60831,   196.14920,   260.99048,   270.77502,     0.00000,    94.00000,     0.00000,   230.00000,     0.00000
  79,   1,   1,    65.67662,    53.64790,    92.74360,    39.42681,    92.69415,    65.40317,     0.00000,    69.60831,   196.14073,   301.02368,   471.49915,     0.00000,    94.00000,     0.00000,   230.00000,     0.00000
  80,   1,   1,    65.64944,    53.47465,    92.11800,    39.22588,    92.25506,    65.06148,     0.00000,    69.60831,   196.13228,   262.67871,   270.78232,     0.00000,   555.02789,     0.00000,   230.00000,     0.00000
  81,   1,   1,    65.64944,    53.58328,    92.77568,    39.32635,    92.45919,    65.44508,     0.00000,    69.60831,   208.00000,   313.00320,   471.50720,     0.00000,   554.56470,     0.00000,   384.40067,     0.00000
  82,   1,   1,    65.67662,    53.64790,    92.51780,    39.44044,    92.54928,    65.21712,     0.00000,    69.60831,   208.00000,   312.71890,   270.79495,     0.00000,    94.00000,     0.00000,   407.10754,     0.00000
  83,   1,   1,    65.64944,    53.47468,    91.98962,    39.26685,    92.47971,    65.36147,     0.00000,    69.60831,   208.00000,   357.96649,   370.04718,     0.00000,   104.84584,     0.00000,   252.64680,     0.00000
  84,   1,   1,    65.64944,    53.58328,    92.77568,    39.40876,    92.28185,    65.23816,     0.00000,    69.60831,   208.00000,   266.79233,   672.04224,     0.00000,   554.99146,     0.00000,   230.00000,     0.00000
  85,   1,   1,    65.67662,    53.64790,    92.51780,    39.32635,    92.67303,    65.47319,     0.00000,    69.60831,   208.00000,   468.73090,   471.51944,     0.00000,   223.49983,     0.00000,   559.64343,     0.00000
  86,   1,   1,    65.64944,    53.47468,    91.98962,    39.18933,    92.09485,    65.15051,     0.00000,    69.60831,   195.86678,   260.89594,   270.83472,     0.00000,   555.02789,     0.00000,   702.92767,     0.00000
  87,   1,   1,    65.64944,    53.56799,    92.44015,    39.32635,    92.25565,    65.44688,     0.00000,    69.60831,   208.00000,   331.79169,   350.57025,     0.00000,   114.90135,     0.00000,   287.74866,     0.00000
  88,   1,   1,    65.64944,    53.56795,    92.60182,    39.32635,    92.41586,    65.15276,     0.00000,    89.35423,   208.00000,   388.93594,   471.58154,     0.00000,   554.94147,     0.00000,   287.69958,     0.00000
  89,   1,   1,    65.64944,    53.56802,    92.27848,    39.35814,    92.61385,    65.23236,     0.00000,    99.38849,   208.00000,   472.35989,   630.63177,     0.00000,    94.00000,     0.00000,   495.56952,     0.00000
  90,   1,   1,    65.64944,    53.56799,    92.44015,    39.29455,    92.25506,    65.11855,     0.00000,   133.10709,   208.00000,   544.64880,   315.84546,     0.00000,   555.02789,     0.00000,   241.76453,     0.00000
  91,   1,   1,    65.67662,    53.63255,    92.67637,    39.42681,    92.65697,    65.47344,   343.53574,   211.13037,   208.00000,   549.22656,   471.69489,     0.00000,   860.15015,     0.00000,  1052.71179,     0.00000
  92,   1,   1,    65.64944,    53.47463,    92.20393,    39.29464,    92.49626,    65.30249,   343.48322,   211.02444,   207.96979,   548.42352,   471.74985,     0.00000,   822.69183,     0.00000,  1092.34924,     0.00000
  93,   1,   1,    65.76072,    53.65115,    92.44015,    39.28947,    92.17487,    65.20392,   343.43069,   210.91862,   207.91290,   547.62103,   471.80478,     0.00000,   701.53186,     0.00000,  1214.38379,     0.00000
  94,   1,   1,    65.56554,    53.61012,    92.74360,    39.43147,    92.65647,    65.51729,   361.99963,   210.81288,   207.85602,   561.82391,   363.02267,     0.00000,   761.73627,     0.00000,  1227.54944,     0.00000
  95,   1,   1,    65.64944,    53.40048,    92.11800,    39.18933,    92.21777,    65.11842,     0.00000,   209.83630,   207.79913,   545.80725,   471.93259,     0.00000,   627.12085,     0.00000,   494.85846,     0.00000
  96,   1,   1,    65.76072,    53.65115,    92.44015,    39.42681,    92.53394,    65.40303,   247.10690,   206.07611,   207.74225,   576.30487,   105.57307,     0.00000,   702.21997,     0.00000,   495.47922,     0.00000
  97,   1,   1,    65.56554,    53.61012,    92.74360,    39.36289,    92.57607,    65.30439,     0.00000,   205.76793,   207.68538,   241.64583,    94.95747,     0.00000,   549.23938,     0.00000,  1256.73376,     0.00000
  98,   1,   1,    65.64944,    53.40046,    92.19318,    39.32635,    92.29779,    65.14702,     0.00000,    69.60831,   114.71285,   281.96194,  1051.40320,     0.00000,    94.00000,     0.00000,   494.89130,     0.00000
  99,   1,   1,    65.64944,    53.56799,    92.43983,    39.18933,    92.25565,    65.50195,     0.00000,    69.60831,   195.42772,   298.73456,  1031.13867,     0.00000,   219.05762,     0.00000,   286.96124,     0.00000
 100,   1,   1,    65.64944,    53.56800,    92.36530,    39.46336,    92.41586,    65.19038,     0.00000,    69.60831,   130.78020,   308.31155,   827.68530,     0.00000,    94.00000,     0.00000,   230.00000,     0.00000
 101,   1,   1,    65.64944,    53.56799,    92.44015,    39.25810,    92.65707,    65.19052,     0.00000,    69.60831,   123.03365,   308.89801,   835.13623,     0.00000,    94.00000,     0.00000,   230.00000,     0.00000
 102,   1,   1,    65.64944,    53.56799,    92.44015,    39.25759,    92.09485,    65.23243,     0.00000,    69.60831,   151.22346,   300.16693,   672.34918,     0.00000,   236.37885,     0.00000,   230.00000,     0.00000
 103,   1,   1,    65.64944,    53.56793,    92.67637,    39.46336,    92.65647,    65.48878,     0.00000,    69.60831,   195.74962,   423.02438,   675.35083,     0.00000,   104.86362,     0.00000,   493.94901,     0.00000
 104,   1,   1,    65.73354,    53.58658,    92.20393,    39.18933,    92.25506,    65.26097,     0.00000,    69.60831,   195.74117,   255.45767,   658.06580,     0.00000,   555.02789,     0.00000,   230.00000,     0.00000
 105,   1,   1,    65.64964,    53.70671,    92.70842,    39.47701,    92.43182,    65.26076,     0.00000,    69.60831,   130.77187,   373.39359,   481.47589,     0.00000,   555.02789,     0.00000,   356.30524,     0.00000
 106,   1,   1,    65.64964,    53.55449,    92.60374,    39.40555,    92.88132,    65.31762,   247.27675,    69.60831,   112.86053,   266.54034,   471.79474,     0.00000,   555.02789,     0.00000,   230.00000,     0.00000
 107,   1,   1,    65.53836,    53.45614,    91.98962,    39.06580,    92.07889,    65.12401,    83.99710,    69.60831,    65.41977,   160.13234,   672.27161,     0.00000,   554.91998,     0.00000,   703.64429,     0.00000
 108,   1,   1,    65.73354,    53.51229,    92.70842,    39.47701,    92.28738,    65.57405,     0.00000,    69.60831,   196.25085,   430.54318,   672.22577,     0.00000,   223.49983,     0.00000,   712.79822,     0.00000
 109,   1,   1,    65.64964,    53.72207,    92.60374,    39.36730,    92.80072,    65.33490,     0.00000,    69.60831,   147.91089,   360.61890,   471.72986,     0.00000,   555.02789,     0.00000,   702.82715,     0.00000
 110,   1,   1,    65.53836,    53.45614,    91.98962,    39.13474,    92.07889,    65.01021,    84.00030,    69.60831,    65.52756,   160.81807,   672.22473,     0.00000,   555.02789,     0.00000,   702.82745,     0.00000
 111,   1,   1,    65.64944,    53.49381,    92.44015,    39.32635,    92.19181,    65.38029,   180.60577,    69.60831,    65.60942,   257.27231,   471.67776,     0.00000,   555.02789,     0.00000,   702.82776,     0.00000
 112,   1,   1,    65.64944,    53.56799,    92.44015,    39.39511,    92.49626,    65.30629,     0.00000,    69.60831,   178.13589,   311.18555,   489.87680,     0.00000,   554.85876,     0.00000,   702.82812,     0.00000
 113,   1,   1,    65.67662,    53.63260,    92.44015,    39.25759,    92.41586,    65.09016,     0.00000,    69.60831,   148.47717,   311.21091,   471.66080,     0.00000,   554.52795,     0.00000,   753.22241,     0.00000
 114,   1,   1,    65.64944,    53.47458,    92.44015,    39.32635,    92.33546,    65.23830,     0.00000,    69.60831,    85.73977,   350.26852,  1022.80194,     0.00000,   554.36780,     0.00000,   230.00000,     0.00000
 115,   1,   1,    65.67662,    53.63260,    92.44015,    39.42681,    92.69415,    65.43171,     0.00000,    69.60831,   197.14037,   320.68991,  1044.52332,     0.00000,   864.94232,     0.00000,  1197.80481,     0.00000
 116,   1,   1,    65.67662,    53.53919,    92.47224,    39.22588,    92.41586,    65.26076,   247.39204,    69.60831,   197.13191,   326.12354,  1040.09290,     0.00000,   604.96729,     0.00000,  1183.72253,     0.00000
 117,   1,   1,    65.67662,    53.55449,    92.87194,    39.32635,    92.13758,    65.24566,   247.37515,    69.60831,   197.12346,   382.26352,   885.33673,     0.00000,   674.95416,     0.00000,  1212.12476,     0.00000
 118,   1,   1,    65.67662,    53.55449,    92.42154,    39.46336,    92.73688,    65.50195,   247.35826,    69.60831,   197.11501,   446.35675,   692.53558,     0.00000,   827.05225,     0.00000,  1188.15076,     0.00000
 119,   1,   1,    65.64944,    53.47464,    92.16113,    39.18933,    92.41586,    65.07664,   247.34137,    69.60831,   193.14540,   313.65866,    94.27477,     0.00000,   554.77887,     0.00000,   614.40887,     0.00000
 120,   1,   1,    65.64944,    53.56802,    92.26865,    39.32635,    92.09485,    65.30447,     0.00000,    69.60831,   193.10896,   313.99368,   671.94171,     0.00000,   622.80853,     0.00000,   230.00000,     0.00000
 121,   1,   1,    65.64944,    53.58328,    92.87194,    39.46336,    92.73688,    65.51711,   334.16013,   117.60880,   197.10522,   476.81699,  1034.89734,     0.00000,   388.49637,     0.00000,   287.87738,     0.00000
 122,   1,   1,    65.64944,    53.58328,    92.22782,    39.22131,    92.45325,    65.17535,   247.31204,    69.60831,   197.09677,   267.62411,   761.79504,     0.00000,   554.84619,     0.00000,   750.95563,     0.00000
 123,   1,   1,    65.64944,    53.56804,    92.22643,    39.32621,    92.13207,    65.17542,   247.29515,    69.60831,   192.19098,   269.91330,   671.82129,     0.00000,   554.97528,     0.00000,   545.41498,     0.00000
 124,   1,   1,    65.64944,    53.56800,    92.36501,    39.29451,    92.37847,    65.41651,     0.00000,    69.60831,   192.25055,   310.14343,   270.58078,     0.00000,   554.83307,     0.00000,   703.53766,     0.00000
 125,   1,   1,    65.64944,    53.57381,    92.70272,    39.32635,    92.37864,    65.31571,     0.00000,    69.60831,   197.09047,   327.77182,   579.44421,     0.00000,   223.08359,     0.00000,   703.37799,     0.00000
 126,   1,   1,    65.64944,    53.56805,    92.17043,    39.32635,    92.41586,    65.06142,     0.00000,    69.60831,   191.86151,   327.01273,   545.95801,     0.00000,   235.57260,     0.00000,   287.61725,     0.00000
 127,   1,   1,    65.67662,    53.64790,    92.74360,    39.42681,    92.69415,    65.37669,     0.00000,    69.60831,   197.08379,   481.84952,   671.79218,     0.00000,   389.26385,     0.00000,   495.01306,     0.00000
 128,   1,   1,    65.64944,    53.47460,    92.35464,    39.22588,    92.25506,    65.16221,   247.36125,    69.60831,   141.11476,   315.70306,   671.79523,     0.00000,   555.38153,     0.00000,   582.84467,     0.00000
 129,   1,   1,    65.76072,    53.66645,    92.50702,    39.44044,    92.43180,    65.50195,   247.34436,   103.81621,   197.17523,   393.96982,   681.55914,     0.00000,   714.47772,     0.00000,   703.07727,     0.00000
