Varia por patamar?      ,    0,Unidade ,   m3/s,     4,     1,  2037,
Varia por serie?        ,    0
# de agentes            ,   18
Estg,Ser.,Pat.,Point Rapids,Elf Rapids  ,Giant Rapids,McArthur    ,Dog Rapids  ,Cat Falls   ,London      ,Tall Rapids ,Madrid      ,Tin Falls   ,Toronto     ,Athens      ,EastSpruce  ,New Falls   ,Edmonton    ,Moscow      ,Calgary     ,Furry Rapids
  11,   1,   1,  632.30    ,  631.42    ,  632.08    ,  630.68    ,  632.30    ,  631.62    ,  943.00    ,  738.76    ,  636.00    ,  996.00    ,  1687.1    ,  1406.1    ,  1000.0    ,  1448.2    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  12,   1,   1,  632.30    ,  631.19    ,  630.54    ,  632.30    ,  630.38    ,  631.47    ,  943.00    ,  710.35    ,  636.00    ,  996.00    ,  1642.9    ,  1750.0    ,  1476.5    ,  788.97    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  13,   1,   1,  632.30    ,  632.30    ,  633.18    ,  632.81    ,  633.66    ,  633.26    ,  943.00    ,  0.0000    ,  790.18    ,  996.00    ,  1684.9    ,  1425.0    ,  1750.0    ,  1750.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  14,   1,   1,  632.30    ,  633.41    ,  632.30    ,  632.90    ,  631.75    ,  631.34    ,  943.00    ,  0.0000    ,  912.88    ,  996.00    ,  1682.9    ,  1665.5    ,  1411.3    ,  1750.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  15,   1,   1,  632.30    ,  631.19    ,  632.30    ,  631.19    ,  632.04    ,  633.13    ,  943.00    ,  0.0000    ,  719.03    ,  996.00    ,  1646.1    ,  2048.1    ,  1750.0    ,  1194.3    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  16,   1,   1,  632.30    ,  633.41    ,  632.30    ,  633.92    ,  632.56    ,  631.60    ,  943.00    ,  710.47    ,  719.03    ,  996.00    ,  1683.0    ,  494.15    ,  1732.5    ,  1750.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  17,   1,   1,  632.30    ,  631.19    ,  632.30    ,  630.68    ,  632.30    ,  631.89    ,  943.00    ,  0.0000    ,  1394.8    ,  996.00    ,  1681.2    ,  1750.0    ,  1227.9    ,  1655.4    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  18,   1,   1,  632.30    ,  632.30    ,  632.30    ,  632.30    ,  631.49    ,  632.30    ,  943.00    ,  0.0000    ,  636.00    ,  996.00    ,  1687.1    ,  3215.7    ,  1750.0    ,  1306.7    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  19,   1,   1,  632.30    ,  633.41    ,  632.30    ,  632.30    ,  633.41    ,  633.53    ,  943.00    ,  710.53    ,  1840.2    ,  996.00    ,  2527.2    ,  3336.7    ,  4053.9    ,  2500.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  20,   1,   1,  632.30    ,  632.30    ,  632.30    ,  632.30    ,  632.30    ,  631.90    ,  943.00    ,  710.49    ,  1604.1    ,  996.00    ,  3097.7    ,  2500.0    ,  2813.8    ,  4070.5    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  21,   1,   1,  632.30    ,  631.19    ,  634.73    ,  634.14    ,  632.11    ,  631.34    ,  943.00    ,  710.44    ,  1604.1    ,  996.00    ,  3261.8    ,  2500.0    ,  2500.0    ,  4236.3    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  22,   1,   1,  632.30    ,  633.41    ,  632.96    ,  633.55    ,  634.95    ,  633.96    ,  943.00    ,  710.40    ,  2212.3    ,  996.00    ,  3258.2    ,  2203.2    ,  2500.0    ,  4316.7    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  23,   1,   1,  632.30    ,  632.30    ,  630.83    ,  629.21    ,  631.38    ,  632.21    ,  943.00    ,  0.0000    ,  636.00    ,  996.00    ,  1770.1    ,  1746.0    ,  1415.7    ,  1000.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  24,   1,   1,  632.30    ,  631.19    ,  631.19    ,  634.51    ,  630.75    ,  633.53    ,  943.00    ,  0.0000    ,  636.00    ,  996.00    ,  1604.1    ,  1750.0    ,  1750.0    ,  2420.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  25,   1,   1,  632.30    ,  632.30    ,  632.30    ,  633.40    ,  635.06    ,  633.17    ,  943.00    ,  0.0000    ,  636.00    ,  996.00    ,  2222.7    ,  1750.0    ,  1750.0    ,  2090.6    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  26,   1,   1,  632.30    ,  633.41    ,  633.41    ,  630.09    ,  631.75    ,  631.07    ,  943.00    ,  710.52    ,  636.00    ,  996.00    ,  1459.7    ,  1705.0    ,  2500.0    ,  1000.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  27,   1,   1,  632.30    ,  631.19    ,  630.68    ,  633.92    ,  630.90    ,  631.80    ,  943.00    ,  710.47    ,  636.00    ,  996.00    ,  1251.2    ,  785.66    ,  1750.0    ,  1000.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  28,   1,   1,  632.30    ,  633.41    ,  634.51    ,  632.89    ,  634.51    ,  634.51    ,  943.00    ,  0.0000    ,  636.00    ,  996.00    ,  2127.3    ,  1574.2    ,  415.06    ,  1770.3    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  29,   1,   1,  632.30    ,  631.19    ,  630.09    ,  630.09    ,  630.38    ,  630.22    ,  943.00    ,  253.00    ,  636.00    ,  757.08    ,  1246.9    ,  1000.0    ,  2500.0    ,  1000.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  30,   1,   1,  632.30    ,  632.30    ,  632.30    ,  632.81    ,  631.45    ,  632.70    ,  943.00    ,  710.50    ,  1168.2    ,  996.00    ,  1687.1    ,  1312.0    ,  415.90    ,  1144.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  31,   1,   1,  632.30    ,  633.41    ,  634.51    ,  632.30    ,  633.66    ,  633.55    ,  943.00    ,  710.46    ,  2216.2    ,  996.00    ,  3473.9    ,  1043.0    ,  414.08    ,  1206.9    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  32,   1,   1,  632.30    ,  631.19    ,  631.71    ,  631.79    ,  630.94    ,  629.81    ,  943.00    ,  710.41    ,  636.00    ,  996.00    ,  1406.2    ,  2500.0    ,  2500.0    ,  1000.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  33,   1,   1,  633.40    ,  632.52    ,  630.68    ,  633.03    ,  633.52    ,  633.66    ,  943.00    ,  0.0000    ,  636.00    ,  996.00    ,  1687.1    ,  3333.6    ,  2500.0    ,  2039.6    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  34,   1,   1,  632.30    ,  634.29    ,  633.92    ,  634.88    ,  632.85    ,  632.30    ,  943.00    ,  710.42    ,  636.00    ,  996.00    ,  1687.1    ,  1981.9    ,  2500.0    ,  2384.2    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  35,   1,   1,  631.20    ,  632.08    ,  632.89    ,  632.08    ,  634.59    ,  632.23    ,  943.00    ,  0.0000    ,  636.00    ,  996.00    ,  2123.4    ,  1944.2    ,  2500.0    ,  2093.5    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  36,   1,   1,  632.30    ,  630.31    ,  630.09    ,  630.54    ,  630.20    ,  632.08    ,  943.00    ,  610.66    ,  636.00    ,  996.00    ,  1250.8    ,  1945.3    ,  2500.0    ,  1750.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  37,   1,   1,  632.30    ,  633.41    ,  632.30    ,  633.18    ,  631.86    ,  633.72    ,  943.00    ,  710.40    ,  1552.8    ,  996.00    ,  1440.5    ,  1825.3    ,  414.08    ,  1750.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  38,   1,   1,  632.30    ,  632.30    ,  633.92    ,  632.30    ,  633.85    ,  633.50    ,  943.00    ,  0.0000    ,  857.35    ,  996.00    ,  1881.7    ,  1658.3    ,  1793.5    ,  1750.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  39,   1,   1,  632.30    ,  631.19    ,  630.68    ,  632.30    ,  631.19    ,  629.93    ,  943.00    ,  710.41    ,  636.00    ,  996.00    ,  1327.6    ,  489.87    ,  2500.0    ,  1750.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  40,   1,   1,  632.30    ,  633.41    ,  633.92    ,  632.30    ,  632.30    ,  633.96    ,  943.00    ,  863.68    ,  1743.6    ,  996.00    ,  2295.3    ,  1287.0    ,  1750.0    ,  1750.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  41,   1,   1,  632.30    ,  631.19    ,  631.20    ,  632.30    ,  632.30    ,  631.41    ,  943.00    ,  710.30    ,  666.57    ,  996.00    ,  2212.7    ,  2500.0    ,  1000.0    ,  1750.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  42,   1,   1,  632.30    ,  632.30    ,  631.79    ,  632.30    ,  632.30    ,  631.75    ,  943.00    ,  0.0000    ,  636.00    ,  996.00    ,  1680.9    ,  4026.0    ,  2967.6    ,  1000.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  43,   1,   1,  632.30    ,  633.41    ,  633.92    ,  632.30    ,  633.41    ,  633.41    ,  943.00    ,  1324.0    ,  2218.3    ,  996.00    ,  3304.3    ,  4010.7    ,  3989.3    ,  3925.3    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  44,   1,   1,  632.30    ,  631.19    ,  630.68    ,  632.30    ,  631.19    ,  631.19    ,  943.00    ,  1323.9    ,  2214.7    ,  996.00    ,  3303.2    ,  4005.3    ,  3991.0    ,  3934.9    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  45,   1,   1,  632.30    ,  632.30    ,  632.52    ,  634.73    ,  633.51    ,  632.85    ,  943.00    ,  1437.1    ,  2251.0    ,  1099.6    ,  3982.8    ,  4172.7    ,  4138.0    ,  4660.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  46,   1,   1,  633.40    ,  633.63    ,  635.39    ,  634.07    ,  635.51    ,  633.41    ,  943.00    ,  1437.1    ,  2249.9    ,  1100.0    ,  3982.8    ,  4188.9    ,  4138.0    ,  4660.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  47,   1,   1,  631.20    ,  631.85    ,  631.49    ,  629.72    ,  630.79    ,  632.35    ,  943.00    ,  709.76    ,  636.00    ,  996.00    ,  1261.5    ,  3644.7    ,  3195.2    ,  2500.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  48,   1,   1,  632.30    ,  632.53    ,  630.31    ,  631.19    ,  631.57    ,  634.51    ,  943.00    ,  709.72    ,  636.00    ,  996.00    ,  1276.6    ,  2500.0    ,  2500.0    ,  4141.4    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  49,   1,   1,  632.30    ,  632.30    ,  633.99    ,  632.30    ,  630.64    ,  632.04    ,  943.00    ,  709.68    ,  636.00    ,  996.00    ,  1291.4    ,  2498.0    ,  2500.0    ,  4134.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  50,   1,   1,  632.30    ,  631.19    ,  632.30    ,  633.41    ,  632.85    ,  631.18    ,  943.00    ,  958.05    ,  636.00    ,  996.00    ,  1832.3    ,  2500.0    ,  2500.0    ,  2500.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  51,   1,   1,  632.30    ,  632.30    ,  630.09    ,  630.68    ,  633.15    ,  632.21    ,  943.00    ,  1117.7    ,  636.00    ,  996.00    ,  2212.7    ,  2500.0    ,  2969.4    ,  1750.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  52,   1,   1,  632.30    ,  632.30    ,  634.51    ,  634.51    ,  632.59    ,  631.74    ,  943.00    ,  0.0000    ,  636.00    ,  996.00    ,  1303.7    ,  2970.0    ,  2500.0    ,  2474.2    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  53,   1,   1,  632.30    ,  632.30    ,  630.09    ,  630.09    ,  631.19    ,  631.90    ,  943.00    ,  709.51    ,  636.00    ,  996.00    ,  1311.7    ,  2473.1    ,  2500.0    ,  1997.5    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  54,   1,   1,  632.30    ,  632.30    ,  632.30    ,  632.30    ,  632.30    ,  633.98    ,  943.00    ,  0.0000    ,  636.00    ,  996.00    ,  1697.8    ,  2500.0    ,  2766.4    ,  2500.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  55,   1,   1,  632.30    ,  633.41    ,  633.92    ,  634.51    ,  632.30    ,  630.79    ,  943.00    ,  0.0000    ,  1095.0    ,  996.00    ,  1944.1    ,  3923.7    ,  2500.0    ,  2500.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  56,   1,   1,  632.30    ,  632.30    ,  630.68    ,  631.71    ,  634.22    ,  632.85    ,  943.00    ,  0.0000    ,  946.08    ,  996.00    ,  2229.1    ,  2500.0    ,  4099.2    ,  2500.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  57,   1,   1,  632.30    ,  631.19    ,  632.30    ,  630.68    ,  630.09    ,  631.19    ,  943.00    ,  709.63    ,  636.00    ,  996.00    ,  1330.3    ,  1750.0    ,  2500.0    ,  4113.6    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  58,   1,   1,  632.30    ,  633.41    ,  634.14    ,  633.92    ,  633.41    ,  634.36    ,  943.00    ,  0.0000    ,  773.45    ,  996.00    ,  1770.1    ,  3903.2    ,  2773.6    ,  2500.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  59,   1,   1,  632.30    ,  631.19    ,  631.34    ,  632.89    ,  632.30    ,  631.05    ,  943.00    ,  798.37    ,  636.00    ,  996.00    ,  2182.5    ,  2306.8    ,  3153.0    ,  2500.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  60,   1,   1,  632.30    ,  633.41    ,  633.63    ,  630.09    ,  632.60    ,  632.85    ,  943.00    ,  0.0000    ,  1305.7    ,  996.00    ,  2017.0    ,  3575.0    ,  2774.4    ,  2500.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  61,   1,   1,  632.30    ,  632.30    ,  632.30    ,  632.30    ,  630.09    ,  631.75    ,  943.00    ,  709.63    ,  636.00    ,  996.00    ,  1352.7    ,  1750.0    ,  2233.3    ,  2500.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  62,   1,   1,  632.30    ,  632.30    ,  630.09    ,  633.92    ,  634.22    ,  633.55    ,  943.00    ,  0.0000    ,  655.80    ,  996.00    ,  1680.9    ,  2075.8    ,  2832.2    ,  2470.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  63,   1,   1,  632.30    ,  631.19    ,  632.30    ,  630.68    ,  631.19    ,  630.24    ,  943.00    ,  709.64    ,  1247.4    ,  996.00    ,  1687.1    ,  1750.0    ,  1750.0    ,  2500.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  64,   1,   1,  632.30    ,  633.41    ,  632.30    ,  633.92    ,  632.30    ,  632.15    ,  943.00    ,  0.0000    ,  2216.4    ,  1098.0    ,  2770.2    ,  1750.0    ,  1750.0    ,  2500.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  65,   1,   1,  632.30    ,  632.30    ,  632.81    ,  631.20    ,  633.67    ,  633.81    ,  943.00    ,  0.0000    ,  2230.9    ,  1095.2    ,  3924.5    ,  1750.0    ,  1000.0    ,  2500.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  66,   1,   1,  632.30    ,  631.19    ,  631.79    ,  631.79    ,  630.38    ,  630.64    ,  943.00    ,  0.0000    ,  636.00    ,  996.00    ,  1314.3    ,  3891.4    ,  2757.7    ,  1000.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  67,   1,   1,  632.30    ,  633.41    ,  633.92    ,  633.92    ,  633.96    ,  634.09    ,  943.00    ,  1323.6    ,  2250.8    ,  1102.9    ,  1677.5    ,  3872.4    ,  4073.7    ,  4359.5    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  68,   1,   1,  632.30    ,  631.19    ,  631.79    ,  630.68    ,  632.30    ,  630.92    ,  943.00    ,  1295.2    ,  2249.7    ,  1103.4    ,  2655.2    ,  3832.0    ,  3827.6    ,  4106.4    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  69,   1,   1,  633.40    ,  633.63    ,  631.71    ,  632.52    ,  630.49    ,  632.17    ,  943.00    ,  1323.4    ,  2248.6    ,  1103.9    ,  3263.4    ,  3014.5    ,  4045.4    ,  4367.2    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  70,   1,   1,  631.20    ,  632.96    ,  633.99    ,  635.39    ,  635.06    ,  634.24    ,  943.00    ,  1323.3    ,  2247.5    ,  1104.4    ,  3301.4    ,  3082.7    ,  3966.7    ,  4342.6    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  71,   1,   1,  632.30    ,  630.31    ,  630.09    ,  631.49    ,  633.44    ,  630.29    ,  943.00    ,  709.25    ,  2102.5    ,  1080.4    ,  1687.1    ,  1750.0    ,  2500.0    ,  3022.8    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  72,   1,   1,  633.40    ,  633.63    ,  633.92    ,  630.31    ,  629.80    ,  632.78    ,  943.00    ,  709.21    ,  636.00    ,  1105.3    ,  2850.1    ,  342.00    ,  2500.0    ,  4255.8    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  73,   1,   1,  631.20    ,  632.96    ,  632.89    ,  633.99    ,  633.26    ,  635.36    ,  943.00    ,  0.0000    ,  753.11    ,  1105.8    ,  2655.2    ,  1934.4    ,  3655.3    ,  1750.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  74,   1,   1,  632.30    ,  630.31    ,  632.30    ,  632.30    ,  633.15    ,  631.62    ,  943.00    ,  0.0000    ,  636.00    ,  1072.1    ,  1885.0    ,  2500.0    ,  916.23    ,  791.55    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  75,   1,   1,  632.30    ,  632.30    ,  630.09    ,  630.09    ,  630.09    ,  630.42    ,  943.00    ,  0.0000    ,  636.00    ,  996.00    ,  1342.8    ,  2500.0    ,  419.52    ,  791.50    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  76,   1,   1,  632.30    ,  633.41    ,  634.51    ,  634.51    ,  633.41    ,  634.31    ,  943.00    ,  0.0000    ,  636.00    ,  996.00    ,  1974.8    ,  1000.0    ,  1000.0    ,  1000.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  77,   1,   1,  632.30    ,  631.19    ,  631.20    ,  630.09    ,  631.19    ,  630.51    ,  943.00    ,  0.0000    ,  636.00    ,  996.00    ,  1337.1    ,  1000.0    ,  1000.0    ,  792.00    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  78,   1,   1,  632.30    ,  632.30    ,  631.19    ,  632.30    ,  631.20    ,  631.75    ,  943.00    ,  253.00    ,  636.00    ,  996.00    ,  1342.4    ,  1000.0    ,  415.67    ,  791.82    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  79,   1,   1,  632.30    ,  633.41    ,  634.51    ,  633.92    ,  634.22    ,  633.41    ,  943.00    ,  0.0000    ,  636.00    ,  996.00    ,  1609.6    ,  1750.0    ,  414.08    ,  792.55    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  80,   1,   1,  632.30    ,  631.19    ,  630.09    ,  630.68    ,  631.19    ,  630.09    ,  943.00    ,  0.0000    ,  636.00    ,  996.00    ,  1349.8    ,  1000.0    ,  2500.0    ,  792.48    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  81,   1,   1,  632.30    ,  632.30    ,  634.73    ,  632.30    ,  632.60    ,  633.81    ,  943.00    ,  0.0000    ,  636.00    ,  1107.2    ,  1687.1    ,  1750.0    ,  2500.0    ,  1349.8    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  82,   1,   1,  632.30    ,  633.41    ,  632.96    ,  634.14    ,  633.22    ,  631.60    ,  943.00    ,  0.0000    ,  636.00    ,  1107.8    ,  1687.1    ,  1000.0    ,  416.36    ,  1430.6    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  83,   1,   1,  632.30    ,  631.19    ,  629.21    ,  631.34    ,  632.74    ,  633.00    ,  943.00    ,  0.0000    ,  636.00    ,  1108.3    ,  1996.4    ,  1370.8    ,  464.02    ,  872.41    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  84,   1,   1,  632.30    ,  632.30    ,  634.73    ,  633.63    ,  631.38    ,  631.80    ,  943.00    ,  0.0000    ,  636.00    ,  1108.8    ,  1377.8    ,  2500.0    ,  2500.0    ,  789.68    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  85,   1,   1,  632.30    ,  633.41    ,  632.96    ,  632.30    ,  634.07    ,  634.09    ,  943.00    ,  0.0000    ,  636.00    ,  1109.3    ,  2746.2    ,  1750.0    ,  1000.0    ,  1981.2    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  86,   1,   1,  632.30    ,  631.19    ,  629.21    ,  630.09    ,  630.09    ,  630.95    ,  943.00    ,  0.0000    ,  636.00    ,  996.00    ,  1342.0    ,  1000.0    ,  2500.0    ,  2500.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  87,   1,   1,  632.30    ,  632.30    ,  632.30    ,  632.30    ,  631.20    ,  633.83    ,  943.00    ,  0.0000    ,  636.00    ,  1109.9    ,  1819.0    ,  1297.9    ,  509.19    ,  1000.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  88,   1,   1,  632.30    ,  632.30    ,  633.41    ,  632.30    ,  632.30    ,  630.97    ,  943.00    ,  0.0000    ,  861.04    ,  1110.5    ,  2204.8    ,  1750.0    ,  2500.0    ,  1000.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  89,   1,   1,  632.30    ,  632.30    ,  631.19    ,  632.81    ,  633.66    ,  631.75    ,  943.00    ,  0.0000    ,  975.40    ,  1111.0    ,  2770.1    ,  2344.9    ,  414.08    ,  1750.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  90,   1,   1,  632.30    ,  632.30    ,  632.30    ,  631.79    ,  631.19    ,  630.64    ,  943.00    ,  0.0000    ,  1359.7    ,  1111.5    ,  3266.9    ,  1167.9    ,  2500.0    ,  831.86    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  91,   1,   1,  632.30    ,  633.41    ,  633.92    ,  633.92    ,  633.96    ,  634.09    ,  943.00    ,  1051.5    ,  2250.6    ,  1112.0    ,  3302.4    ,  1750.0    ,  3886.6    ,  3757.8    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  92,   1,   1,  632.30    ,  631.19    ,  630.68    ,  631.79    ,  632.85    ,  632.43    ,  943.00    ,  1051.4    ,  2249.5    ,  1112.3    ,  3301.3    ,  1750.0    ,  3721.0    ,  3900.5    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  93,   1,   1,  633.40    ,  633.63    ,  632.30    ,  631.71    ,  630.64    ,  631.47    ,  943.00    ,  1051.2    ,  2248.4    ,  1112.3    ,  3300.2    ,  1750.0    ,  3175.0    ,  4340.9    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  94,   1,   1,  631.20    ,  632.96    ,  634.51    ,  633.99    ,  633.96    ,  634.51    ,  943.00    ,  1117.7    ,  2247.3    ,  1112.3    ,  3402.7    ,  1343.3    ,  3451.7    ,  4390.5    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
  95,   1,   1,  632.30    ,  630.31    ,  630.09    ,  630.09    ,  630.93    ,  630.64    ,  943.00    ,  0.0000    ,  2235.8    ,  1112.3    ,  3298.0    ,  1750.0    ,  2844.7    ,  1750.0    ,  0.0000    ,  962.80    ,  0.0000    ,  0.0000    
