Varia por patamar?      ,    0,Unidade ,      m,     4,     1,  2037,
Varia por serie?        ,    0
# de agentes            ,   16
Estg,Ser.,Pat.,Point Rapids,Elf Rapids  ,Giant Rapids,McArthur    ,Dog Rapids  ,Cat Falls   ,London      ,Tall Rapids ,Madrid      ,Tin Falls   ,Toronto     ,Athens      ,EastSpruce  ,New Falls   ,Edmonton    ,Moscow      
 128,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70786,   253.96228,   184.34808,   234.00000,   159.00000,   140.67490,   110.33700,    85.12818,   168.50000,   258.47000
 129,   1,   1,   299.10001,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70789,   253.96178,   184.34804,   233.99907,   159.00000,   140.66643,   110.24636,    85.14651,   168.50000,   258.47000
 130,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70792,   253.96129,   184.34729,   233.99814,   158.99411,   140.65715,   110.21294,    85.22863,   168.50000,   258.47000
 131,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70795,   253.96080,   184.34877,   233.99721,   159.00000,   140.64865,   110.25942,    85.11896,   168.50000,   258.47000
 132,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70798,   253.96030,   184.34819,   233.99628,   159.00000,   140.63132,   110.22738,    85.12793,   168.50000,   258.47000
 133,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70790,   253.96091,   184.34877,   233.99535,   159.00000,   140.62424,   110.27902,    85.16359,   168.50000,   258.47000
 134,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70784,   253.96152,   184.34877,   233.99442,   159.00000,   140.61778,   110.28201,    85.16367,   168.50000,   258.47000
 135,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70776,   253.96211,   184.34761,   233.99348,   159.00000,   140.60994,   110.29333,    85.16373,   168.50000,   258.47000
 136,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70779,   253.96162,   184.34877,   233.99255,   159.00000,   140.61057,   110.27450,    85.16381,   168.50000,   258.47000
 137,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70782,   253.96114,   184.34729,   233.99162,   159.00000,   140.58815,   110.33700,    85.14299,   168.50000,   258.47000
 138,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70787,   253.96049,   184.34877,   233.99069,   159.00000,   140.56830,   110.33646,    85.27989,   168.50000,   258.47000
 139,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70799,   253.95906,   184.34819,   233.98976,   159.00000,   140.55055,   110.29324,    85.19056,   168.50000,   258.47000
 140,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70810,   253.95761,   184.34673,   233.98883,   159.00000,   140.54213,   110.26347,    85.13504,   168.50000,   258.47000
 141,   1,   1,   299.10001,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70824,   253.95599,   184.34189,   233.98790,   158.97438,   140.53210,   110.22488,    85.04638,   168.50000,   258.47000
 142,   1,   1,   299.10001,   284.62000,   274.17001,   254.81000,   247.49001,   229.21001,   216.70837,   253.95438,   184.33708,   233.98697,   158.94875,   140.53033,   110.22694,    84.96668,   168.50000,   258.47000
 143,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70830,   253.95499,   184.33478,   233.98604,   158.96376,   140.53065,   110.21965,    85.17027,   168.50000,   258.47000
 144,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70822,   253.95558,   184.33430,   233.98511,   159.00000,   140.51965,   110.30771,    85.07854,   168.50000,   258.47000
 145,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70830,   253.95471,   184.33115,   233.98418,   158.97945,   140.51372,   110.24200,    85.09831,   168.50000,   258.47000
 146,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70833,   253.95409,   184.33179,   233.98325,   158.97577,   140.51801,   110.22313,    84.91331,   168.50000,   258.47000
 147,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70836,   253.95360,   184.33327,   233.98232,   158.97771,   140.50941,   110.14700,    84.91339,   168.50000,   258.47000
 148,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70830,   253.95421,   184.33475,   233.98138,   158.98705,   140.49925,   110.14721,    85.06044,   168.50000,   258.47000
 149,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70822,   253.95480,   184.33623,   233.98045,   158.99081,   140.48825,   110.33700,    85.02288,   168.50000,   258.47000
 150,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70815,   253.95541,   184.33771,   233.97952,   159.00000,   140.47543,   110.33700,    85.04345,   168.50000,   258.47000
 151,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70808,   253.95602,   184.33841,   233.97859,   158.99594,   140.47305,   110.33700,    85.04353,   168.50000,   258.47000
 152,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70801,   253.95663,   184.33989,   233.97766,   159.00000,   140.47298,   110.21474,    85.04893,   168.50000,   258.47000
 153,   1,   1,   299.10001,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70804,   253.95613,   184.34137,   233.97673,   158.96359,   140.47345,   110.33700,    85.02755,   168.50000,   258.47000
 154,   1,   1,   299.10199,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70807,   253.95564,   184.34285,   233.97580,   158.97343,   140.48108,   110.24355,    84.94453,   168.50000,   258.47000
 155,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70810,   253.95515,   184.34433,   233.97487,   158.98303,   140.47784,   110.14835,    85.03306,   168.50000,   258.47000
 156,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70813,   253.95465,   184.34581,   233.97394,   158.99236,   140.47469,   110.05314,    85.12263,   168.50000,   258.47000
 157,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70815,   253.95439,   184.34729,   234.00000,   159.00000,   140.46306,   109.97701,    85.21678,   168.50000,   258.47000
 158,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70807,   253.95500,   184.34877,   233.99907,   159.00000,   140.45152,   109.97722,    85.27989,   168.50000,   258.47000
 159,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70799,   253.95561,   184.34813,   233.99814,   159.00000,   140.43890,   110.15070,    85.27989,   168.50000,   258.47000
 160,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70793,   253.95622,   184.34584,   233.99721,   159.00000,   140.44783,   110.15083,    85.21387,   168.50000,   258.47000
 161,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70796,   253.95572,   184.34729,   233.99628,   158.99187,   140.43915,   110.33700,    85.25570,   168.50000,   258.47000
 162,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70789,   253.95633,   184.34877,   233.99535,   159.00000,   140.42409,   110.33700,    85.27989,   168.50000,   258.47000
 163,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70802,   253.95471,   184.34393,   233.99301,   158.91983,   140.39728,   110.23907,    85.14132,   168.50000,   258.47000
 164,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70815,   253.95309,   184.33911,   233.98781,   158.89175,   140.39517,   110.26189,    85.07592,   168.50000,   258.47000
 165,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70828,   253.95148,   184.33429,   233.98259,   158.86458,   140.39285,   110.26650,    85.01052,   168.50000,   258.47000
 166,   1,   1,   299.10001,   284.62000,   274.17001,   254.81000,   247.49001,   229.21001,   216.70842,   253.94986,   184.32948,   233.97734,   158.83472,   140.39037,   110.27341,    84.94511,   168.50000,   258.47000
 167,   1,   1,   299.10394,   284.62396,   274.17133,   254.81400,   247.49001,   229.21001,   216.70834,   253.95045,   184.32980,   233.97641,   158.84531,   140.38840,   110.27316,    85.14959,   168.50000,   258.47000
 168,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70837,   253.94997,   184.33127,   233.97548,   158.85555,   140.38199,   110.33700,    85.18728,   168.50000,   258.47000
 169,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70840,   253.94948,   184.33275,   233.97455,   158.93370,   140.37723,   110.27199,    85.21966,   168.50000,   258.47000
 170,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70844,   253.94899,   184.33423,   233.97362,   158.97803,   140.37437,   110.31298,    85.27989,   168.50000,   258.47000
 171,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70847,   253.94849,   184.33571,   233.97797,   158.98538,   140.37173,   110.31318,    85.25840,   168.50000,   258.47000
 172,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70850,   253.94803,   184.33719,   234.00000,   158.99271,   140.37770,   110.29430,    85.25848,   168.50000,   258.47000
 173,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70853,   253.94753,   184.33867,   233.99916,   159.00000,   140.38367,   110.32335,    85.19077,   168.50000,   258.47000
 174,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70845,   253.94814,   184.34015,   233.99994,   158.99254,   140.38962,   110.25433,    85.20807,   168.50000,   258.47000
 175,   1,   1,   299.10394,   284.62000,   274.17133,   254.81400,   247.49001,   229.21001,   216.70848,   253.94765,   184.34163,   234.00000,   159.00000,   140.39197,   110.33700,    85.27451,   168.50000,   258.47000
 176,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70840,   253.94826,   184.34311,   233.99907,   159.00000,   140.39093,   110.19365,    85.27989,   168.50000,   258.47000
 177,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70834,   253.94885,   184.34459,   233.99814,   159.00000,   140.39407,   110.29401,    85.24724,   168.50000,   258.47000
 178,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70827,   253.94946,   184.34607,   233.99721,   159.00000,   140.39337,   110.18688,    85.27989,   168.50000,   258.47000
 179,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70821,   253.95007,   184.34755,   233.99628,   159.00000,   140.40123,   110.26521,    85.21345,   168.50000,   258.47000
 180,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70813,   253.95068,   184.34654,   233.99535,   159.00000,   140.40445,   110.27094,    85.23587,   168.50000,   258.47000
 181,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70805,   253.95128,   184.34633,   233.99442,   159.00000,   140.41266,   110.24300,    85.27989,   168.50000,   258.47000
 182,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70799,   253.95189,   184.34781,   233.99414,   159.00000,   140.42255,   110.25822,    85.27989,   168.50000,   258.47000
 183,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70802,   253.95140,   184.34607,   234.00000,   159.00000,   140.43311,   110.33295,    85.27989,   168.50000,   258.47000
 184,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70795,   253.95201,   184.34525,   233.99916,   159.00000,   140.44191,   110.26510,    85.26103,   168.50000,   258.47000
 185,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70787,   253.95261,   184.34671,   233.99823,   159.00000,   140.45224,   110.29607,    85.27812,   168.50000,   258.47000
 186,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70781,   253.95322,   184.34500,   233.99730,   159.00000,   140.44991,   110.33700,    85.27989,   168.50000,   258.47000
 187,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70789,   253.95212,   184.34018,   233.99637,   159.00000,   140.42999,   110.17262,    85.11985,   168.50000,   258.47000
 188,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70796,   253.95111,   184.33536,   233.99544,   159.00000,   140.42058,   110.20233,    85.16977,   168.50000,   258.47000
 189,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70799,   253.95061,   184.33055,   233.99451,   159.00000,   140.40910,   110.25212,    85.27989,   168.50000,   258.47000
 190,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70802,   253.95012,   184.32573,   233.99358,   159.00000,   140.41129,   110.33620,    85.22295,   168.50000,   258.47000
 191,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70796,   253.95073,   184.32613,   233.99265,   159.00000,   140.43352,   110.30710,    85.27210,   168.50000,   258.47000
 192,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70789,   253.95134,   184.32761,   233.99171,   159.00000,   140.42805,   110.33700,    85.23455,   168.50000,   258.47000
 193,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70781,   253.95193,   184.32909,   233.99078,   159.00000,   140.42735,   110.28427,    85.18320,   168.50000,   258.47000
 194,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70775,   253.95255,   184.33057,   233.98985,   159.00000,   140.43521,   110.16998,    85.19154,   168.50000,   258.47000
 195,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70767,   253.95316,   184.33205,   233.98892,   158.99632,   140.43755,   110.22250,    85.24024,   168.50000,   258.47000
 196,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70761,   253.95377,   184.33353,   233.98799,   159.00000,   140.44597,   110.17812,    85.16798,   168.50000,   258.47000
 197,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70764,   253.95326,   184.33501,   233.98706,   159.00000,   140.45306,   110.25268,    85.15815,   168.50000,   258.47000
 198,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70757,   253.95387,   184.33649,   233.98613,   159.00000,   140.46213,   110.25288,    85.00550,   168.50000,   258.47000
 199,   1,   1,   299.10001,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70749,   253.95448,   184.33693,   233.98520,   158.98793,   140.47050,   110.33700,    84.89872,   168.50000,   258.47000
 200,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70752,   253.95398,   184.33841,   233.98427,   158.99748,   140.49089,   110.23136,    84.91103,   168.50000,   258.47000
 201,   1,   1,   299.10001,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70755,   253.95349,   184.33989,   233.98334,   159.00000,   140.48169,   110.10873,    85.09926,   168.50000,   258.47000
 202,   1,   1,   299.10001,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70758,   253.95300,   184.34137,   233.98241,   159.00000,   140.47522,   110.08240,    85.27989,   168.50000,   258.47000
 203,   1,   1,   299.10001,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70752,   253.95361,   184.34285,   233.98148,   159.00000,   140.48222,   110.01582,    85.18574,   168.50000,   258.47000
 204,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70744,   253.95421,   184.34433,   233.98055,   158.99088,   140.48405,   109.83704,    85.27989,   168.50000,   258.47000
 205,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70737,   253.95482,   184.34581,   233.97963,   159.00000,   140.48300,   109.96346,    85.22780,   168.50000,   258.47000
 206,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70731,   253.95543,   184.34729,   233.97870,   159.00000,   140.48918,   109.86825,    85.19102,   168.50000,   258.47000
 207,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70734,   253.95494,   184.34877,   233.97777,   159.00000,   140.49005,   109.96386,    85.27989,   168.50000,   258.47000
 208,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70737,   253.95444,   184.34828,   233.97684,   159.00000,   140.49168,   110.13357,    85.24245,   168.50000,   258.47000
 209,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70729,   253.95505,   184.34729,   233.97591,   158.99071,   140.50163,   109.97943,    85.13925,   168.50000,   258.47000
 210,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70721,   253.95566,   184.34877,   233.97498,   159.00000,   140.48048,   109.93368,    85.27989,   168.50000,   258.47000
 211,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70734,   253.95421,   184.34393,   233.97404,   159.00000,   140.45929,   109.91308,    85.25890,   168.50000,   258.47000
 212,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70746,   253.95277,   184.33911,   233.97311,   159.00000,   140.45445,   110.00772,    85.26112,   168.50000,   258.47000
 213,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70757,   253.95140,   184.33429,   233.97218,   159.00000,   140.45393,   110.15026,    85.06624,   168.50000,   258.47000
 214,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70769,   253.94995,   184.32948,   233.97125,   159.00000,   140.45152,   110.07356,    84.86943,   168.50000,   258.47000
 215,   1,   1,   299.10394,   284.62396,   274.17001,   254.81400,   247.49001,   229.21001,   216.70770,   253.94946,   184.32484,   233.97032,   158.96060,   140.45903,   110.17704,    85.11224,   168.50000,   258.47000
 216,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70773,   253.94897,   184.32509,   233.96939,   158.94180,   140.46742,   110.15816,    85.20640,   168.50000,   258.47000
 217,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70770,   253.94919,   184.32657,   233.97789,   158.95187,   140.47008,   110.32829,    85.15414,   168.50000,   258.47000
 218,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70773,   253.94872,   184.32805,   233.98434,   158.96167,   140.46680,   110.32849,    85.14046,   168.50000,   258.47000
 219,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70776,   253.94823,   184.32953,   233.98509,   158.97139,   140.47212,   110.21421,    85.27989,   168.50000,   258.47000
 220,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70779,   253.94774,   184.33101,   233.98843,   158.98100,   140.47748,   110.28884,    85.22766,   168.50000,   258.47000
 221,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70772,   253.94833,   184.33249,   233.99651,   158.99054,   140.48285,   110.19363,    85.21418,   168.50000,   258.47000
 222,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70766,   253.94894,   184.33397,   233.99852,   159.00000,   140.48825,   110.26823,    85.18077,   168.50000,   258.47000
 223,   1,   1,   299.10001,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70758,   253.94955,   184.33545,   233.99759,   159.00000,   140.48665,   110.33700,    85.01833,   168.50000,   258.47000
 224,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70750,   253.95016,   184.33693,   233.99666,   158.99046,   140.48837,   110.24839,    84.92293,   168.50000,   258.47000
 225,   1,   1,   299.10001,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70744,   253.95076,   184.33841,   234.00000,   159.00000,   140.49197,   110.17956,    84.92300,   168.50000,   258.47000
 226,   1,   1,   299.10001,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70737,   253.95137,   184.33989,   233.99907,   158.99065,   140.48155,   110.10344,    85.06512,   168.50000,   258.47000
 227,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70729,   253.95198,   184.34137,   234.00000,   159.00000,   140.48355,   110.08456,    85.06519,   168.50000,   258.47000
 228,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70723,   253.95259,   184.34285,   233.99907,   159.00000,   140.48900,   109.97400,    85.27989,   168.50000,   258.47000
 229,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70715,   253.95319,   184.34433,   233.99814,   159.00000,   140.49277,   110.08217,    85.26167,   168.50000,   258.47000
 230,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70709,   253.95380,   184.34581,   233.99721,   159.00000,   140.49736,   109.97220,    85.23560,   168.50000,   258.47000
 231,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70702,   253.95441,   184.34729,   233.99628,   159.00000,   140.49825,   110.07073,    85.27989,   168.50000,   258.47000
 232,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70694,   253.95502,   184.34877,   233.99535,   159.00000,   140.50671,   110.16634,    85.25076,   168.50000,   258.47000
 233,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70688,   253.95561,   184.34799,   233.99442,   158.98978,   140.52460,   110.30495,    85.26844,   168.50000,   258.47000
 234,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70691,   253.95512,   184.34877,   233.99348,   159.00000,   140.52576,   110.33700,    85.27989,   168.50000,   258.47000
 235,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70702,   253.95369,   184.34393,   233.99255,   159.00000,   140.50409,   110.22089,    85.09791,   168.50000,   258.47000
 236,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70715,   253.95206,   184.33911,   233.98735,   158.96983,   140.49611,   110.19155,    85.02416,   168.50000,   258.47000
 237,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70728,   253.95062,   184.33429,   233.98642,   159.00000,   140.49599,   110.25284,    84.96484,   168.50000,   258.47000
 238,   1,   1,   299.10001,   284.62000,   274.17001,   254.81000,   247.49001,   229.21001,   216.70740,   253.94901,   184.32948,   233.98169,   158.96974,   140.48177,   110.21908,    84.84140,   168.50000,   258.47000
 239,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70744,   253.94844,   184.32468,   233.98076,   158.93307,   140.52328,   110.29102,    85.00717,   168.50000,   258.47000
 240,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70747,   253.94795,   184.32616,   233.97983,   158.91037,   140.56075,   110.01669,    85.09042,   168.50000,   258.47000
 241,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70750,   253.94745,   184.32764,   233.99162,   158.92787,   140.55554,   109.98810,    85.26746,   168.50000,   258.47000
 242,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70753,   253.94696,   184.32912,   233.99071,   158.94005,   140.56023,   110.21254,    85.27989,   168.50000,   258.47000
 243,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70757,   253.94647,   184.33060,   233.99080,   158.95207,   140.56494,   110.28142,    85.23634,   168.50000,   258.47000
 244,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70749,   253.94708,   184.33208,   233.99089,   158.96410,   140.57719,   110.33700,    85.19433,   168.50000,   258.47000
 245,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70741,   253.94768,   184.33356,   233.99409,   158.97610,   140.58862,   110.32986,    85.14903,   168.50000,   258.47000
 246,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70735,   253.94829,   184.33502,   233.99385,   158.98813,   140.60078,   110.32845,    85.10175,   168.50000,   258.47000
 247,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70738,   253.94780,   184.33650,   234.00000,   159.00000,   140.60555,   110.33700,    85.05438,   168.50000,   258.47000
 248,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70741,   253.94731,   184.33798,   233.99916,   159.00000,   140.61845,   110.33662,    85.01844,   168.50000,   258.47000
 249,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70744,   253.94681,   184.33946,   233.99841,   158.99583,   140.63402,   110.27643,    85.02715,   168.50000,   258.47000
 250,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70746,   253.94632,   184.34094,   234.00000,   159.00000,   140.65001,   110.19293,    85.03483,   168.50000,   258.47000
 251,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70749,   253.94583,   184.33873,   233.99907,   158.99541,   140.66473,   110.18363,    85.04629,   168.50000,   258.47000
 252,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70752,   253.94534,   184.34021,   234.00000,   159.00000,   140.68080,   110.10013,    85.01379,   168.50000,   258.47000
 253,   1,   1,   299.10394,   284.62000,   274.17212,   254.81400,   247.49001,   229.21001,   216.70755,   253.94485,   184.33835,   233.99916,   159.00000,   140.69521,   110.07559,    85.02821,   168.50000,   258.47000
 254,   1,   1,   299.10394,   284.62000,   274.17001,   254.81400,   247.49001,   229.21001,   216.70758,   253.94435,   184.33649,   233.99841,   158.99632,   140.71074,   110.05787,    84.99472,   168.50000,   258.47000
 255,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70761,   253.94386,   184.33258,   233.99921,   159.00000,   140.72667,   110.04829,    84.95417,   168.50000,   258.47000
 256,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70764,   253.94337,   184.33098,   233.99844,   159.00000,   140.74178,   110.03867,    84.90711,   168.50000,   258.47000
 257,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70767,   253.94289,   184.33002,   233.99777,   159.00000,   140.75995,   110.02905,    84.85999,   168.50000,   258.47000
 258,   1,   1,   299.10394,   284.62396,   274.17212,   254.81400,   247.49001,   229.21001,   216.70770,   253.94240,   184.33150,   233.99684,   159.00000,   140.78004,   110.01939,    84.81279,   168.50000,   258.47000
